title,state_name,ideology,year,city,lat,lon
Aryan Nations Revival,Georgia,Christian Identity,2009,Brooks,33.2925,-84.4588
Aryan Nations Revival,Texas,Christian Identity,2009,Simms,33.3504,-94.5074
Aryan Terror Brigade,New Jersey,Racist Skinhead,2009,Flemington,40.5087,-74.8599
Aryan Wear,Texas,White Nationalist,2009,Keller,32.9337,-97.2255
Association of Georgia Klans Knights of the KKK,Georgia,Ku Klux Klan,2009,Conyers,33.6645,-83.9967
"Barnes Review/Foundation for Economic Liberty, Inc.",District of Columbia,Holocaust Denial,2009,Washington,38.9047,-77.0163
Bay Area National Anarchists,California,White Nationalist,2009,Dublin,37.7161,-121.8964
Bergen County Hooligans,New Jersey,Racist Skinhead,2009,Garfield,40.8791,-74.1085
Bergen County Hooligans,New Jersey,Racist Skinhead,2009,Wallington,40.8535,-74.1069
Biblical Family Advocates,California,Anti-LGBT,2009,San Diego,32.8312,-117.1226
Blood and Honour,Texas,Racist Skinhead,2009,Richardson,32.9717,-96.7092
Blood and Honour,Ohio,Racist Skinhead,2009,Salem,40.9049,-80.8491
Blood and Honour America Division,Florida,Racist Skinhead,2009,Lakeland,28.0557,-81.9543
Blood and Honour America Division,Oregon,Racist Skinhead,2009,Portland,45.5372,-122.65
Border Guardians,Texas,Anti-Immigrant,2009,Livingston,30.71,-94.9381
Brian Pace Trading,Mississippi,Neo-Confederate,2009,Booneville,34.6643,-88.5684
Brotherhood of Klans Knights of the KKK,Ohio,Ku Klux Klan,2009,Marion,40.5933,-83.1236
Brotherhood of Klans Knights of the KKK,Virginia,Ku Klux Klan,2009,Richmond,37.5295,-77.4756
By Yahweh's Design,Michigan,Christian Identity,2009,Stevensville,42.0139,-86.5243
National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),California,Anti-Immigrant,2009,Huntington Beach,33.696,-118.0025
California Skinheads,California,Racist Skinhead,2009,Fresno,36.7834,-119.7941
Castle Hill Publishers,New York,Holocaust Denial,2009,New York,40.6943,-73.9249
"Catholic Apologetics International Publishing, Inc.",Pennsylvania,Radical Traditional Catholicism,2009,State Line,39.7329,-77.7247
Catholic Counterpoint,Pennsylvania,Radical Traditional Catholicism,2009,Broomall,39.9694,-75.3529
"Catholic Family News/Catholic Family Ministries, Inc.",New York,Radical Traditional Catholicism,2009,Niagara Falls,43.0921,-79.0147
Center for Perpetual Diversity,Maryland,White Nationalist,2009,Gaithersburg,39.1347,-77.213
Chalcedon Foundation,California,Anti-LGBT,2009,Vallecito,38.074,-120.4563
Charles Darwin Research Institute,Michigan,White Nationalist,2009,Port Huron,42.9822,-82.4387
Chick Publications,California,General Hate,2009,Ontario,34.0393,-117.6064
Christ's Gospel Fellowship,Washington,Christian Identity,2009,Spokane,47.6671,-117.433
Christian Books and Things,Arkansas,General Hate,2009,Harrison,36.2437,-93.1197
Christian Defense League,Louisiana,Neo-Nazi,2009,Mandeville,30.375,-90.0906
Christian Guard,Florida,Christian Identity,2009,Kathleen,28.1224,-82.0387
Church of Creativity,Pennsylvania,Neo-Nazi,2009,Pittsburgh,40.4396,-79.9763
Church of Jesus Christ Christian/Aryan Nations,Arkansas,Christian Identity,2009,Bergman,36.3128,-93.0115
Church of the Sons of YHVH,Louisiana,Christian Identity,2009,Calhoun,32.5153,-92.3539
Church of True Israel,Montana,Christian Identity,2009,Noxon,47.985,-115.7707
Cinnaminson Skinheads,New Jersey,Racist Skinhead,2009,Cinnaminson,39.9968,-74.9927
Concerned Citizens and Friends of Illegal Immigration Law Enforcement,Massachusetts,General Hate,2009,Framingham,42.3085,-71.4368
Confederate Hammerskins,Texas,Racist Skinhead,2009,Dallas,32.7937,-96.7662
Confederate Hammerskins,Alabama,Racist Skinhead,2009,Huntsville,34.6989,-86.6414
Confederate Hammerskins,Florida,Racist Skinhead,2009,Jacksonville,30.3322,-81.6749
Confederate Hammerskins,Florida,Racist Skinhead,2009,Orlando,28.4788,-81.342
Confederate Hammerskins,Virginia,Racist Skinhead,2009,Petersburg,37.2043,-77.3913
COORS Family Skinheads,California,Racist Skinhead,2009,Big Bear Lake,34.243,-116.8956
Council for Social and Economic Studies,District of Columbia,White Nationalist,2009,Washington,38.9047,-77.0163
Council of Conservative Citizens,Pennsylvania,White Nationalist,2009,Allison Park,40.573,-79.9603
Council of Conservative Citizens,Georgia,White Nationalist,2009,Atlanta,33.7626,-84.4228
Council of Conservative Citizens,Tennessee,White Nationalist,2009,Bartlett,35.2337,-89.8195
Council of Conservative Citizens,Alabama,White Nationalist,2009,Birmingham,33.5276,-86.7988
Council of Conservative Citizens,Mississippi,White Nationalist,2009,Booneville,34.6643,-88.5684
Council of Conservative Citizens,Massachusetts,White Nationalist,2009,Boston,42.3188,-71.0846
Council of Conservative Citizens,Michigan,White Nationalist,2009,Caledonia,42.7945,-85.5153
Council of Conservative Citizens,Mississippi,White Nationalist,2009,Calhoun City,33.8588,-89.3145
Council of Conservative Citizens,Indiana,White Nationalist,2009,Carmel,39.9658,-86.1461
Council of Conservative Citizens,South Carolina,White Nationalist,2009,Charleston,32.8137,-79.9643
Council of Conservative Citizens,Illinois,White Nationalist,2009,Chicago,41.8373,-87.6861
Council of Conservative Citizens,North Carolina,White Nationalist,2009,Clemmons,36.0318,-80.3861
Council of Conservative Citizens,Tennessee,White Nationalist,2009,Cleveland,35.1817,-84.8707
Council of Conservative Citizens,Alabama,White Nationalist,2009,Cullman,34.1791,-86.8402
Council of Conservative Citizens,Tennessee,White Nationalist,2009,Erwin,36.1456,-82.4115
Council of Conservative Citizens,Alabama,White Nationalist,2009,Florence,34.83,-87.6658
Council of Conservative Citizens,New Jersey,White Nationalist,2009,Fort Lee,40.8509,-73.9712
Council of Conservative Citizens,Tennessee,White Nationalist,2009,Franklin,35.9214,-86.8524
Council of Conservative Citizens,South Carolina,White Nationalist,2009,Greenville,34.8363,-82.365
Council of Conservative Citizens,Mississippi,White Nationalist,2009,Greenwood,33.5126,-90.1993
Council of Conservative Citizens,Alabama,White Nationalist,2009,Huntsville,34.6989,-86.6414
Council of Conservative Citizens,Mississippi,White Nationalist,2009,Jackson,32.3163,-90.2124
Council of Conservative Citizens,Florida,White Nationalist,2009,Jacksonville,30.3322,-81.6749
Council of Conservative Citizens,Alabama,White Nationalist,2009,Jasper,33.8514,-87.2719
Council of Conservative Citizens,Tennessee,White Nationalist,2009,Kingsport,36.522,-82.5453
Council of Conservative Citizens,Nevada,White Nationalist,2009,Las Vegas,36.2291,-115.2607
Council of Conservative Citizens,Arkansas,White Nationalist,2009,Little Rock,34.7255,-92.3581
Council of Conservative Citizens,Mississippi,White Nationalist,2009,Mathiston,33.539,-89.1277
Council of Conservative Citizens,Alabama,White Nationalist,2009,Montgomery,32.347,-86.2663
Council of Conservative Citizens,New York,White Nationalist,2009,New York,40.6943,-73.9249
Council of Conservative Citizens,New York,White Nationalist,2009,Parishville,44.6257,-74.8004
Council of Conservative Citizens,Utah,White Nationalist,2009,Salt Lake City,40.7774,-111.9301
Council of Conservative Citizens,South Carolina,White Nationalist,2009,Saluda,34.0009,-81.7713
Council of Conservative Citizens,California,White Nationalist,2009,San Francisco,37.7562,-122.443
Council of Conservative Citizens,Louisiana,White Nationalist,2009,Shreveport,32.4659,-93.7959
Council of Conservative Citizens,Maryland,White Nationalist,2009,Silver Spring,39.0028,-77.0207
Council of Conservative Citizens,Mississippi,White Nationalist,2009,Vaiden,33.3332,-89.7533
Council of Conservative Citizens,South Carolina,White Nationalist,2009,West Columbia,33.9925,-81.0919
Council of Conservative Citizens,North Carolina,White Nationalist,2009,Yadkinville,36.1309,-80.6598
Covenant People's Ministry,Georgia,Christian Identity,2009,Brooks,33.2925,-84.4588
Creativity Movement,Montana,Neo-Nazi,2009,Billings,45.7889,-108.5503
Creativity Movement,Montana,Neo-Nazi,2009,Bozeman,45.6828,-111.0548
Creativity Movement,Ohio,Neo-Nazi,2009,Chillicothe,39.3393,-82.9937
Creativity Movement,Montana,Neo-Nazi,2009,Helena,46.5964,-112.0197
Creativity Movement,Montana,Neo-Nazi,2009,Kalispell,48.2155,-114.3262
Creativity Movement,Montana,Neo-Nazi,2009,Laurel,45.6735,-108.7707
Creativity Movement,Montana,Neo-Nazi,2009,Lockwood,45.8199,-108.4072
Creativity Movement,Montana,Neo-Nazi,2009,Miles City,46.4059,-105.8385
Creativity Movement,Montana,Neo-Nazi,2009,Missoula,46.8685,-114.0094
Creativity Movement,Virginia,Neo-Nazi,2009,Wise,36.977,-82.5809
Creativity Movement,Illinois,Neo-Nazi,2009,Zion,42.4598,-87.8509
Crew 38,Alabama,Racist Skinhead,2009,Huntsville,34.6989,-86.6414
Crew 38,Florida,Racist Skinhead,2009,New Port Richey,28.2468,-82.717
Crew 38,Washington,Racist Skinhead,2009,Seattle,47.6211,-122.3244
Cultural Studies Press,New York,General Hate,2009,New York,40.6943,-73.9249
Culture Wars/Fidelity Press,Indiana,Radical Traditional Catholicism,2009,South Bend,41.6771,-86.2692
Daughters of Yahweh,Florida,Christian Identity,2009,Kathleen,28.1224,-82.0387
Desastrious Records,Texas,Hate Music,2009,Springtown,32.9695,-97.6805
Diehard Records,Ohio,Hate Music,2009,Chesapeake,38.4298,-82.4488
Dixie Rangers Knights of the KKK,Louisiana,Ku Klux Klan,2009,Walker,30.4848,-90.8654
Dixie Republic,South Carolina,Neo-Confederate,2009,Travelers Rest,34.9684,-82.4417
DJ GOR,Pennsylvania,Hate Music,2009,Bedford,40.0148,-78.5034
Do Right Foundation,Nevada,White Nationalist,2009,Las Vegas,36.2291,-115.2607
East Coast Aryan Brotherhood,New Jersey,Neo-Nazi,2009,Gloucester City,39.8924,-75.1173
East Coast Aryan Brotherhood,New Jersey,Neo-Nazi,2009,Lindenwold,39.8172,-74.9898
East Coast White Unity,Massachusetts,White Nationalist,2009,Chelsea,42.3959,-71.0325
Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI),Illinois,Christian Identity,2009,Chicago,41.8373,-87.6861
Emigration Party of Nevada,Nevada,Anti-Immigrant,2009,Henderson,36.0145,-115.0362
Empire Knights of the KKK,Florida,Ku Klux Klan,2009,Homosassa Springs,28.8118,-82.5392
Euro Pride Apparel,South Carolina,White Nationalist,2009,Summerville,33.0005,-80.1788
European American Issues Forum,California,White Nationalist,2009,San Bruno,37.6254,-122.4313
European Americans United,California,White Nationalist,2009,Sacramento,38.5667,-121.4683
European Americans United,Tennessee,White Nationalist,2009,Sale Creek,35.3895,-85.0875
European-American Unity and Rights Organization,Ohio,White Nationalist,2009,Cleveland,41.4767,-81.6805
European-American Unity and Rights Organization,South Carolina,White Nationalist,2009,Columbia,34.037,-80.9042
European-American Unity and Rights Organization,Georgia,White Nationalist,2009,Columbus,32.51,-84.8771
European-American Unity and Rights Organization,Texas,White Nationalist,2009,Irving,32.8584,-96.9702
European-American Unity and Rights Organization,Florida,White Nationalist,2009,Jacksonville,30.3322,-81.6749
European-American Unity and Rights Organization,Louisiana,White Nationalist,2009,Mandeville,30.375,-90.0906
European-American Unity and Rights Organization,Tennessee,White Nationalist,2009,Memphis,35.1047,-89.9773
European-American Unity and Rights Organization,Virginia,White Nationalist,2009,Richmond,37.5295,-77.4756
European-American Unity and Rights Organization,Mississippi,White Nationalist,2009,Ripley,34.7321,-88.9444
European-American Unity and Rights Organization,Georgia,White Nationalist,2009,Savannah,32.0282,-81.1786
European-American Unity and Rights Organization,Louisiana,White Nationalist,2009,Thibodaux,29.7941,-90.8163
European-American Unity and Rights Organization,Oklahoma,White Nationalist,2009,Tulsa,36.1284,-95.9042
European-American Unity and Rights Organization,South Carolina,White Nationalist,2009,Woodruff,34.7397,-82.0323
Faithful Word Baptist Church,Arizona,Anti-LGBT,2009,Tempe,33.3881,-111.9318
Family Research Institute,Colorado,Anti-LGBT,2009,Colorado Springs,38.8674,-104.7606
Federation for American Immigration Reform,District of Columbia,Anti-Immigrant,2009,Washington,38.9047,-77.0163
Fellowship of God's Covenant People,Kentucky,Christian Identity,2009,Burlington,39.0223,-84.7216
Fetch the Rope,Montana,Hate Music,2009,Bozeman,45.6828,-111.0548
Final Stand Records,Delaware,Hate Music,2009,Newark,39.6776,-75.7573
Firm 22,Alaska,Racist Skinhead,2009,Anchorage,61.1508,-149.1091
Firm 22,Wisconsin,Racist Skinhead,2009,La Crosse,43.8241,-91.2268
First Century Christian Ministries,Texas,Christian Identity,2009,The Woodlands,30.1738,-95.5134
The Fitzgerald Griffin Foundation,Virginia,White Nationalist,2009,Vienna,38.8996,-77.2597
Folk and Faith,Idaho,White Nationalist,2009,Idaho Falls,43.4868,-112.0363
Fraternal White Knights of the KKK,Kentucky,Ku Klux Klan,2009,Adolphus,36.6517,-86.2614
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Alexandria,36.0791,-86.0381
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Brush Creek,36.1173,-86.0278
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Cedar Rapids,41.9667,-91.6782
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Charles City,43.0644,-92.6745
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Clarksville,36.5696,-87.3428
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Clear Lake,43.1346,-93.374
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Denison,42.016,-95.3528
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Des Moines,41.5725,-93.6104
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Franklin,35.9214,-86.8524
Fraternal White Knights of the KKK,Florida,Ku Klux Klan,2009,Highland City,27.9631,-81.8779
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Hohenwald,35.5515,-87.5539
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Ionia,43.0361,-92.4584
Fraternal White Knights of the KKK,Florida,Ku Klux Klan,2009,Lakeland,28.0557,-81.9543
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Linden,35.6123,-87.8429
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Mason City,43.1487,-93.1998
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Nashville,36.1714,-86.7844
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,New Hampton,43.0572,-92.3164
Fraternal White Knights of the KKK,Mississippi,Ku Klux Klan,2009,Philadelphia,32.7761,-89.1221
Fraternal White Knights of the KKK,Florida,Ku Klux Klan,2009,Plant City,28.0144,-82.12
Fraternal White Knights of the KKK,Virginia,Ku Klux Klan,2009,Powhatan,37.5427,-77.9267
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Riceville,43.3621,-92.5541
Fraternal White Knights of the KKK,Virginia,Ku Klux Klan,2009,Roanoke,37.2785,-79.958
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Rockwell,42.98,-93.1871
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Shelbyville,35.4987,-86.4516
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2009,Waterloo,42.492,-92.3522
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2009,Woodbury,35.8247,-86.0725
Free American,Arizona,White Nationalist,2009,Tucson,32.1546,-110.8782
Frontline Aryans,New Mexico,White Nationalist,2009,Albuquerque,35.1053,-106.6464
Frontline Aryans,North Dakota,White Nationalist,2009,Minot,48.2374,-101.278
Fundamentalist Latter Day Saints,Arizona,General Hate,2009,Colorado City,36.9774,-112.983
Fundamentalist Latter Day Saints,Colorado,General Hate,2009,Cotopaxi,38.3738,-105.6911
Fundamentalist Latter Day Saints,Texas,General Hate,2009,Eldorado,30.8617,-100.5979
Fundamentalist Latter Day Saints,Colorado,General Hate,2009,Florence,38.3835,-105.1114
Fundamentalist Latter Day Saints,Utah,General Hate,2009,Hildale,37.0171,-112.9786
Fundamentalist Latter Day Saints,Colorado,General Hate,2009,Mancos,37.3466,-108.2939
Fundamentalist Latter Day Saints,South Dakota,General Hate,2009,Pringle,43.609,-103.5946
Golden State Party,California,White Nationalist,2009,Garden Grove,33.7787,-117.9601
Golden State Skinheads,California,Racist Skinhead,2009,San Luis Obispo,35.2671,-120.6689
Great Knights of the KKK,Alabama,Ku Klux Klan,2009,Kellyton,32.979,-86.0358
Great Knights of the KKK,North Carolina,Ku Klux Klan,2009,Stony Point,35.8669,-81.047
Great Knights of the KKK,Tennessee,Ku Klux Klan,2009,Talbott,36.1526,-83.4152
Great Knights of the KKK,Tennessee,Ku Klux Klan,2009,Telford,36.2534,-82.5478
Great Knights of the KKK,Tennessee,Ku Klux Klan,2009,Watauga,36.3679,-82.2925
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Illinois,Anti-LGBT,2009,Downers Grove,41.7949,-88.017
The Hated,Florida,Racist Skinhead,2009,Gainesville,29.6808,-82.3455
Heritage and Destiny,Virginia,White Nationalist,2009,Falls Church,38.8847,-77.1751
Heritage Connection,Arkansas,Hate Music,2009,Harrison,36.2437,-93.1197
Holy Nation of Odin,California,General Hate,2009,Kingsburg,36.5242,-119.5608
House of Yahweh,Tennessee,Christian Identity,2009,New Tazewell,36.4381,-83.6053
Illinois National Socialist Front,Illinois,Neo-Nazi,2009,Palatine,42.1181,-88.043
Illinois National Socialist Front,Illinois,Neo-Nazi,2009,Peoria,40.752,-89.6155
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2009,Dawson Springs,37.174,-87.688
Imperial Klans of America Knights of the KKK,Missouri,Ku Klux Klan,2009,Eugene,38.3528,-92.4038
Imperial Klans of America Knights of the KKK,Florida,Ku Klux Klan,2009,Gainesville,29.6808,-82.3455
Imperial Klans of America Knights of the KKK,Texas,Ku Klux Klan,2009,Houston,29.7868,-95.3905
In the Spirit of Chartres Committee,Virginia,Radical Traditional Catholicism,2009,Suffolk,36.6953,-76.6398
Independent Skins Southwest,Florida,Racist Skinhead,2009,Callahan,30.5618,-81.832
Independent Skins Southwest,Texas,Racist Skinhead,2009,Cleburne,32.3562,-97.4146
Indiana White Knights of the KKK,Indiana,Ku Klux Klan,2009,Bloomington,39.1637,-86.5256
Inland Empire Skinheads,California,Racist Skinhead,2009,Riverside,33.9381,-117.3948
Institute for Historical Review,California,Holocaust Denial,2009,Newport Beach,33.6151,-117.8669
The International Conspiratological Association,Idaho,Holocaust Denial,2009,Coeur d'Alene,47.7039,-116.7933
International Keystone Knights of the KKK,Alabama,Ku Klux Klan,2009,Pinson,33.7062,-86.6655
International Keystone Knights of the KKK,Ohio,Ku Klux Klan,2009,Cleveland,41.4767,-81.6805
International Keystone Knights of the KKK,Arkansas,Ku Klux Klan,2009,Colt,35.1329,-90.8129
International Keystone Knights of the KKK,Indiana,Ku Klux Klan,2009,Elwood,40.2743,-85.8371
International Keystone Knights of the KKK,Georgia,Ku Klux Klan,2009,Young Harris,34.9355,-83.8471
Iron Rain Nationalists,Illinois,White Nationalist,2009,Chicago,41.8373,-87.6861
Iron Rain Nationalists,New York,White Nationalist,2009,Utica,43.0961,-75.226
ISD Records,Ohio,Hate Music,2009,Lancaster,39.7249,-82.6049
Jewish Defense League,New York,General Hate,2009,Brooklyn,40.6501,-73.9496
Jewish Defense League,Florida,General Hate,2009,Fort Lauderdale,26.1412,-80.1464
Jewish Defense League,California,General Hate,2009,Los Angeles,34.1139,-118.4068
Jewish Defense League,Illinois,General Hate,2009,Skokie,42.0359,-87.74
JTB Publications,Idaho,General Hate,2009,Careywood,48.0346,-116.6433
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2009,Harrisburg,40.2752,-76.8843
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2009,Philadelphia,40.0076,-75.134
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2009,Pittsburgh,40.4396,-79.9763
Kingdom Identity Ministries,Arkansas,Christian Identity,2009,Harrison,36.2437,-93.1197
The Kinist Institute,Florida,White Nationalist,2009,Orlando,28.4788,-81.342
Kinsman Redeemer Ministries,Washington,Christian Identity,2009,Tacoma,47.2431,-122.4531
KKK LLC,Arkansas,Hate Music,2009,Compton,36.0967,-93.3027
Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2009,Bainbridge,30.9046,-84.5722
Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2009,Brunswick,31.145,-81.474
Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2009,Byron,32.6475,-83.754
Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2009,Ellijay,34.6912,-84.484
Knight Riders Knights of the KKK,Illinois,Ku Klux Klan,2009,Harrisburg,37.7373,-88.5457
Knight Riders Knights of the KKK,Missouri,Ku Klux Klan,2009,Tunas,37.8498,-93.0277
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2009,Concord,35.6625,-91.849
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2009,Harrison,36.2437,-93.1197
Knights of the Nordic Order,Alabama,Neo-Nazi,2009,Cardiff,33.6472,-86.9307
The League of American Patriots,New Jersey,White Nationalist,2009,Garfield,40.8791,-74.1085
League of the South,South Carolina,Neo-Confederate,2009,Abbeville,34.1787,-82.3774
League of the South,South Carolina,Neo-Confederate,2009,Abbeville,34.1787,-82.3774
League of the South,South Carolina,Neo-Confederate,2009,Aiken,33.5303,-81.727
League of the South,Arkansas,Neo-Confederate,2009,Alpena,36.29,-93.3037
League of the South,Florida,Neo-Confederate,2009,Alva,26.7188,-81.6269
League of the South,South Carolina,Neo-Confederate,2009,Anderson,34.5212,-82.6479
League of the South,Alabama,Neo-Confederate,2009,Anniston,33.6713,-85.8136
League of the South,Alabama,Neo-Confederate,2009,Auburn,32.6084,-85.4897
League of the South,Texas,Neo-Confederate,2009,Austin,30.3006,-97.7517
League of the South,South Carolina,Neo-Confederate,2009,Bamberg,33.2995,-81.0323
League of the South,Oklahoma,Neo-Confederate,2009,Bixby,35.9454,-95.8774
League of the South,Florida,Neo-Confederate,2009,Bradenton,27.49,-82.5743
League of the South,North Carolina,Neo-Confederate,2009,Burlington,36.0762,-79.4687
League of the South,South Carolina,Neo-Confederate,2009,Cayce,33.9458,-81.0432
League of the South,North Carolina,Neo-Confederate,2009,Charlotte,35.2079,-80.8303
League of the South,South Carolina,Neo-Confederate,2009,Clemson,34.6838,-82.8124
League of the South,South Carolina,Neo-Confederate,2009,Columbia,34.037,-80.9042
League of the South,North Carolina,Neo-Confederate,2009,Durham,35.9797,-78.9037
League of the South,South Carolina,Neo-Confederate,2009,Florence,34.1785,-79.7857
League of the South,Georgia,Neo-Confederate,2009,Gainesville,34.2901,-83.8301
League of the South,Florida,Neo-Confederate,2009,Goldenrod,28.6114,-81.2916
League of the South,South Carolina,Neo-Confederate,2009,Greenville,34.8363,-82.365
League of the South,South Carolina,Neo-Confederate,2009,Greenwood,34.1944,-82.1543
League of the South,Georgia,Neo-Confederate,2009,Griffin,33.2418,-84.2747
League of the South,Florida,Neo-Confederate,2009,Gulf Breeze,30.3685,-87.1769
League of the South,Alabama,Neo-Confederate,2009,Hackneyville,33.0567,-85.9312
League of the South,Arkansas,Neo-Confederate,2009,Hot Springs,34.4902,-93.0498
League of the South,Texas,Neo-Confederate,2009,Iredell,31.9865,-97.872
League of the South,Florida,Neo-Confederate,2009,Jacksonville,30.3322,-81.6749
League of the South,Florida,Neo-Confederate,2009,Key West,24.5636,-81.7769
League of the South,Alabama,Neo-Confederate,2009,Killen,34.8607,-87.5269
League of the South,South Carolina,Neo-Confederate,2009,Laurens,34.5019,-82.021
League of the South,Kentucky,Neo-Confederate,2009,Lexington,38.0423,-84.4587
League of the South,Tennessee,Neo-Confederate,2009,Lobelville,35.7507,-87.7958
League of the South,Georgia,Neo-Confederate,2009,Macon,32.8407,-83.6324
League of the South,Arkansas,Neo-Confederate,2009,Mammoth Spring,36.4924,-91.5413
League of the South,Mississippi,Neo-Confederate,2009,Mendenhall,31.9609,-89.8694
League of the South,Louisiana,Neo-Confederate,2009,Monroe,32.5184,-92.0774
League of the South,Alabama,Neo-Confederate,2009,Montgomery,32.347,-86.2663
League of the South,Tennessee,Neo-Confederate,2009,Nashville,36.1714,-86.7844
League of the South,South Carolina,Neo-Confederate,2009,Newberry,34.2822,-81.6012
League of the South,Maryland,Neo-Confederate,2009,Prince Frederick,38.544,-76.5879
League of the South,South Carolina,Neo-Confederate,2009,Saluda,34.0009,-81.7713
League of the South,California,Neo-Confederate,2009,Scotts Valley,37.0555,-122.0118
League of the South,Alabama,Neo-Confederate,2009,Selma,32.4166,-87.0336
