title,state_name,ideology,year,city,lat,lon
Brotherhood of Klans Knights of the KKK,Illinois,Ku Klux Klan,2005,Troy,38.727,-89.8968
Brotherhood of the Chosen,Georgia,Racist Skinhead,2005,Woodstock,34.1027,-84.5086
By Yahweh's Design,Michigan,Christian Identity,2005,Stevensville,42.0139,-86.5243
Center for Perpetual Diversity,Maryland,White Nationalist,2005,Gaithersburg,39.1347,-77.213
Center for Perpetual Diversity,District of Columbia,White Nationalist,2005,Washington,38.9047,-77.0163
Chalcedon Foundation,California,Anti-LGBT,2005,Vallecito,38.074,-120.4563
Charles Darwin Research Institute,Michigan,White Nationalist,2005,Port Huron,42.9822,-82.4387
Christian Defense League,Louisiana,Neo-Nazi,2005,Arabi,29.9561,-89.9986
Christian Research,Arkansas,Christian Identity,2005,Eureka Springs,36.4105,-93.745
Church of Jesus Christ Christian/Aryan Nations,Arkansas,Christian Identity,2005,Bergman,36.3128,-93.0115
Church of the Sons of YHVH,Louisiana,Christian Identity,2005,Calhoun,32.5153,-92.3539
Church of True Israel,Montana,Christian Identity,2005,Noxon,47.985,-115.7707
Cleveland Knights of the KKK,Tennessee,Ku Klux Klan,2005,Jonesborough,36.2959,-82.4766
Cleveland Knights of the KKK,North Carolina,Ku Klux Klan,2005,Lawndale,35.4142,-81.563
Cleveland Knights of the KKK,North Carolina,Ku Klux Klan,2005,Mount Holly,35.3115,-81.01
Condemned Records,California,Hate Music,2005,San Jose,37.3018,-121.8485
Confederate Hammerskins,Florida,Racist Skinhead,2005,Jacksonville,30.3322,-81.6749
Confederate Hammerskins,Tennessee,Racist Skinhead,2005,Knoxville,35.9692,-83.9495
Confederate Knights of the KKK,North Carolina,Ku Klux Klan,2005,Henderson,36.3259,-78.4155
Confederate White Knights of the Ku Klux Klan,Virginia,Ku Klux Klan,2005,Richmond,37.5295,-77.4756
Confederation of Racial Working Class Skinheads,California,Racist Skinhead,2005,Ventura,34.2783,-119.2932
Connecticut White Wolves,Connecticut,Racist Skinhead,2005,Stratford,41.207,-73.1305
Council of Conservative Citizens,Pennsylvania,White Nationalist,2005,Allison Park,40.573,-79.9603
Council of Conservative Citizens,Virginia,White Nationalist,2005,Ashburn,39.03,-77.4711
Council of Conservative Citizens,Georgia,White Nationalist,2005,Atlanta,33.7626,-84.4228
Council of Conservative Citizens,Louisiana,White Nationalist,2005,Baton Rouge,30.4423,-91.1314
Council of Conservative Citizens,Mississippi,White Nationalist,2005,Byram,32.189,-90.2861
Council of Conservative Citizens,Michigan,White Nationalist,2005,Caledonia,42.7945,-85.5153
Council of Conservative Citizens,Mississippi,White Nationalist,2005,Calhoun City,33.8588,-89.3145
Council of Conservative Citizens,South Carolina,White Nationalist,2005,Charleston,32.8137,-79.9643
Council of Conservative Citizens,Tennessee,White Nationalist,2005,Chattanooga,35.0657,-85.2488
Council of Conservative Citizens,Illinois,White Nationalist,2005,Chicago,41.8373,-87.6861
Council of Conservative Citizens,North Carolina,White Nationalist,2005,Clemmons,36.0318,-80.3861
Council of Conservative Citizens,Tennessee,White Nationalist,2005,Cleveland,35.1817,-84.8707
Council of Conservative Citizens,Alabama,White Nationalist,2005,Cullman,34.1791,-86.8402
Council of Conservative Citizens,Virginia,White Nationalist,2005,Falls Church,38.8847,-77.1751
Council of Conservative Citizens,New Jersey,White Nationalist,2005,Fort Lee,40.8509,-73.9712
Council of Conservative Citizens,Tennessee,White Nationalist,2005,Franklin,35.9214,-86.8524
Council of Conservative Citizens,Illinois,White Nationalist,2005,Granite City,38.7296,-90.1263
Council of Conservative Citizens,Mississippi,White Nationalist,2005,Greenwood,33.5126,-90.1993
Council of Conservative Citizens,Ohio,White Nationalist,2005,Grove City,39.866,-83.0692
Council of Conservative Citizens,Alabama,White Nationalist,2005,Huntsville,34.6989,-86.6414
Council of Conservative Citizens,Mississippi,White Nationalist,2005,Jackson,32.3163,-90.2124
Council of Conservative Citizens,Florida,White Nationalist,2005,Jacksonville,30.3322,-81.6749
Council of Conservative Citizens,Alabama,White Nationalist,2005,Jasper,33.8514,-87.2719
Council of Conservative Citizens,Tennessee,White Nationalist,2005,Knoxville,35.9692,-83.9495
Council of Conservative Citizens,Arkansas,White Nationalist,2005,Little Rock,34.7255,-92.3581
Council of Conservative Citizens,Wisconsin,White Nationalist,2005,Madison,43.0808,-89.3922
Council of Conservative Citizens,Indiana,White Nationalist,2005,Martinsville,39.4227,-86.4208
Council of Conservative Citizens,Tennessee,White Nationalist,2005,Memphis,35.1047,-89.9773
Council of Conservative Citizens,Alabama,White Nationalist,2005,Mobile,30.6783,-88.1162
Council of Conservative Citizens,Alabama,White Nationalist,2005,Montgomery,32.347,-86.2663
Council of Conservative Citizens,Louisiana,White Nationalist,2005,New Orleans,30.0687,-89.9288
Council of Conservative Citizens,New York,White Nationalist,2005,New York,40.6943,-73.9249
Council of Conservative Citizens,Georgia,White Nationalist,2005,Norcross,33.9378,-84.2065
Council of Conservative Citizens,New York,White Nationalist,2005,Parishville,44.6257,-74.8004
Council of Conservative Citizens,North Carolina,White Nationalist,2005,Raleigh,35.8323,-78.6439
Council of Conservative Citizens,South Carolina,White Nationalist,2005,Saluda,34.0009,-81.7713
Council of Conservative Citizens,Mississippi,White Nationalist,2005,Vaiden,33.3332,-89.7533
Council of Conservative Citizens,South Carolina,White Nationalist,2005,West Columbia,33.9925,-81.0919
Covenant Church of Yahweh,Minnesota,Christian Identity,2005,Pipestone,43.9958,-96.3117
Creativity Movement,Texas,Neo-Nazi,2005,Austin,30.3006,-97.7517
Creativity Movement,Illinois,Neo-Nazi,2005,Bloomington,40.4757,-88.9705
Creativity Movement,Virginia,Neo-Nazi,2005,Burke,38.7773,-77.2633
Creativity Movement,Florida,Neo-Nazi,2005,Clearwater,27.9786,-82.7622
Creativity Movement,Illinois,Neo-Nazi,2005,Joliet,41.5193,-88.1501
Creativity Movement,Wisconsin,Neo-Nazi,2005,Milwaukee,43.064,-87.9669
Creativity Movement,Massachusetts,Neo-Nazi,2005,Peabody,42.5335,-70.9724
Creativity Movement,Pennsylvania,Neo-Nazi,2005,Pittsburgh,40.4396,-79.9763
Creativity Movement,Mississippi,Neo-Nazi,2005,Raymond,32.2609,-90.4083
Creativity Movement,Missouri,Neo-Nazi,2005,Springfield,37.1943,-93.2915
Creativity Movement,Washington,Neo-Nazi,2005,Vancouver,45.6352,-122.597
Diehard Records,Ohio,Hate Music,2005,Chesapeake,38.4298,-82.4488
Eastern Front Skinheads,New York,Racist Skinhead,2005,New York,40.6943,-73.9249
Eastern Hammerskins,New Jersey,Racist Skinhead,2005,Toms River,39.9931,-74.1856
Empire Knights of the KKK,Indiana,Ku Klux Klan,2005,Auburn,41.3666,-85.056
Empire Knights of the KKK,Massachusetts,Ku Klux Klan,2005,Boston,42.3188,-71.0846
Empire Knights of the KKK,Florida,Ku Klux Klan,2005,Gainesville,29.6808,-82.3455
Empire Knights of the KKK,New Jersey,Ku Klux Klan,2005,Gibbsboro,39.8332,-74.9657
Empire Knights of the KKK,South Carolina,Ku Klux Klan,2005,Gilbert,33.9245,-81.3928
Empire Knights of the KKK,Florida,Ku Klux Klan,2005,Homosassa Springs,28.8118,-82.5392
Empire Knights of the KKK,Mississippi,Ku Klux Klan,2005,Lucedale,30.9312,-88.5959
Empire Knights of the KKK,Tennessee,Ku Klux Klan,2005,Murfreesboro,35.8493,-86.4098
Empire Knights of the KKK,Florida,Ku Klux Klan,2005,Ocala,29.1803,-82.1495
Empire Knights of the KKK,Florida,Ku Klux Klan,2005,Tampa,27.9937,-82.4454
Empire Knights of the KKK,Ohio,Ku Klux Klan,2005,Wooster,40.8167,-81.9338
European American Culture Council,California,General Hate,2005,Sacramento,38.5667,-121.4683
European American Heritage Foundation,Florida,White Nationalist,2005,Bunnell,29.4198,-81.3235
European-American Unity and Rights Organization,Ohio,White Nationalist,2005,Cleveland,41.4767,-81.6805
European-American Unity and Rights Organization,South Carolina,White Nationalist,2005,Columbia,34.037,-80.9042
European-American Unity and Rights Organization,Georgia,White Nationalist,2005,Columbus,32.51,-84.8771
European-American Unity and Rights Organization,Texas,White Nationalist,2005,Irving,32.8584,-96.9702
European-American Unity and Rights Organization,Florida,White Nationalist,2005,Jacksonville,30.3322,-81.6749
European-American Unity and Rights Organization,Louisiana,White Nationalist,2005,Mandeville,30.375,-90.0906
European-American Unity and Rights Organization,Virginia,White Nationalist,2005,Richmond,37.5295,-77.4756
European-American Unity and Rights Organization,Mississippi,White Nationalist,2005,Ripley,34.7321,-88.9444
European-American Unity and Rights Organization,Louisiana,White Nationalist,2005,Shreveport,32.4659,-93.7959
European-American Unity and Rights Organization,Mississippi,White Nationalist,2005,Southaven,34.9514,-89.9787
European-American Unity and Rights Organization,Louisiana,White Nationalist,2005,Thibodaux,29.7941,-90.8163
European-American Unity and Rights Organization,Oklahoma,White Nationalist,2005,Tulsa,36.1284,-95.9042
European-American Unity and Rights Organization,South Carolina,White Nationalist,2005,Woodruff,34.7397,-82.0323
Faith Baptist Church and Ministry,Missouri,Christian Identity,2005,Houston,37.3212,-91.9611
Family Research Institute,Colorado,Anti-LGBT,2005,Colorado Springs,38.8674,-104.7606
Fellowship of God's Covenant People,Kentucky,Christian Identity,2005,Burlington,39.0223,-84.7216
Final Stand Records,Delaware,Hate Music,2005,Newark,39.6776,-75.7573
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2005,Charles City,43.0644,-92.6745
Free Knights of the KKK,Georgia,Ku Klux Klan,2005,Buchanan,33.803,-85.1803
Free Knights of the KKK,Georgia,Ku Klux Klan,2005,Hiram,33.877,-84.771
Free Knights of the KKK,North Carolina,Ku Klux Klan,2005,Madison,36.3868,-79.975
Free Your Mind Productions,Georgia,Hate Music,2005,Valdosta,30.8503,-83.2789
Fundamentalist Latter Day Saints,Arizona,General Hate,2005,Colorado City,36.9774,-112.983
Fundamentalist Latter Day Saints,Texas,General Hate,2005,Eldorado,30.8617,-100.5979
Fundamentalist Latter Day Saints,Utah,General Hate,2005,Hildale,37.0171,-112.9786
Fundamentalist Latter Day Saints,Colorado,General Hate,2005,Mancos,37.3466,-108.2939
German American Nationalist PAC,Florida,Neo-Nazi,2005,Pensacola,30.4427,-87.1886
Golden State Skinheads,California,Racist Skinhead,2005,San Luis Obispo,35.2671,-120.6689
Gospel Broadcasting Association,Texas,Christian Identity,2005,Houston,29.7868,-95.3905
Gospel Ministries,Idaho,Christian Identity,2005,Boise,43.6006,-116.2316
Great Tennessee Knights of the KKK,Tennessee,Ku Klux Klan,2005,Telford,36.2534,-82.5478
Heritage and Destiny,Virginia,White Nationalist,2005,Ashburn,39.03,-77.4711
House of Yahweh,Tennessee,Christian Identity,2005,New Tazewell,36.4381,-83.6053
Hypatia Publishing,Washington,White Nationalist,2005,Vancouver,45.6352,-122.597
Imperial Klans of America Knights of the KKK,Ohio,Ku Klux Klan,2005,Amelia,39.0229,-84.2185
Imperial Klans of America Knights of the KKK,Texas,Ku Klux Klan,2005,Austin,30.3006,-97.7517
Imperial Klans of America Knights of the KKK,Pennsylvania,Ku Klux Klan,2005,Boothwyn,39.8357,-75.4453
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2005,Brandenburg,37.9955,-86.1766
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2005,Brooks,38.0661,-85.7176
Imperial Klans of America Knights of the KKK,Indiana,Ku Klux Klan,2005,Center Point,39.4154,-87.0752
Imperial Klans of America Knights of the KKK,Ohio,Ku Klux Klan,2005,Cincinnati,39.1412,-84.5059
Imperial Klans of America Knights of the KKK,California,Ku Klux Klan,2005,Citrus Heights,38.6948,-121.288
Imperial Klans of America Knights of the KKK,Virginia,Ku Klux Klan,2005,Danville,36.5831,-79.4088
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2005,Dawson Springs,37.174,-87.688
Imperial Klans of America Knights of the KKK,Florida,Ku Klux Klan,2005,Gainesville,29.6808,-82.3455
Imperial Klans of America Knights of the KKK,Virginia,Ku Klux Klan,2005,Harrisonburg,38.4362,-78.8735
Imperial Klans of America Knights of the KKK,Texas,Ku Klux Klan,2005,Houston,29.7868,-95.3905
Imperial Klans of America Knights of the KKK,Oklahoma,Ku Klux Klan,2005,Lawton,34.6171,-98.4204
Imperial Klans of America Knights of the KKK,Texas,Ku Klux Klan,2005,Lefors,35.4396,-100.8039
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2005,Louisville,38.1662,-85.6488
Imperial Klans of America Knights of the KKK,Arizona,Ku Klux Klan,2005,Mesa,33.4017,-111.7181
Imperial Klans of America Knights of the KKK,Tennessee,Ku Klux Klan,2005,Mountain City,36.4695,-81.8049
Imperial Klans of America Knights of the KKK,California,Ku Klux Klan,2005,Newport Beach,33.6151,-117.8669
Imperial Klans of America Knights of the KKK,Virginia,Ku Klux Klan,2005,Newport News,37.1051,-76.5185
Imperial Klans of America Knights of the KKK,Virginia,Ku Klux Klan,2005,Richmond,37.5295,-77.4756
Imperial Klans of America Knights of the KKK,Illinois,Ku Klux Klan,2005,Springfield,39.7712,-89.6539
Imperial Klans of America Knights of the KKK,District of Columbia,Ku Klux Klan,2005,Washington,38.9047,-77.0163
Independent Skins Southwest,Wyoming,Racist Skinhead,2005,Newcastle,43.851,-104.2124
Institute for Historical Review,California,Holocaust Denial,2005,Newport Beach,33.6151,-117.8669
International Keystone Knights of the KKK,Ohio,Ku Klux Klan,2005,Cleveland,41.4767,-81.6805
International Keystone Knights of the KKK,Pennsylvania,Ku Klux Klan,2005,Johnstown,40.3258,-78.9194
International Keystone Knights of the KKK,Kentucky,Ku Klux Klan,2005,Louisville,38.1662,-85.6488
International National Socialist Party,Wyoming,Neo-Nazi,2005,Cheyenne,41.1406,-104.7926
Invisible Empire of the International Knights,South Carolina,Ku Klux Klan,2005,Enoree,34.6593,-81.9609
ISD Records,Ohio,Hate Music,2005,Lancaster,39.7249,-82.6049
Jewish Defense League,California,General Hate,2005,Brookdale,37.1058,-122.1106
Jewish Defense League,California,General Hate,2005,Los Angeles,34.1139,-118.4068
Jewish Defense League,Nevada,General Hate,2005,Reno,39.5497,-119.8483
Jewish Defense League,Massachusetts,General Hate,2005,Revere,42.4191,-71.0035
Jewish Defense League,New York,General Hate,2005,Rochester,43.168,-77.6162
Jewish Defense League,California,General Hate,2005,Sacramento,38.5667,-121.4683
Jewish Defense League,Illinois,General Hate,2005,Skokie,42.0359,-87.74
Jewish Defense League,Colorado,General Hate,2005,Westminster,39.8837,-105.0627
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2005,Altoona,40.5082,-78.4007
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2005,Greensburg,40.3113,-79.5444
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2005,Harrisburg,40.2752,-76.8843
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2005,Philadelphia,40.0076,-75.134
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2005,Pittsburgh,40.4396,-79.9763
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2005,State College,40.7909,-77.8568
Kingdom Identity Ministries,Arkansas,Christian Identity,2005,Harrison,36.2437,-93.1197
Kinsman Redeemer Ministries,Washington,Christian Identity,2005,Tacoma,47.2431,-122.4531
Klan Store,Florida,Ku Klux Klan,2005,Ocala,29.1803,-82.1495
Knight Riders of the KKK,West Virginia,Ku Klux Klan,2005,Daniels,37.724,-81.1267
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2005,Concord,35.6625,-91.849
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2005,Harrison,36.2437,-93.1197
Knights of the Ku Klux Klan,Tennessee,Ku Klux Klan,2005,Newport,35.9617,-83.1977
Knights of the Ku Klux Klan,North Carolina,Ku Klux Klan,2005,Raleigh,35.8323,-78.6439
Knights of Yahweh,Tennessee,Ku Klux Klan,2005,Dandridge,36.0283,-83.4309
Knights of Yahweh,Tennessee,Ku Klux Klan,2005,Morristown,36.2043,-83.3001
KKK LLC,Arkansas,Hate Music,2005,Compton,36.0967,-93.3027
Lawrence Dennis Institute,Virginia,White Nationalist,2005,Fairfax,38.8531,-77.2997
League of the South,South Carolina,Neo-Confederate,2005,Abbeville,34.1787,-82.3774
League of the South,South Carolina,Neo-Confederate,2005,Aiken,33.5303,-81.727
League of the South,Florida,Neo-Confederate,2005,Alva,26.7188,-81.6269
League of the South,South Carolina,Neo-Confederate,2005,Anderson,34.5212,-82.6479
League of the South,Florida,Neo-Confederate,2005,Archer,29.5395,-82.5137
League of the South,Georgia,Neo-Confederate,2005,Athens,33.9508,-83.3689
League of the South,Texas,Neo-Confederate,2005,Austin,30.3006,-97.7517
League of the South,South Carolina,Neo-Confederate,2005,Bamberg,33.2995,-81.0323
League of the South,Florida,Neo-Confederate,2005,Belleview,29.0612,-82.0565
League of the South,Arkansas,Neo-Confederate,2005,Bismarck,34.3162,-93.1707
League of the South,Oklahoma,Neo-Confederate,2005,Bixby,35.9454,-95.8774
League of the South,Virginia,Neo-Confederate,2005,Bluefield,37.2351,-81.2751
League of the South,Florida,Neo-Confederate,2005,Bradenton,27.49,-82.5743
League of the South,Georgia,Neo-Confederate,2005,Brunswick,31.145,-81.474
League of the South,New York,Neo-Confederate,2005,Buffalo,42.9017,-78.8487
League of the South,North Carolina,Neo-Confederate,2005,Burlington,36.0762,-79.4687
League of the South,South Carolina,Neo-Confederate,2005,Cayce,33.9458,-81.0432
League of the South,Georgia,Neo-Confederate,2005,Cedartown,34.0224,-85.248
League of the South,North Carolina,Neo-Confederate,2005,Charlotte,35.2079,-80.8303
League of the South,South Carolina,Neo-Confederate,2005,Clemson,34.6838,-82.8124
League of the South,South Carolina,Neo-Confederate,2005,Columbia,34.037,-80.9042
League of the South,Virginia,Neo-Confederate,2005,Dublin,37.0987,-80.6831
League of the South,North Carolina,Neo-Confederate,2005,Durham,35.9797,-78.9037
League of the South,South Carolina,Neo-Confederate,2005,Easley,34.819,-82.5828
League of the South,North Carolina,Neo-Confederate,2005,Edneyville,35.4025,-82.3371
League of the South,Georgia,Neo-Confederate,2005,Forsyth,33.0347,-83.938
League of the South,Florida,Neo-Confederate,2005,Goldenrod,28.6114,-81.2916
League of the South,Arkansas,Neo-Confederate,2005,Hamburg,33.2248,-91.7972
League of the South,North Carolina,Neo-Confederate,2005,Hamlet,34.889,-79.7098
League of the South,Virginia,Neo-Confederate,2005,Hanover,37.7668,-77.3706
League of the South,Missouri,Neo-Confederate,2005,Holt,39.4553,-94.3371
League of the South,Arkansas,Neo-Confederate,2005,Hot Springs,34.4902,-93.0498
League of the South,Texas,Neo-Confederate,2005,Iredell,31.9865,-97.872
League of the South,Florida,Neo-Confederate,2005,Jacksonville,30.3322,-81.6749
League of the South,Florida,Neo-Confederate,2005,Key West,24.5636,-81.7769
League of the South,Alabama,Neo-Confederate,2005,Killen,34.8607,-87.5269
League of the South,Tennessee,Neo-Confederate,2005,Kingsport,36.522,-82.5453
League of the South,Tennessee,Neo-Confederate,2005,Lawrenceburg,35.2497,-87.3325
League of the South,Kentucky,Neo-Confederate,2005,Lebanon,37.5685,-85.258
League of the South,Missouri,Neo-Confederate,2005,Lebanon,37.6718,-92.6603
League of the South,Florida,Neo-Confederate,2005,Longwood,28.7018,-81.3488
League of the South,Colorado,Neo-Confederate,2005,Louisville,39.9709,-105.1441
League of the South,Georgia,Neo-Confederate,2005,Macon,32.8407,-83.6324
League of the South,Georgia,Neo-Confederate,2005,McDonough,33.4398,-84.1508
League of the South,Mississippi,Neo-Confederate,2005,Mendenhall,31.9609,-89.8694
League of the South,Florida,Neo-Confederate,2005,Milton,30.6286,-87.0521
League of the South,Louisiana,Neo-Confederate,2005,Monroe,32.5184,-92.0774
League of the South,Alabama,Neo-Confederate,2005,Montgomery,32.347,-86.2663
League of the South,Tennessee,Neo-Confederate,2005,Nashville,36.1714,-86.7844
League of the South,Missouri,Neo-Confederate,2005,Nevada,37.8445,-94.3492
League of the South,South Carolina,Neo-Confederate,2005,Newberry,34.2822,-81.6012
League of the South,Missouri,Neo-Confederate,2005,Owensville,38.349,-91.4974
League of the South,Florida,Neo-Confederate,2005,Panama City,30.1997,-85.6003
League of the South,Florida,Neo-Confederate,2005,Pensacola,30.4427,-87.1886
League of the South,Virginia,Neo-Confederate,2005,Richmond,37.5295,-77.4756
