title,state_name,ideology,year,city,lat,lon
All Eyes On Egipt Bookstore,New York,Black Nationalist,2017,Brooklyn,40.6501,-73.9496
All Eyes On Egypt Bookstore,Georgia,Black Nationalist,2017,Macon,32.8407,-83.6324
Alliance Defending Freedom,Arizona,Anti-LGBT,2017,Scottsdale,33.6872,-111.865
Alternative Right,Georgia,White Nationalist,2017,Atlanta,33.7626,-84.4228
AltRight Corporation,Virginia,White Nationalist,2017,Alexandria,38.8185,-77.0861
Ambassadors of Christ,New York,Black Nationalist,2017,Brooklyn,40.6501,-73.9496
America First Committee,Illinois,Neo-Nazi,2017,Lyons,41.8121,-87.8192
America's Promise Ministries,Idaho,Christian Identity,2017,Sandpoint,48.2832,-116.5613
American Border Patrol,Arizona,Anti-Immigrant,2017,Sierra Vista,31.563,-110.3153
American Children First,California,Anti-Immigrant,2017,Torrance,33.8346,-118.3417
American Clarion,South Dakota,General Hate,2017,Rapid City,44.0716,-103.2205
American College of Pediatricians,Florida,Anti-LGBT,2017,Gainesville,29.6808,-82.3455
American Family Association,Pennsylvania,Anti-LGBT,2017,Franklin,41.3936,-79.8425
American Family Association,Mississippi,Anti-LGBT,2017,Tupelo,34.2691,-88.7318
American Free Press,Maryland,General Hate,2017,Upper Marlboro,38.8172,-76.7546
American Freedom Alliance,California,Anti-Muslim,2017,Los Angeles,34.1139,-118.4068
American Freedom Defense Initiative,New York,Anti-Muslim,2017,New York,40.6943,-73.9249
American Freedom Law Center,Michigan,Anti-Muslim,2017,Ann Arbor,42.2755,-83.7312
American Freedom Party,Texas,White Nationalist,2017,Granbury,32.4483,-97.7685
American Freedom Party,California,White Nationalist,2017,Los Angeles,34.1139,-118.4068
American Freedom Party,New York,White Nationalist,2017,New York,40.6943,-73.9249
American Immigration Control Foundation/Americans for Immigration Control,Virginia,Anti-Immigrant,2017,Monterey,38.4116,-79.5809
American Nazi Party,Michigan,Neo-Nazi,2017,Westland,42.3192,-83.3805
American Public Policy Alliance,District of Columbia,Anti-Muslim,2017,Washington,38.9047,-77.0163
American Renaissance/New Century Foundation,Virginia,White Nationalist,2017,Oakton,38.8887,-77.3017
American Vikings,Illinois,Racist Skinhead,2017,Danville,40.1423,-87.6114
American Vision,Georgia,Anti-LGBT,2017,Powder Springs,33.866,-84.6838
Americans for America,Colorado,Anti-Muslim,2017,Englewood,39.6468,-104.9942
Americans for Legal Immigration (ALIPAC),North Carolina,Anti-Immigrant,2017,Raleigh,35.8323,-78.6439
Americans for Truth About Homosexuality,Illinois,Anti-LGBT,2017,Naperville,41.7483,-88.1657
Ancient Egyptian Distribution Company,New Jersey,Black Nationalist,2017,Jersey City,40.7161,-74.0682
Army of Israel,Ohio,Black Nationalist,2017,Dayton,39.7797,-84.1998
Aryan Nations Sadistic Souls MC,Illinois,Neo-Nazi,2017,Canton,40.5632,-90.0409
Aryan Nations Sadistic Souls MC,Missouri,Neo-Nazi,2017,Grovespring,37.3998,-92.6096
Aryan Nations Sadistic Souls MC,Illinois,Neo-Nazi,2017,Wood River,38.8633,-90.0773
Aryan Nations Worldwide,Georgia,Neo-Nazi,2017,Villa Rica,33.7305,-84.917
Aryan Strikeforce,New Jersey,Racist Skinhead,2017,Phillipsburg,40.6895,-75.1821
As-Sabiqun,District of Columbia,General Hate,2017,Washington,38.9047,-77.0163
Asatru Folk Assembly,California,Neo-Volkisch,2017,Brownsville,39.4732,-121.2691
ATLAH World Missionary Church (All The Land Anointed Holy),New York,Anti-LGBT,2017,New York,40.6943,-73.9249
Auburn White Student Union,Alabama,White Nationalist,2017,Auburn,32.6084,-85.4897
"Barnes Review/Foundation for Economic Liberty, Inc.",Maryland,Holocaust Denial,2017,Upper Marlboro,38.8172,-76.7546
Be Active Front USA,Pennsylvania,Racist Skinhead,2017,Philadelphia,40.0076,-75.134
Behold Barbarity Records & Distro,Minnesota,Hate Music,2017,Plymouth,45.0224,-93.4615
Bible Believers Fellowship,Ohio,Anti-LGBT,2017,Worthington,40.0949,-83.021
Black Riders Liberation Party,Texas,Black Nationalist,2017,Houston,29.7868,-95.3905
Black Riders Liberation Party,Nevada,Black Nationalist,2017,Las Vegas,36.2291,-115.2607
Black Riders Liberation Party,California,Black Nationalist,2017,Los Angeles,34.1139,-118.4068
Black Riders Liberation Party,New York,Black Nationalist,2017,New York,40.6943,-73.9249
Black Riders Liberation Party,California,Black Nationalist,2017,Oakland,37.7903,-122.2165
Black Riders Liberation Party,Oregon,Black Nationalist,2017,Portland,45.5372,-122.65
Bob's Underground Graduate Seminar/BUGS,South Carolina,White Nationalist,2017,Columbia,34.037,-80.9042
Bomb Islam,Arizona,Anti-Muslim,2017,Phoenix,33.5722,-112.0891
Borderkeepers of Alabama,Alabama,Anti-Immigrant,2017,Birmingham,33.5276,-86.7988
The Brother Nathanael Foundation,Idaho,General Hate,2017,Priest River,48.1782,-116.8841
Bureau on American Islamic Relations,Texas,Anti-Muslim,2017,Irving,32.8584,-96.9702
Californians for Population Stabilization,California,Anti-Immigrant,2017,Santa Barbara,34.4285,-119.7202
Campaign for Radical Truth in History,Idaho,Holocaust Denial,2017,Coeur d'Alene,47.7039,-116.7933
The Campus Ministry USA,Indiana,Anti-LGBT,2017,Terre Haute,39.4654,-87.3763
carolynyeager.net,Texas,Holocaust Denial,2017,Kerrville,30.0399,-99.1319
"Catholic Family News/Catholic Family Ministries, Inc.",New York,Radical Traditional Catholicism,2017,Niagara Falls,43.0921,-79.0147
Center for Family and Human Rights (C-FAM),New York,Anti-LGBT,2017,New York,40.6943,-73.9249
Center for Family and Human Rights (C-FAM),District of Columbia,Anti-LGBT,2017,Washington,38.9047,-77.0163
Center for Immigration Studies,District of Columbia,Anti-Immigrant,2017,Washington,38.9047,-77.0163
Center for Security Policy,District of Columbia,Anti-Muslim,2017,Washington,38.9047,-77.0163
Chalcedon Foundation,California,Anti-LGBT,2017,Vallecito,38.074,-120.4563
Chick Publications,California,General Hate,2017,Ontario,34.0393,-117.6064
Christian Action Network,Virginia,Anti-Muslim,2017,Forest,37.3728,-79.2831
Christian America Ministries,Louisiana,Christian Identity,2017,Greensburg,30.83,-90.6698
Christian Civil Rights Watch,Colorado,Anti-LGBT,2017,Colorado Springs,38.8674,-104.7606
Christian Revival Center,Arkansas,Christian Identity,2017,Harrison,36.2437,-93.1197
Church of Israel,Missouri,Christian Identity,2017,Schell City,38.0192,-94.1167
Church of the American Christian Knights,Mississippi,Ku Klux Klan,2017,Moselle,31.5024,-89.2789
Church of the National Knights of the Ku Klux Klan,New York,Ku Klux Klan,2017,Panama,42.0747,-79.485
Citizens for National Security,Florida,Anti-Muslim,2017,Boca Raton,26.3749,-80.1077
Citizens for the St. Croix Valley,Wisconsin,Anti-Muslim,2017,Hudson,44.964,-92.7319
Citizens' Action Group of South Florida,Florida,Anti-Muslim,2017,Hollywood,26.0293,-80.1678
Clarion Project,District of Columbia,Anti-Muslim,2017,Washington,38.9047,-77.0163
Colorado Alliance for Immigration Reform,Colorado,Anti-Immigrant,2017,Lakewood,39.6978,-105.1168
Committee for Open Debate on the Holocaust,California,Holocaust Denial,2017,Mill Valley,37.9085,-122.542
Committee for Open Debate on the Holocaust,Pennsylvania,Holocaust Denial,2017,York,39.9651,-76.7315
Committee to End the CSI Refugee Center,Idaho,Anti-Muslim,2017,Buhl,42.5985,-114.7596
Concerned Citizens and Friends of Illegal Immigration Law Enforcement,Massachusetts,General Hate,2017,Framingham,42.3085,-71.4368
Confederate White Knights of the Ku Klux Klan,Indiana,Ku Klux Klan,2017,Auburn,41.3666,-85.056
Confederate White Knights of the Ku Klux Klan,Maryland,Ku Klux Klan,2017,Rosedale,39.3266,-76.5084
Confederate White Knights of the Ku Klux Klan,Missouri,Ku Klux Klan,2017,Sikeston,36.8875,-89.587
Conservative Forum of Silicon Valley,California,Anti-Muslim,2017,Cupertino,37.3168,-122.0465
Conservative Republicans of Texas,Texas,Anti-LGBT,2017,Houston,29.7868,-95.3905
Council of Conservative Citizens,Maryland,White Nationalist,2017,Jefferson,39.3661,-77.5409
Council of Conservative Citizens,Missouri,White Nationalist,2017,Potosi,37.9337,-90.775
Counter Jihad Coalition,California,Anti-Muslim,2017,Santa Monica,34.0232,-118.4813
Counter Terrorism Cell,Nevada,Anti-Muslim,2017,Las Vegas,36.2291,-115.2607
Counter-Currents Publishing,New York,White Nationalist,2017,New York,40.6943,-73.9249
Counter-Currents Publishing,California,White Nationalist,2017,San Francisco,37.7562,-122.443
Counter-Currents Publishing,Washington,White Nationalist,2017,Seattle,47.6211,-122.3244
Covenant Nation Church of the Lord Jesus Christ,Alabama,Christian Identity,2017,Center Point,33.6447,-86.6851
Covenant People's Ministry,Georgia,Christian Identity,2017,Brooks,33.2925,-84.4588
The Creativity Movement,Illinois,Neo-Nazi,2017,Bloomington,40.4757,-88.9705
The Creativity Movement,South Dakota,Neo-Nazi,2017,Brookings,44.3022,-96.7859
Cultural Studies Press,New York,General Hate,2017,New York,40.6943,-73.9249
Culture Wars/Fidelity Press,Indiana,Radical Traditional Catholicism,2017,South Bend,41.6771,-86.2692
Cultures In Context Incorporated/Turning Point Project,Florida,Anti-Muslim,2017,Immokalee,26.4253,-81.4251
D. James Kennedy Ministries (formerly Truth in Action),Florida,Anti-LGBT,2017,Fort Lauderdale,26.1412,-80.1464
The Daily Stormer,Ohio,Neo-Nazi,2017,Worthington,40.0949,-83.021
David Horowitz Freedom Center,California,Anti-Muslim,2017,Los Angeles,34.1139,-118.4068
Deir Yassin Remembered,Michigan,Holocaust Denial,2017,Ann Arbor,42.2755,-83.7312
Deir Yassin Remembered,New York,Holocaust Denial,2017,Geneva,42.8644,-76.9827
Divine International Church of the Web,Illinois,Christian Identity,2017,Morton,40.6137,-89.4668
Divine Truth Ministries,Ohio,Christian Identity,2017,Bainbridge,39.2265,-83.2695
Dixie Republic,South Carolina,Neo-Confederate,2017,Travelers Rest,34.9684,-82.4417
The Dustin Inman Society,Georgia,Anti-Immigrant,2017,Marietta,33.9532,-84.5421
East Coast Knights of the True Invisible Empire,Maryland,Ku Klux Klan,2017,Rising Sun,39.7003,-76.0587
Elegy Records,New Jersey,Hate Music,2017,Clifton,40.8631,-74.1575
Euro Folk Radio,Illinois,Christian Identity,2017,Chicago,41.8373,-87.6861
European-American Evangelistic Crusades,California,General Hate,2017,Sheridan,38.969,-121.356
Faith and Heritage,Texas,White Nationalist,2017,Killeen,31.0754,-97.7293
Faith Leaders for America,District of Columbia,Anti-Muslim,2017,Washington,38.9047,-77.0163
Faith2Action,Ohio,Anti-LGBT,2017,North Royalton,41.3138,-81.7451
Faithful Word Baptist Church,Arizona,Anti-LGBT,2017,Tempe,33.3881,-111.9318
Family Research Council,District of Columbia,Anti-LGBT,2017,Washington,38.9047,-77.0163
Family Research Institute,Colorado,Anti-LGBT,2017,Colorado Springs,38.8674,-104.7606
Family Security Matters,District of Columbia,Anti-Muslim,2017,Washington,38.9047,-77.0163
Family Watch International,Arizona,Anti-LGBT,2017,Gilbert,33.3103,-111.7463
Federation for American Immigration Reform,District of Columbia,Anti-Immigrant,2017,Washington,38.9047,-77.0163
Fellowship of God's Covenant People,Kentucky,Christian Identity,2017,Union,38.9472,-84.6731
The Fitzgerald Griffin Foundation,Virginia,White Nationalist,2017,Vienna,38.8996,-77.2597
Florida Family Association,Florida,Anti-Muslim,2017,Tampa,27.9937,-82.4454
Folkgard of Holda & Odin,Arizona,Neo-Volkisch,2017,Apache Junction,33.3985,-111.5351
Fortress of Faith,Washington,Anti-Muslim,2017,Bellingham,48.7543,-122.4687
Forza Nuova,Arizona,White Nationalist,2017,Phoenix,33.5722,-112.0891
Foundation for Advocating Christian Truth,New York,Anti-Muslim,2017,Bronx,40.8501,-73.8662
Free American,Arizona,White Nationalist,2017,Tucson,32.1546,-110.8782
Fundamentalist Latter Day Saints,Arizona,General Hate,2017,Colorado City,36.9774,-112.983
Fundamentalist Latter Day Saints,Utah,General Hate,2017,Hildale,37.0171,-112.9786
G416 Patriots,Texas,Anti-Muslim,2017,Boerne,29.7845,-98.7291
Gallows Tree Wotansvolk Alliance,Michigan,Neo-Volkisch,2017,Grand Rapids,42.9615,-85.6557
Generations With Vision,Colorado,Anti-LGBT,2017,Elizabeth,39.3611,-104.6061
Global Crusaders: Order of the Ku Klux Klan,Florida,Ku Klux Klan,2017,Jacksonville,30.3322,-81.6749
Global Faith Institute,Nebraska,Anti-Muslim,2017,Omaha,41.2628,-96.0495
GoyFundMe,Indiana,White Nationalist,2017,Paoli,38.5572,-86.4699
Great Millstone,Georgia,Black Nationalist,2017,Atlanta,33.7626,-84.4228
Great Millstone,Maryland,Black Nationalist,2017,Baltimore,39.3051,-76.6144
Great Millstone,Alabama,Black Nationalist,2017,Birmingham,33.5276,-86.7988
Great Millstone,North Carolina,Black Nationalist,2017,Charlotte,35.2079,-80.8303
Great Millstone,Illinois,Black Nationalist,2017,Chicago,41.8373,-87.6861
Great Millstone,Ohio,Black Nationalist,2017,Cleveland,41.4767,-81.6805
Great Millstone,Texas,Black Nationalist,2017,Dallas,32.7937,-96.7662
Great Millstone,Iowa,Black Nationalist,2017,Des Moines,41.5725,-93.6104
Great Millstone,Michigan,Black Nationalist,2017,Detroit,42.3834,-83.1024
Great Millstone,Texas,Black Nationalist,2017,Houston,29.7868,-95.3905
Great Millstone,Nevada,Black Nationalist,2017,Las Vegas,36.2291,-115.2607
Great Millstone,California,Black Nationalist,2017,Los Angeles,34.1139,-118.4068
Great Millstone,Tennessee,Black Nationalist,2017,Memphis,35.1047,-89.9773
Great Millstone,Florida,Black Nationalist,2017,Miami,25.784,-80.2102
Great Millstone,New York,Black Nationalist,2017,New York,40.6943,-73.9249
Great Millstone,Texas,Black Nationalist,2017,San Antonio,29.4722,-98.5247
Great Millstone,Florida,Black Nationalist,2017,Tampa,27.9937,-82.4454
H.L. Mencken Club,Pennsylvania,White Nationalist,2017,Elizabethtown,40.1534,-76.5991
Hatreon,Texas,General Hate,2017,Austin,30.3006,-97.7517
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Illinois,Anti-LGBT,2017,Downers Grove,41.7949,-88.017
Hostile Class Productions,Illinois,Hate Music,2017,Burbank,41.7444,-87.7686
House of David Camp,New York,Black Nationalist,2017,Brooklyn,40.6501,-73.9496
House of Israel,New York,Black Nationalist,2017,New York,40.6943,-73.9249
Identity Evropa,Georgia,White Nationalist,2017,Atlanta,33.7626,-84.4228
Identity Evropa,North Carolina,White Nationalist,2017,Boone,36.2111,-81.6669
Identity Evropa,Colorado,White Nationalist,2017,Boulder,40.0249,-105.2523
Identity Evropa,California,White Nationalist,2017,Oakdale,37.7616,-120.847
IHS Press,Texas,Radical Traditional Catholicism,2017,Odessa,31.8831,-102.3407
Illinois Family Institute,Illinois,Anti-LGBT,2017,Carol Stream,41.9183,-88.1309
Illinois Family Institute,Illinois,Anti-LGBT,2017,East Peoria,40.6739,-89.5421
Immigration Reform Law Institute,District of Columbia,Anti-Immigrant,2017,Washington,38.9047,-77.0163
In the Spirit of Chartres Committee,Virginia,Radical Traditional Catholicism,2017,Carrollton,36.9394,-76.5265
Insight USA,Florida,General Hate,2017,Longwood,28.7018,-81.3488
Institute for Historical Review,California,Holocaust Denial,2017,Newport Beach,33.6151,-117.8669
International Keystone Knights of the KKK,Georgia,Ku Klux Klan,2017,Cedartown,34.0224,-85.248
International Keystone Knights of the KKK,Arkansas,Ku Klux Klan,2017,Vanndale,35.3134,-90.774
Irving Books,Florida,Holocaust Denial,2017,Key West,24.5636,-81.7769
ISD Records,Texas,Hate Music,2017,Denison,33.7675,-96.5807
Israel United In Christ,Georgia,Black Nationalist,2017,Atlanta,33.7626,-84.4228
Israel United In Christ,Texas,Black Nationalist,2017,Austin,30.3006,-97.7517
Israel United In Christ,Massachusetts,Black Nationalist,2017,Boston,42.3188,-71.0846
Israel United In Christ,Alabama,Black Nationalist,2017,Center Point,33.6447,-86.6851
Israel United In Christ,Illinois,Black Nationalist,2017,Chicago,41.8373,-87.6861
Israel United in Christ,North Carolina,Black Nationalist,2017,Concord,35.3933,-80.636
Israel United In Christ,Texas,Black Nationalist,2017,Corpus Christi,27.7173,-97.3822
Israel United In Christ,Texas,Black Nationalist,2017,Dallas,32.7937,-96.7662
Israel United In Christ,Colorado,Black Nationalist,2017,Denver,39.7621,-104.8759
Israel United In Christ,Michigan,Black Nationalist,2017,Detroit,42.3834,-83.1024
Israel United In Christ,Virginia,Black Nationalist,2017,Hampton,37.0551,-76.3629
Israel United In Christ,Ohio,Black Nationalist,2017,Heath,40.0241,-82.4412
Israel United In Christ,Texas,Black Nationalist,2017,Houston,29.7868,-95.3905
Israel United In Christ,Kansas,Black Nationalist,2017,Kansas City,39.1234,-94.7443
Israel United In Christ,Nevada,Black Nationalist,2017,Las Vegas,36.2291,-115.2607
Israel United In Christ,California,Black Nationalist,2017,Los Angeles,34.1139,-118.4068
Israel United In Christ,Kentucky,Black Nationalist,2017,Louisville,38.1662,-85.6488
Israel United In Christ,Tennessee,Black Nationalist,2017,Memphis,35.1047,-89.9773
Israel United In Christ,Florida,Black Nationalist,2017,Miami,25.784,-80.2102
Israel United in Christ,Alabama,Black Nationalist,2017,Mobile,30.6783,-88.1162
Israel United In Christ,New York,Black Nationalist,2017,Mount Vernon,40.9136,-73.8291
Israel United In Christ,Louisiana,Black Nationalist,2017,New Orleans,30.0687,-89.9288
Israel United In Christ,New Jersey,Black Nationalist,2017,Newark,40.7245,-74.1725
Israel United in Christ,Oklahoma,Black Nationalist,2017,Oklahoma City,35.4676,-97.5136
Israel United in Christ,Oklahoma,Black Nationalist,2017,Oklahoma City,35.4676,-97.5136
Israel United In Christ,Florida,Black Nationalist,2017,Orlando,28.4788,-81.342
Israel United In Christ,Arizona,Black Nationalist,2017,Phoenix,33.5722,-112.0891
Israel United In Christ,Pennsylvania,Black Nationalist,2017,Pittsburgh,40.4396,-79.9763
Israel United In Christ,Texas,Black Nationalist,2017,San Antonio,29.4722,-98.5247
Israel United In Christ,Georgia,Black Nationalist,2017,Savannah,32.0282,-81.1786
Israel United in Christ,Washington,Black Nationalist,2017,Seattle,47.6211,-122.3244
Israel United In Christ,Florida,Black Nationalist,2017,Tallahassee,30.455,-84.2526
Israel United In Christ,District of Columbia,Black Nationalist,2017,Washington,38.9047,-77.0163
Israelite Church of God in Jesus Christ,Connecticut,Black Nationalist,2017,Bridgeport,41.1909,-73.1958
Israelite Church of God in Jesus Christ,Pennsylvania,Black Nationalist,2017,Philadelphia,40.0076,-75.134
The Israelite Church of God in Jesus Christ,Pennsylvania,Black Nationalist,2017,Allentown,40.5961,-75.4756
The Israelite Church of God in Jesus Christ,Maryland,Black Nationalist,2017,Baltimore,39.3051,-76.6144
The Israelite Church of God in Jesus Christ,North Carolina,Black Nationalist,2017,Greensboro,36.0956,-79.8269
The Israelite Church of God in Jesus Christ,Minnesota,Black Nationalist,2017,Minneapolis,44.9635,-93.2678
The Israelite Church of God in Jesus Christ,New York,Black Nationalist,2017,New York,40.6943,-73.9249
The Israelite Church of God in Jesus Christ,Nebraska,Black Nationalist,2017,Omaha,41.2628,-96.0495
The Israelite Church of God in Jesus Christ,Florida,Black Nationalist,2017,Orlando,28.4788,-81.342
The Israelite Church of God in Jesus Christ,Pennsylvania,Black Nationalist,2017,Pittsburgh,40.4396,-79.9763
The Israelite Church of God in Jesus Christ,Oregon,Black Nationalist,2017,Portland,45.5372,-122.65
The Israelite Church of God in Jesus Christ,District of Columbia,Black Nationalist,2017,Washington,38.9047,-77.0163
The Israelite Church of God in Jesus Christ,Florida,Black Nationalist,2017,West Palm Beach,26.7467,-80.1314
Israelite School of Universal Practical Knowledge,Georgia,Black Nationalist,2017,Atlanta,33.7626,-84.4228
Israelite School of Universal Practical Knowledge,Maryland,Black Nationalist,2017,Baltimore,39.3051,-76.6144
Israelite School of Universal Practical Knowledge,Illinois,Black Nationalist,2017,Chicago,41.8373,-87.6861
Israelite School of Universal Practical Knowledge,Texas,Black Nationalist,2017,Dallas,32.7937,-96.7662
Israelite School of Universal Practical Knowledge,Michigan,Black Nationalist,2017,Detroit,42.3834,-83.1024
Israelite School of Universal Practical Knowledge,South Carolina,Black Nationalist,2017,Greenville,34.8363,-82.365
Israelite School of Universal Practical Knowledge,Hawaii,Black Nationalist,2017,Honolulu,21.3294,-157.846
Israelite School of Universal Practical Knowledge,Texas,Black Nationalist,2017,Houston,29.7868,-95.3905
Israelite School of Universal Practical Knowledge,Indiana,Black Nationalist,2017,Indianapolis,39.7771,-86.1458
Israelite School of Universal Practical Knowledge,Florida,Black Nationalist,2017,Jacksonville,30.3322,-81.6749
Israelite School of Universal Practical Knowledge,Missouri,Black Nationalist,2017,Kansas City,39.1239,-94.5541
Israelite School of Universal Practical Knowledge,California,Black Nationalist,2017,Los Angeles,34.1139,-118.4068
Israelite School of Universal Practical Knowledge,Kentucky,Black Nationalist,2017,Louisville,38.1662,-85.6488
Israelite School of Universal Practical Knowledge,Massachusetts,Black Nationalist,2017,Lynn,42.4779,-70.9663
Israelite School of Universal Practical Knowledge,Minnesota,Black Nationalist,2017,Minneapolis,44.9635,-93.2678
Israelite School of Universal Practical Knowledge,Tennessee,Black Nationalist,2017,Nashville,36.1714,-86.7844
Israelite School of Universal Practical Knowledge,Oklahoma,Black Nationalist,2017,Oklahoma City,35.4676,-97.5136
Israelite School of Universal Practical Knowledge,Pennsylvania,Black Nationalist,2017,Philadelphia,40.0076,-75.134
Israelite School of Universal Practical Knowledge,Oregon,Black Nationalist,2017,Portland,45.5372,-122.65
Israelite School of Universal Practical Knowledge,Washington,Black Nationalist,2017,Seattle,47.6211,-122.3244
Israelite School of Universal Practical Knowledge,New York,Black Nationalist,2017,Syracuse,43.0409,-76.1438
Israelite School of Universal Practical Knowledge,Florida,Black Nationalist,2017,Tampa,27.9937,-82.4454
Israelite School of Universal Practical Knowledge,District of Columbia,Black Nationalist,2017,Washington,38.9047,-77.0163
Jamaat al-Muslimeen,Maryland,General Hate,2017,Baltimore,39.3051,-76.6144
Jewish Defense League,New York,General Hate,2017,Brooklyn,40.6501,-73.9496
Jewish Defense League,Illinois,General Hate,2017,Chicago,41.8373,-87.6861
Jewish Defense League,California,General Hate,2017,Los Angeles,34.1139,-118.4068
Keep South Dakota Safe PAC,South Dakota,Anti-Muslim,2017,Aberdeen,45.4646,-98.468
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2017,Harrisburg,40.2752,-76.8843
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2017,Philadelphia,40.0076,-75.134
Kingdom Identity Ministries,Arkansas,Christian Identity,2017,Harrison,36.2437,-93.1197
Kingston Group,Utah,General Hate,2017,Salt Lake City,40.7774,-111.9301
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2017,Harrison,36.2437,-93.1197
Knights of the White Disciples,Florida,Ku Klux Klan,2017,Hudson,28.3594,-82.6888
Ku Klos Knights of the KKK,Tennessee,Ku Klux Klan,2017,Bristol,36.5572,-82.2144
Ku Klos Knights of the KKK,Illinois,Ku Klux Klan,2017,Nashville,38.3514,-89.3772
Ku Klos Knights of the KKK,Tennessee,Ku Klux Klan,2017,Knoxville,35.9692,-83.9495
Label 56,Maryland,Hate Music,2017,Baltimore,39.3051,-76.6144
Last Frontier Evangelism- Repent Alaska,Alaska,General Hate,2017,Anchorage,61.1508,-149.1091
League of the South,Virginia,Neo-Confederate,2017,Danville,36.5831,-79.4088
League of the South,Alabama,Neo-Confederate,2017,Dothan,31.2336,-85.4068
League of the South,Florida,Neo-Confederate,2017,Gainesville,29.6808,-82.3455
