title,state_name,ideology,year,city,lat,lon
ACT for America,California,Anti-Muslim,2018,Mission Viejo,33.6095,-117.6551
ACT for America,California,Anti-Muslim,2018,Los Angeles,34.1139,-118.4068
ACT for America,California,Anti-Muslim,2018,Upland,34.1178,-117.6603
ACT for America,California,Anti-Muslim,2018,Santa Clarita,34.4155,-118.4992
ACT for America,California,Anti-Muslim,2018,Laguna Woods,33.6099,-117.7299
ACT for America,Colorado,Anti-Muslim,2018,Denver,39.7621,-104.8759
ACT for America,Delaware,Anti-Muslim,2018,Bear,39.6188,-75.6804
ACT for America,District of Columbia,Anti-Muslim,2018,Washington,38.9047,-77.0163
ACT for America,Florida,Anti-Muslim,2018,Heathrow,28.7754,-81.3721
ACT for America,Florida,Anti-Muslim,2018,Jacksonville,30.3322,-81.6749
ACT for America,Idaho,Anti-Muslim,2018,Meridian,43.6113,-116.3972
ACT for America,Illinois,Anti-Muslim,2018,Des Plaines,42.0344,-87.9008
ACT for America,Indiana,Anti-Muslim,2018,Lafayette,40.3991,-86.8594
ACT for America,Indiana,Anti-Muslim,2018,Terre Haute,39.4654,-87.3763
ACT for America,Louisiana,Anti-Muslim,2018,Baton Rouge,30.4423,-91.1314
ACT for America,Louisiana,Anti-Muslim,2018,Metairie,29.9976,-90.1781
ACT for America,Maine,Anti-Muslim,2018,Norway,44.2168,-70.5511
ACT for America,Massachusetts,Anti-Muslim,2018,Boston,42.3188,-71.0846
ACT for America,Missouri,Anti-Muslim,2018,Kansas City,39.1239,-94.5541
ACT for America,Minnesota,Anti-Muslim,2018,Minneapolis,44.9635,-93.2678
ACT for America,Montana,Anti-Muslim,2018,Whitehall,45.8709,-112.0975
ACT for America,North Carolina,Anti-Muslim,2018,Fayetteville,35.0846,-78.9776
ACT for America,New York,Anti-Muslim,2018,Hauppauge,40.8217,-73.2119
ACT for America,New Hampshire,Anti-Muslim,2018,Nashua,42.7491,-71.491
ACT for America,Ohio,Anti-Muslim,2018,Columbus,39.986,-82.9852
ACT for America,Ohio,Anti-Muslim,2018,Cincinnati,39.1412,-84.5059
ACT for America,Ohio,Anti-Muslim,2018,Cleveland,41.4767,-81.6805
ACT for America,Pennsylvania,Anti-Muslim,2018,Pittsburgh,40.4396,-79.9763
ACT for America,South Dakota,Anti-Muslim,2018,Rapid City,44.0716,-103.2205
ACT for America,Texas,Anti-Muslim,2018,Austin,30.3006,-97.7517
ACT for America,Tennessee,Anti-Muslim,2018,Knoxville,35.9692,-83.9495
ACT for America,Texas,Anti-Muslim,2018,Houston,29.7868,-95.3905
ACT for America,Virginia,Anti-Muslim,2018,Leesburg,39.1058,-77.5544
ACT for America,Virginia,Anti-Muslim,2018,Virginia Beach,36.7335,-76.0435
ACT for America,Washington,Anti-Muslim,2018,Spokane Valley,47.6625,-117.2346
ACT for America,West Virginia,Anti-Muslim,2018,South Charleston,38.3482,-81.711
ACT for America,Wisconsin,Anti-Muslim,2018,Oostburg,43.6238,-87.7889
American Freedom Alliance,California,Anti-Muslim,2018,Los Angeles,34.1139,-118.4068
American Freedom Defense Initiative,New York,Anti-Muslim,2018,New York,40.6943,-73.9249
American Freedom Law Center,Michigan,Anti-Muslim,2018,Ann Arbor,42.2755,-83.7312
American Public Policy Alliance,District of Columbia,Anti-Muslim,2018,Washington,38.9047,-77.0163
Bomb Islam,Arizona,Anti-Muslim,2018,Phoenix,33.5722,-112.0891
Bureau on American Islamic Relations,Texas,Anti-Muslim,2018,Irving,32.8584,-96.9702
Center for Security Policy,District of Columbia,Anti-Muslim,2018,Washington,38.9047,-77.0163
Christian Action Network,Virginia,Anti-Muslim,2018,Forest,37.3728,-79.2831
Citizens for National Security,Florida,Anti-Muslim,2018,Boca Raton,26.3749,-80.1077
Citizens for the St. Croix Valley,Wisconsin,Anti-Muslim,2018,Hudson,44.964,-92.7319
Citizens' Action Group of South Florida,Florida,Anti-Muslim,2018,Hollywood,26.0293,-80.1678
Clarion Project,District of Columbia,Anti-Muslim,2018,Washington,38.9047,-77.0163
Counter Jihad Coalition,California,Anti-Muslim,2018,Santa Monica,34.0232,-118.4813
Cultures In Context Incorporated/Turning Point Project,Florida,Anti-Muslim,2018,Immokalee,26.4253,-81.4251
David Horowitz Freedom Center,California,Anti-Muslim,2018,Los Angeles,34.1139,-118.4068
Faith Leaders for America,District of Columbia,Anti-Muslim,2018,Washington,38.9047,-77.0163
Family Security Matters,District of Columbia,Anti-Muslim,2018,Washington,38.9047,-77.0163
Florida Family Association,Florida,Anti-Muslim,2018,Tampa,27.9937,-82.4454
Fortress of Faith,Washington,Anti-Muslim,2018,Bellingham,48.7543,-122.4687
Foundation for Advocating Christian Truth,New York,Anti-Muslim,2018,Bronx,40.8501,-73.8662
G416 Patriots,Idaho,Anti-Muslim,2018,Meridian,43.6113,-116.3972
G416 Patriots,Texas,Anti-Muslim,2018,Boerne,29.7845,-98.7291
Glasov Gang Productions,California,Anti-Muslim,2018,Los Angeles,34.1139,-118.4068
Global Faith Institute,Nebraska,Anti-Muslim,2018,Omaha,41.2628,-96.0495
Keep South Dakota Safe PAC,South Dakota,Anti-Muslim,2018,Aberdeen,45.4646,-98.468
Last Chance Patriots,Montana,Anti-Muslim,2018,Dayton,47.8644,-114.2765
North Carolina Pastors Network,North Carolina,Anti-Muslim,2018,Morganton,35.7407,-81.7002
Political Islam,Tennessee,Anti-Muslim,2018,Nashville,36.1714,-86.7844
Proclaiming Justice to the Nations,Tennessee,Anti-Muslim,2018,Franklin,35.9214,-86.8524
Refugee Resettlement Watch,Maryland,Anti-Muslim,2018,Fairplay,39.5357,-77.7463
Sharia Crime Stoppers,Michigan,Anti-Muslim,2018,Mount Clemens,42.5976,-82.882
"Shoebat Foundation, The",Pennsylvania,Anti-Muslim,2018,Newtown,40.229,-74.9324
Soldiers of Odin,Colorado,Anti-Muslim,2018,Denver,39.7621,-104.8759
Southeast Michigan Tea Party,Michigan,Anti-Muslim,2018,Utica,42.629,-83.0218
"Straight Way and More, The",Florida,Anti-Muslim,2018,Venice,27.1166,-82.4135
Sunshine on Government (SONG) Alliance,Georgia,Anti-Muslim,2018,Newton,31.3172,-84.3376
Truth in Love Project,Washington,Anti-Muslim,2018,Chattaroy,47.8896,-117.3577
Truth in Textbooks,Texas,Anti-Muslim,2018,Boerne,29.7845,-98.7291
Unconstrained Analytics,District of Columbia,Anti-Muslim,2018,Washington,38.9047,-77.0163
Understanding the Threat,Texas,Anti-Muslim,2018,Dallas,32.7937,-96.7662
"United West, The",Florida,Anti-Muslim,2018,Lake Worth,26.6194,-80.059
All Eyes On Egypt Bookstore,Georgia,Black Nationalist,2018,Macon,32.8407,-83.6324
Ambassadors of Christ,New York,Black Nationalist,2018,Brooklyn,40.6501,-73.9496
Ancient Egyptian Distribution Company,New Jersey,Black Nationalist,2018,Jersey City,40.7161,-74.0682
Army of Israel,Florida,Black Nationalist,2018,Orlando,28.4788,-81.342
Army of Israel,Ohio,Black Nationalist,2018,Cleveland,41.4767,-81.6805
Black Riders Liberation Party,California,Black Nationalist,2018,Oakland,37.7903,-122.2165
Black Riders Liberation Party,California,Black Nationalist,2018,Los Angeles,34.1139,-118.4068
Black Riders Liberation Party,Nevada,Black Nationalist,2018,Las Vegas,36.2291,-115.2607
Black Riders Liberation Party,New York,Black Nationalist,2018,New York,40.6943,-73.9249
Black Riders Liberation Party,Oregon,Black Nationalist,2018,Portland,45.5372,-122.65
Black Riders Liberation Party,Texas,Black Nationalist,2018,Houston,29.7868,-95.3905
Great Millstone,Alabama,Black Nationalist,2018,Birmingham,33.5276,-86.7988
Great Millstone,California,Black Nationalist,2018,Los Angeles,34.1139,-118.4068
Great Millstone,Florida,Black Nationalist,2018,Miami,25.784,-80.2102
Great Millstone,Florida,Black Nationalist,2018,Tampa,27.9937,-82.4454
Great Millstone,Georgia,Black Nationalist,2018,Atlanta,33.7626,-84.4228
Great Millstone,Hawaii,Black Nationalist,2018,Honolulu,21.3294,-157.846
Great Millstone,Illinois,Black Nationalist,2018,Chicago,41.8373,-87.6861
Great Millstone,Indiana,Black Nationalist,2018,Indianapolis,39.7771,-86.1458
Great Millstone,Iowa,Black Nationalist,2018,Des Moines,41.5725,-93.6104
Great Millstone,Maryland,Black Nationalist,2018,Baltimore,39.3051,-76.6144
Great Millstone,Michigan,Black Nationalist,2018,Detroit,42.3834,-83.1024
Great Millstone,New York,Black Nationalist,2018,New York,40.6943,-73.9249
Great Millstone,North Carolina,Black Nationalist,2018,Charlotte,35.2079,-80.8303
Great Millstone,Ohio,Black Nationalist,2018,Cleveland,41.4767,-81.6805
Great Millstone,Tennessee,Black Nationalist,2018,Memphis,35.1047,-89.9773
Great Millstone,Texas,Black Nationalist,2018,Dallas,32.7937,-96.7662
Great Millstone,Texas,Black Nationalist,2018,San Antonio,29.4722,-98.5247
Great Millstone,Texas,Black Nationalist,2018,Houston,29.7868,-95.3905
House of David,New York,Black Nationalist,2018,Brooklyn,40.6501,-73.9496
House of Israel,District of Columbia,Black Nationalist,2018,Washington,38.9047,-77.0163
House of Israel,Georgia,Black Nationalist,2018,Atlanta,33.7626,-84.4228
House of Israel,New York,Black Nationalist,2018,New York,40.6943,-73.9249
International Society of Indigenous Sovereigns,New York,Black Nationalist,2018,New York,40.6943,-73.9249
Israel United In Christ,Alabama,Black Nationalist,2018,Center Point,33.6447,-86.6851
Israel United In Christ,Alabama,Black Nationalist,2018,Mobile,30.6783,-88.1162
Israel United In Christ,Arizona,Black Nationalist,2018,Phoenix,33.5722,-112.0891
Israel United In Christ,California,Black Nationalist,2018,Los Angeles,34.1139,-118.4068
Israel United In Christ,Colorado,Black Nationalist,2018,Denver,39.7621,-104.8759
Israel United In Christ,District of Columbia,Black Nationalist,2018,Washington,38.9047,-77.0163
Israel United In Christ,Florida,Black Nationalist,2018,Orlando,28.4788,-81.342
Israel United In Christ,Florida,Black Nationalist,2018,Tallahassee,30.455,-84.2526
Israel United In Christ,Florida,Black Nationalist,2018,Miami,25.784,-80.2102
Israel United In Christ,Florida,Black Nationalist,2018,Jacksonville,30.3322,-81.6749
Israel United In Christ,Georgia,Black Nationalist,2018,Savannah,32.0282,-81.1786
Israel United In Christ,Georgia,Black Nationalist,2018,Atlanta,33.7626,-84.4228
Israel United In Christ,Hawaii,Black Nationalist,2018,Honolulu,21.3294,-157.846
Israel United In Christ,Illinois,Black Nationalist,2018,Chicago,41.8373,-87.6861
Israel United In Christ,Kansas,Black Nationalist,2018,Kansas City,39.1234,-94.7443
Israel United In Christ,Kentucky,Black Nationalist,2018,Louisville,38.1662,-85.6488
Israel United In Christ,Louisiana,Black Nationalist,2018,Lafayette,30.2083,-92.0322
Israel United In Christ,Louisiana,Black Nationalist,2018,New Orleans,30.0687,-89.9288
Israel United In Christ,Massachusetts,Black Nationalist,2018,Boston,42.3188,-71.0846
Israel United In Christ,Michigan,Black Nationalist,2018,Detroit,42.3834,-83.1024
Israel United In Christ,Mississippi,Black Nationalist,2018,Jackson,32.3163,-90.2124
Israel United In Christ,New York,Black Nationalist,2018,Mount Vernon,40.9136,-73.8291
Israel United In Christ,New York,Black Nationalist,2018,Rochester,43.168,-77.6162
Israel United In Christ,New Jersey,Black Nationalist,2018,Newark,40.7245,-74.1725
Israel United In Christ,North Carolina,Black Nationalist,2018,Concord,35.3933,-80.636
Israel United In Christ,Nevada,Black Nationalist,2018,Las Vegas,36.2291,-115.2607
Israel United In Christ,Ohio,Black Nationalist,2018,Heath,40.0241,-82.4412
Israel United In Christ,Oklahoma,Black Nationalist,2018,Oklahoma City,35.4676,-97.5136
Israel United In Christ,Oklahoma,Black Nationalist,2018,Tulsa,36.1284,-95.9042
Israel United In Christ,Pennsylvania,Black Nationalist,2018,Pittsburgh,40.4396,-79.9763
Israel United In Christ,Pennsylvania,Black Nationalist,2018,Philadelphia,40.0076,-75.134
Israel United In Christ,South Carolina,Black Nationalist,2018,Columbia,34.037,-80.9042
Israel United In Christ,Tennessee,Black Nationalist,2018,Memphis,35.1047,-89.9773
Israel United In Christ,Tennessee,Black Nationalist,2018,Nashville,36.1714,-86.7844
Israel United In Christ,Texas,Black Nationalist,2018,Corpus Christi,27.7173,-97.3822
Israel United In Christ,Texas,Black Nationalist,2018,Houston,29.7868,-95.3905
Israel United In Christ,Texas,Black Nationalist,2018,San Antonio,29.4722,-98.5247
Israel United In Christ,Texas,Black Nationalist,2018,Austin,30.3006,-97.7517
Israel United In Christ,Texas,Black Nationalist,2018,Dallas,32.7937,-96.7662
Israel United In Christ,Virginia,Black Nationalist,2018,Hampton,37.0551,-76.3629
Israel United In Christ,Washington,Black Nationalist,2018,Seattle,47.6211,-122.3244
"Israelite Church of God in Jesus Christ, The",Florida,Black Nationalist,2018,West Palm Beach,26.7467,-80.1314
"Israelite Church of God in Jesus Christ, The",Maryland,Black Nationalist,2018,Baltimore,39.3051,-76.6144
"Israelite Church of God in Jesus Christ, The",North Carolina,Black Nationalist,2018,Greensboro,36.0956,-79.8269
"Israelite Church of God in Jesus Christ, The",New York,Black Nationalist,2018,New York,40.6943,-73.9249
"Israelite Church of God in Jesus Christ, The",Pennsylvania,Black Nationalist,2018,Philadelphia,40.0076,-75.134
"Israelite Church of God in Jesus Christ, The",Pennsylvania,Black Nationalist,2018,Pittsburgh,40.4396,-79.9763
Israelite School of Universal Practical Knowledge,California,Black Nationalist,2018,Los Angeles,34.1139,-118.4068
Israelite School of Universal Practical Knowledge,California,Black Nationalist,2018,Oakland,37.7903,-122.2165
Israelite School of Universal Practical Knowledge,District of Columbia,Black Nationalist,2018,Washington,38.9047,-77.0163
Israelite School of Universal Practical Knowledge,Florida,Black Nationalist,2018,Jacksonville,30.3322,-81.6749
Israelite School of Universal Practical Knowledge,Florida,Black Nationalist,2018,Tampa,27.9937,-82.4454
Israelite School of Universal Practical Knowledge,Georgia,Black Nationalist,2018,Atlanta,33.7626,-84.4228
Israelite School of Universal Practical Knowledge,Illinois,Black Nationalist,2018,Chicago,41.8373,-87.6861
Israelite School of Universal Practical Knowledge,Indiana,Black Nationalist,2018,Indianapolis,39.7771,-86.1458
Israelite School of Universal Practical Knowledge,Kentucky,Black Nationalist,2018,Louisville,38.1662,-85.6488
Israelite School of Universal Practical Knowledge,Maryland,Black Nationalist,2018,Baltimore,39.3051,-76.6144
Israelite School of Universal Practical Knowledge,Massachusetts,Black Nationalist,2018,Lynn,42.4779,-70.9663
Israelite School of Universal Practical Knowledge,Michigan,Black Nationalist,2018,Detroit,42.3834,-83.1024
Israelite School of Universal Practical Knowledge,Minnesota,Black Nationalist,2018,Minneapolis,44.9635,-93.2678
Israelite School of Universal Practical Knowledge,Missouri,Black Nationalist,2018,Kansas City,39.1239,-94.5541
Israelite School of Universal Practical Knowledge,New York,Black Nationalist,2018,New York,40.6943,-73.9249
Israelite School of Universal Practical Knowledge,New York,Black Nationalist,2018,Syracuse,43.0409,-76.1438
Israelite School of Universal Practical Knowledge,North Carolina,Black Nationalist,2018,Greensboro,36.0956,-79.8269
Israelite School of Universal Practical Knowledge,North Carolina,Black Nationalist,2018,Winston-Salem,36.1029,-80.261
Israelite School of Universal Practical Knowledge,North Carolina,Black Nationalist,2018,Durham,35.9797,-78.9037
Israelite School of Universal Practical Knowledge,North Carolina,Black Nationalist,2018,Greenville,35.5957,-77.3764
Israelite School of Universal Practical Knowledge,North Carolina,Black Nationalist,2018,Fayetteville,35.0846,-78.9776
Israelite School of Universal Practical Knowledge,North Carolina,Black Nationalist,2018,Wilmington,34.21,-77.886
Israelite School of Universal Practical Knowledge,North Carolina,Black Nationalist,2018,Charlotte,35.2079,-80.8303
Israelite School of Universal Practical Knowledge,Ohio,Black Nationalist,2018,Cincinnati,39.1412,-84.5059
Israelite School of Universal Practical Knowledge,Oklahoma,Black Nationalist,2018,Oklahoma City,35.4676,-97.5136
Israelite School of Universal Practical Knowledge,Oregon,Black Nationalist,2018,Portland,45.5372,-122.65
Israelite School of Universal Practical Knowledge,Pennsylvania,Black Nationalist,2018,Upper Darby,39.9284,-75.2738
Israelite School of Universal Practical Knowledge,South Carolina,Black Nationalist,2018,Greenville,34.8363,-82.365
Israelite School of Universal Practical Knowledge,South Carolina,Black Nationalist,2018,Charleston,32.8137,-79.9643
Israelite School of Universal Practical Knowledge,Tennessee,Black Nationalist,2018,Nashville,36.1714,-86.7844
Israelite School of Universal Practical Knowledge,Texas,Black Nationalist,2018,Fort Worth,32.7814,-97.3473
Israelite School of Universal Practical Knowledge,Texas,Black Nationalist,2018,Houston,29.7868,-95.3905
Israelite School of Universal Practical Knowledge,Virginia,Black Nationalist,2018,Richmond,37.5295,-77.4756
Israelite the Branches,Maryland,Black Nationalist,2018,Baltimore,39.3051,-76.6144
Israelites Saints of Christ,Alabama,Black Nationalist,2018,Huntsville,34.6989,-86.6414
Israelites Saints of Christ,District of Columbia,Black Nationalist,2018,Washington,38.9047,-77.0163
Israelites Saints of Christ,Georgia,Black Nationalist,2018,Savannah,32.0282,-81.1786
Israelites Saints of Christ,Virginia,Black Nationalist,2018,Richmond,37.5295,-77.4756
Lion of Judah - Jeshurun Lions,Illinois,Black Nationalist,2018,Chicago,41.8373,-87.6861
Lions of Israel,New York,Black Nationalist,2018,Mount Vernon,40.9136,-73.8291
Luxor Couture,Georgia,Black Nationalist,2018,Atlanta,33.7626,-84.4228
Masharah Yasharahla - Government of Israel,North Carolina,Black Nationalist,2018,Raleigh,35.8323,-78.6439
Mountains of Israel,Texas,Black Nationalist,2018,Houston,29.7868,-95.3905
Nation of Islam,Alabama,Black Nationalist,2018,Birmingham,33.5276,-86.7988
Nation of Islam,Alabama,Black Nationalist,2018,Montgomery,32.347,-86.2663
Nation of Islam,Alabama,Black Nationalist,2018,Mobile,30.6783,-88.1162
Nation of Islam,Arizona,Black Nationalist,2018,Tucson,32.1546,-110.8782
Nation of Islam,Arkansas,Black Nationalist,2018,North Little Rock,34.7814,-92.2378
Nation of Islam,Arizona,Black Nationalist,2018,Phoenix,33.5722,-112.0891
Nation of Islam,California,Black Nationalist,2018,Rialto,34.1128,-117.3885
Nation of Islam,California,Black Nationalist,2018,San Diego,32.8312,-117.1226
Nation of Islam,California,Black Nationalist,2018,Oakland,37.7903,-122.2165
Nation of Islam,California,Black Nationalist,2018,Los Angeles,34.1139,-118.4068
Nation of Islam,California,Black Nationalist,2018,Compton,33.893,-118.2275
Nation of Islam,Colorado,Black Nationalist,2018,Denver,39.7621,-104.8759
Nation of Islam,District of Columbia,Black Nationalist,2018,Washington,38.9047,-77.0163
Nation of Islam,Delaware,Black Nationalist,2018,Wilmington,39.7415,-75.5413
Nation of Islam,Florida,Black Nationalist,2018,Tampa,27.9937,-82.4454
Nation of Islam,Florida,Black Nationalist,2018,Saint Petersburg,27.793,-82.6652
Nation of Islam,Florida,Black Nationalist,2018,Pensacola,30.4427,-87.1886
Nation of Islam,Florida,Black Nationalist,2018,Miami,25.784,-80.2102
Nation of Islam,Florida,Black Nationalist,2018,Jacksonville,30.3322,-81.6749
Nation of Islam,Florida,Black Nationalist,2018,Fort Lauderdale,26.1412,-80.1464
Nation of Islam,Florida,Black Nationalist,2018,Orlando,28.4788,-81.342
Nation of Islam,Georgia,Black Nationalist,2018,Augusta,33.3645,-82.0708
Nation of Islam,Georgia,Black Nationalist,2018,Brunswick,31.145,-81.474
Nation of Islam,Georgia,Black Nationalist,2018,Atlanta,33.7626,-84.4228
Nation of Islam,Illinois,Black Nationalist,2018,Rockford,42.2598,-89.0641
Nation of Islam,Illinois,Black Nationalist,2018,Chicago,41.8373,-87.6861
Nation of Islam,Indiana,Black Nationalist,2018,Indianapolis,39.7771,-86.1458
Nation of Islam,Kentucky,Black Nationalist,2018,Louisville,38.1662,-85.6488
Nation of Islam,Kentucky,Black Nationalist,2018,Lexington,38.0423,-84.4587
Nation of Islam,Louisiana,Black Nationalist,2018,Shreveport,32.4659,-93.7959
Nation of Islam,Louisiana,Black Nationalist,2018,Baton Rouge,30.4423,-91.1314
Nation of Islam,Louisiana,Black Nationalist,2018,New Orleans,30.0687,-89.9288
Nation of Islam,Louisiana,Black Nationalist,2018,Monroe,32.5184,-92.0774
Nation of Islam,Massachusetts,Black Nationalist,2018,Springfield,42.1155,-72.5395
Nation of Islam,Michigan,Black Nationalist,2018,Detroit,42.3834,-83.1024
Nation of Islam,Michigan,Black Nationalist,2018,Grand Rapids,42.9615,-85.6557
Nation of Islam,Missouri,Black Nationalist,2018,Kansas City,39.1239,-94.5541
Nation of Islam,North Carolina,Black Nationalist,2018,Winston-Salem,36.1029,-80.261
Nation of Islam,North Carolina,Black Nationalist,2018,Wilmington,34.21,-77.886
Nation of Islam,North Carolina,Black Nationalist,2018,Greensboro,36.0956,-79.8269
Nation of Islam,North Carolina,Black Nationalist,2018,Durham,35.9797,-78.9037
Nation of Islam,North Carolina,Black Nationalist,2018,Charlotte,35.2079,-80.8303
Nation of Islam,New York,Black Nationalist,2018,Buffalo,42.9017,-78.8487
Nation of Islam,New Jersey,Black Nationalist,2018,Willingboro,40.0279,-74.8691
Nation of Islam,New Jersey,Black Nationalist,2018,Trenton,40.2237,-74.764
Nation of Islam,New Jersey,Black Nationalist,2018,Plainfield,40.6154,-74.4157
Nation of Islam,New Jersey,Black Nationalist,2018,Newark,40.7245,-74.1725
Nation of Islam,New Jersey,Black Nationalist,2018,Camden,39.9361,-75.1073
Nation of Islam,New York,Black Nationalist,2018,New York,40.6943,-73.9249
Nation of Islam,New York,Black Nationalist,2018,Rochester,43.168,-77.6162
Nation of Islam,New York,Black Nationalist,2018,Brooklyn,40.6501,-73.9496
Nation of Islam,Ohio,Black Nationalist,2018,Toledo,41.6639,-83.5822
Nation of Islam,Ohio,Black Nationalist,2018,Cleveland,41.4767,-81.6805
Nation of Islam,Ohio,Black Nationalist,2018,Akron,41.0802,-81.5219
Nation of Islam,Ohio,Black Nationalist,2018,Dayton,39.7797,-84.1998
Nation of Islam,Ohio,Black Nationalist,2018,Dayton,39.7797,-84.1998
Nation of Islam,Oklahoma,Black Nationalist,2018,Tulsa,36.1284,-95.9042
Nation of Islam,Oklahoma,Black Nationalist,2018,Oklahoma City,35.4676,-97.5136
Nation of Islam,Pennsylvania,Black Nationalist,2018,Pittsburgh,40.4396,-79.9763
Nation of Islam,Pennsylvania,Black Nationalist,2018,Wilkinsburg,40.4442,-79.8733
Nation of Islam,Pennsylvania,Black Nationalist,2018,Philadelphia,40.0076,-75.134
Nation of Islam,South Carolina,Black Nationalist,2018,Columbia,34.037,-80.9042
Nation of Islam,South Carolina,Black Nationalist,2018,Greenville,34.8363,-82.365
Nation of Islam,South Carolina,Black Nationalist,2018,North Charleston,32.9086,-80.0705
Nation of Islam,Texas,Black Nationalist,2018,San Antonio,29.4722,-98.5247
Nation of Islam,Texas,Black Nationalist,2018,Fort Worth,32.7814,-97.3473
Nation of Islam,Texas,Black Nationalist,2018,Austin,30.3006,-97.7517
Nation of Islam,Tennessee,Black Nationalist,2018,Memphis,35.1047,-89.9773
Nation of Islam,Tennessee,Black Nationalist,2018,Chattanooga,35.0657,-85.2488
Nation of Islam,Texas,Black Nationalist,2018,Houston,29.7868,-95.3905
Nation of Islam,Texas,Black Nationalist,2018,Dallas,32.7937,-96.7662
Nation of Islam,Virginia,Black Nationalist,2018,Norfolk,36.8945,-76.259
