title,state_name,ideology,year,city,lat,lon
Center for Perpetual Diversity,Virginia,White Nationalist,2016,Arlington,38.8786,-77.1011
Center for Security Policy,District of Columbia,Anti-Muslim,2016,Washington,38.9047,-77.0163
Chalcedon Foundation,California,Anti-LGBT,2016,Vallecito,38.074,-120.4563
Chick Publications,California,General Hate,2016,Ontario,34.0393,-117.6064
Christian Action Network,Virginia,Anti-Muslim,2016,Forest,37.3728,-79.2831
Christian American Knights of the Ku Klux Klan,Florida,Ku Klux Klan,2016,Bushnell,28.6859,-82.1159
Christian American Knights of the Ku Klux Klan,Florida,Ku Klux Klan,2016,Cocoa,28.3821,-80.7675
Christian American Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2016,Hoxie,36.036,-90.9736
Christian America Ministries,Louisiana,Christian Identity,2016,Greensburg,30.83,-90.6698
Christian Anti-Defamation Commission,California,General Hate,2016,Vista,33.1895,-117.2387
Christian Revival Center,Arkansas,Christian Identity,2016,Harrison,36.2437,-93.1197
Church of Israel,Missouri,Christian Identity,2016,Schell City,38.0192,-94.1167
Church of the National Knights of the Ku Klux Klan,Mississippi,Ku Klux Klan,2016,Horn Lake,34.9512,-90.0501
Church of the National Knights of the Ku Klux Klan,New York,Ku Klux Klan,2016,Panama,42.0747,-79.485
Citizen Warrior,Tennessee,Anti-Muslim,2016,Nashville,36.1714,-86.7844
Citizens for Community Values,Ohio,Anti-LGBT,2016,Cincinnati,39.1412,-84.5059
Citizens for National Security,Florida,Anti-Muslim,2016,Boca Raton,26.3749,-80.1077
Clarion Project,District of Columbia,Anti-Muslim,2016,Washington,38.9047,-77.0163
Colorado Alliance for Immigration Reform,Colorado,Anti-Immigrant,2016,Lakewood,39.6978,-105.1168
Committee for Open Debate on the Holocaust,California,Holocaust Denial,2016,San Diego,32.8312,-117.1226
Committee for Open Debate on the Holocaust,Pennsylvania,Holocaust Denial,2016,York,39.9651,-76.7315
Committee to End the CSI Refugee Center,Idaho,Anti-Muslim,2016,Buhl,42.5985,-114.7596
Concerned Citizens and Friends of Illegal Immigration Law Enforcement,Massachusetts,General Hate,2016,Framingham,42.3085,-71.4368
Confederate Hammerskins,Tennessee,Racist Skinhead,2016,Nashville,36.1714,-86.7844
Confederate White Knights of the Ku Klux Klan,Indiana,Ku Klux Klan,2016,Auburn,41.3666,-85.056
Confederate White Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2016,Greenwood,35.2134,-94.2409
Confederate White Knights of the Ku Klux Klan,Indiana,Ku Klux Klan,2016,Madison,38.7581,-85.3971
Confederate White Knights of the Ku Klux Klan,Kentucky,Ku Klux Klan,2016,Morehead,38.1906,-83.4466
Confederate White Knights of the Ku Klux Klan,Virginia,Ku Klux Klan,2016,Richmond,37.5295,-77.4756
Confederate White Knights of the Ku Klux Klan,Maryland,Ku Klux Klan,2016,Rosedale,39.3266,-76.5084
Confederate White Knights of the Ku Klux Klan,Louisiana,Ku Klux Klan,2016,Saint Martinville,30.1263,-91.8319
Confederate White Knights of the Ku Klux Klan,Missouri,Ku Klux Klan,2016,Sikeston,36.8875,-89.587
Confederate White Knights of the Ku Klux Klan,New Jersey,Ku Klux Klan,2016,Toms River,39.9931,-74.1856
Confederate White Knights of the Ku Klux Klan,South Carolina,Ku Klux Klan,2016,Walterboro,32.9005,-80.6752
"Conservative Citizens Foundation, Inc.",Missouri,White Nationalist,2016,Bridgeton,38.7672,-90.4276
Conservative Republicans of Texas,Texas,Anti-LGBT,2016,Houston,29.7868,-95.3905
Council of Conservative Citizens,Alabama,White Nationalist,2016,Eufaula,31.9102,-85.1505
Council of Conservative Citizens,Tennessee,White Nationalist,2016,Franklin,35.9214,-86.8524
Council of Conservative Citizens,New York,White Nationalist,2016,New York,40.6943,-73.9249
Council of Conservative Citizens,Maryland,White Nationalist,2016,Silver Spring,39.0028,-77.0207
Counter Jihad Coalition,California,Anti-Muslim,2016,Santa Monica,34.0232,-118.4813
Counter-Currents Publishing,New York,White Nationalist,2016,New York,40.6943,-73.9249
Counter-Currents Publishing,California,White Nationalist,2016,San Francisco,37.7562,-122.443
Counter-Currents Publishing,Washington,White Nationalist,2016,Seattle,47.6211,-122.3244
Covenant People's Ministry,Georgia,Christian Identity,2016,Brooks,33.2925,-84.4588
The Creativity Movement,Illinois,Neo-Nazi,2016,Bloomington,40.4757,-88.9705
Crew 38,Illinois,Racist Skinhead,2016,Chicago,41.8373,-87.6861
Crew 38,Kansas,Racist Skinhead,2016,Wichita,37.6897,-97.3442
Cultural Studies Press,New York,General Hate,2016,New York,40.6943,-73.9249
Culture Wars/Fidelity Press,Indiana,Radical Traditional Catholicism,2016,South Bend,41.6771,-86.2692
D. James Kennedy Ministries (formerly Truth in Action),Florida,Anti-LGBT,2016,Fort Lauderdale,26.1412,-80.1464
David Horowitz Freedom Center,California,Anti-Muslim,2016,Los Angeles,34.1139,-118.4068
Deir Yassin Remembered,Michigan,Holocaust Denial,2016,Ann Arbor,42.2755,-83.7312
Deir Yassin Remembered,New York,Holocaust Denial,2016,Geneva,42.8644,-76.9827
Divine International Church of the Web,Illinois,Christian Identity,2016,Morton,40.6137,-89.4668
Divine Truth Ministries,Ohio,Christian Identity,2016,Bainbridge,39.2265,-83.2695
Dixie Republic,South Carolina,Neo-Confederate,2016,Travelers Rest,34.9684,-82.4417
East Coast Knights of the True Invisible Empire,Maryland,Ku Klux Klan,2016,Annapolis,38.9706,-76.5047
East Coast Knights of the True Invisible Empire,Pennsylvania,Ku Klux Klan,2016,Girardville,40.7922,-76.283
East Coast Knights of the True Invisible Empire,Texas,Ku Klux Klan,2016,Venus,32.4311,-97.1022
Euro Folk Radio,Illinois,Christian Identity,2016,Chicago,41.8373,-87.6861
European American Action Coalition,Pennsylvania,White Nationalist,2016,Pittston,41.3274,-75.7885
European American Front,Mississippi,White Nationalist,2016,Baldwyn,34.5071,-88.6416
European-American Evangelistic Crusades,California,General Hate,2016,Sheridan,38.969,-121.356
Faith and Heritage,Texas,White Nationalist,2016,Killeen,31.0754,-97.7293
Faith Baptist Church (formerly Sons of Thundr),Georgia,Anti-LGBT,2016,Greenville,33.0322,-84.7163
Faith Freedom,Washington,Anti-Muslim,2016,Bellevue,47.5953,-122.1551
Faith2Action,Ohio,Anti-LGBT,2016,North Royalton,41.3138,-81.7451
Faithful Word Baptist Church,Arizona,Anti-LGBT,2016,Tempe,33.3881,-111.9318
Family Research Council,District of Columbia,Anti-LGBT,2016,Washington,38.9047,-77.0163
Family Research Institute,Colorado,Anti-LGBT,2016,Colorado Springs,38.8674,-104.7606
Family Security Matters,District of Columbia,Anti-Muslim,2016,Washington,38.9047,-77.0163
Family Watch International,Arizona,Anti-LGBT,2016,Gilbert,33.3103,-111.7463
Federation for American Immigration Reform,District of Columbia,Anti-Immigrant,2016,Washington,38.9047,-77.0163
Fellowship of God's Covenant People,Kentucky,Christian Identity,2016,Union,38.9472,-84.6731
Firm 22,New York,Racist Skinhead,2016,New York,40.6943,-73.9249
The Fitzgerald Griffin Foundation,Virginia,White Nationalist,2016,Vienna,38.8996,-77.2597
Fortress of Faith,Washington,Anti-Muslim,2016,Bellingham,48.7543,-122.4687
Forza Nuova,Arizona,White Nationalist,2016,Phoenix,33.5722,-112.0891
Free American,Arizona,White Nationalist,2016,Tucson,32.1546,-110.8782
FreeMississippi,Mississippi,Neo-Confederate,2016,Perkinston,30.7821,-89.1381
Fundamentalist Latter Day Saints,Arizona,General Hate,2016,Colorado City,36.9774,-112.983
Fundamentalist Latter Day Saints,Utah,General Hate,2016,Hildale,37.0171,-112.9786
Fundamentalist Latter Day Saints,South Dakota,General Hate,2016,Pringle,43.609,-103.5946
Gallows Tree Wotansvolk Alliance,Michigan,Neo-Volkisch,2016,Grand Rapids,42.9615,-85.6557
Generations With Vision,Colorado,Anti-LGBT,2016,Elizabeth,39.3611,-104.6061
Georgia Knight Riders Knights of the KKK,Florida,Ku Klux Klan,2016,Live Oak,30.2956,-82.9846
Great Lakes Knights of the Ku Klux Klan,Michigan,Ku Klux Klan,2016,Alpena,45.074,-83.4399
H.L. Mencken Club,Pennsylvania,White Nationalist,2016,Elizabethtown,40.1534,-76.5991
Hate Crime Streetwear Productions,California,Hate Music,2016,Anaheim,33.839,-117.8572
Heritage and Destiny,Maryland,White Nationalist,2016,Silver Spring,39.0028,-77.0207
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Illinois,Anti-LGBT,2016,Downers Grove,41.7949,-88.017
Holy Nation of Odin,California,General Hate,2016,Kingsburg,36.5242,-119.5608
Hostile Class Productions,Illinois,Hate Music,2016,Burbank,41.7444,-87.7686
Identity Evropa,California,White Nationalist,2016,Oakdale,37.7616,-120.847
IHS Press,Virginia,Radical Traditional Catholicism,2016,Norfolk,36.8945,-76.259
Illinois Family Institute,Illinois,Anti-LGBT,2016,Carol Stream,41.9183,-88.1309
Illinois Family Institute,Illinois,Anti-LGBT,2016,Peoria,40.752,-89.6155
Immigration Reform Law Institute,District of Columbia,Anti-Immigrant,2016,Washington,38.9047,-77.0163
In the Spirit of Chartres Committee,Virginia,Radical Traditional Catholicism,2016,Carrollton,36.9394,-76.5265
Insight USA,Florida,General Hate,2016,Longwood,28.7018,-81.3488
Institute for Historical Review,California,Holocaust Denial,2016,Newport Beach,33.6151,-117.8669
International Keystone Knights of the KKK,Georgia,Ku Klux Klan,2016,Cedartown,34.0224,-85.248
International Keystone Knights of the KKK,Arkansas,Ku Klux Klan,2016,Vanndale,35.3134,-90.774
Invictus Books,Missouri,General Hate,2016,Wentzville,38.8164,-90.867
Irving Books,Florida,Holocaust Denial,2016,Key West,24.5636,-81.7769
ISD Records,Texas,Hate Music,2016,Denison,33.7675,-96.5807
Israel United In Christ,Georgia,Black Nationalist,2016,Atlanta,33.7626,-84.4228
Israel United In Christ,Texas,Black Nationalist,2016,Austin,30.3006,-97.7517
Israel United In Christ,Alabama,Black Nationalist,2016,Birmingham,33.5276,-86.7988
Israel United In Christ,Massachusetts,Black Nationalist,2016,Boston,42.3188,-71.0846
Israel United In Christ,New York,Black Nationalist,2016,Bronx,40.8501,-73.8662
Israel United in Christ,North Carolina,Black Nationalist,2016,Charlotte,35.2079,-80.8303
Israel United In Christ,Illinois,Black Nationalist,2016,Chicago,41.8373,-87.6861
Israel United In Christ,Texas,Black Nationalist,2016,Corpus Christi,27.7173,-97.3822
Israel United In Christ,Texas,Black Nationalist,2016,Dallas,32.7937,-96.7662
Israel United In Christ,Colorado,Black Nationalist,2016,Denver,39.7621,-104.8759
Israel United In Christ,Michigan,Black Nationalist,2016,Detroit,42.3834,-83.1024
Israel United In Christ,Virginia,Black Nationalist,2016,Hampton,37.0551,-76.3629
Israel United In Christ,Ohio,Black Nationalist,2016,Heath,40.0241,-82.4412
Israel United In Christ,Texas,Black Nationalist,2016,Houston,29.7868,-95.3905
Israel United In Christ,Kansas,Black Nationalist,2016,Kansas City,39.1234,-94.7443
Israel United In Christ,Nevada,Black Nationalist,2016,Las Vegas,36.2291,-115.2607
Israel United In Christ,California,Black Nationalist,2016,Los Angeles,34.1139,-118.4068
Israel United In Christ,Kentucky,Black Nationalist,2016,Louisville,38.1662,-85.6488
Israel United In Christ,Tennessee,Black Nationalist,2016,Memphis,35.1047,-89.9773
Israel United In Christ,Florida,Black Nationalist,2016,Miami,25.784,-80.2102
Israel United In Christ,New York,Black Nationalist,2016,Mount Vernon,40.9136,-73.8291
Israel United In Christ,Louisiana,Black Nationalist,2016,New Orleans,30.0687,-89.9288
Israel United In Christ,New Jersey,Black Nationalist,2016,Newark,40.7245,-74.1725
Israel United In Christ,Florida,Black Nationalist,2016,Orlando,28.4788,-81.342
Israel United In Christ,Arizona,Black Nationalist,2016,Phoenix,33.5722,-112.0891
Israel United In Christ,Pennsylvania,Black Nationalist,2016,Pittsburgh,40.4396,-79.9763
Israel United In Christ,Texas,Black Nationalist,2016,San Antonio,29.4722,-98.5247
Israel United In Christ,Florida,Black Nationalist,2016,Tallahassee,30.455,-84.2526
Israel United in Christ,Oklahoma,Black Nationalist,2016,Warr Acres,35.5284,-97.6182
Israel United In Christ,District of Columbia,Black Nationalist,2016,Washington,38.9047,-77.0163
Israelite Church of God in Jesus Christ,New Jersey,Black Nationalist,2016,Jersey City,40.7161,-74.0682
Israelite Church of God in Jesus Christ,Pennsylvania,Black Nationalist,2016,Philadelphia,40.0076,-75.134
The Israelite Church of God in Jesus Christ,Pennsylvania,Black Nationalist,2016,Allentown,40.5961,-75.4756
The Israelite Church of God in Jesus Christ,Maryland,Black Nationalist,2016,Baltimore,39.3051,-76.6144
The Israelite Church of God in Jesus Christ,Florida,Black Nationalist,2016,Fort Myers,26.6195,-81.8302
The Israelite Church of God in Jesus Christ,North Carolina,Black Nationalist,2016,Greensboro,36.0956,-79.8269
The Israelite Church of God in Jesus Christ,Florida,Black Nationalist,2016,Miami,25.784,-80.2102
The Israelite Church of God in Jesus Christ,Minnesota,Black Nationalist,2016,Minneapolis,44.9635,-93.2678
The Israelite Church of God in Jesus Christ,New York,Black Nationalist,2016,New York,40.6943,-73.9249
The Israelite Church of God in Jesus Christ,Oklahoma,Black Nationalist,2016,Oklahoma City,35.4676,-97.5136
The Israelite Church of God in Jesus Christ,Nebraska,Black Nationalist,2016,Omaha,41.2628,-96.0495
The Israelite Church of God in Jesus Christ,Florida,Black Nationalist,2016,Orlando,28.4788,-81.342
The Israelite Church of God in Jesus Christ,Pennsylvania,Black Nationalist,2016,Pittsburgh,40.4396,-79.9763
The Israelite Church of God in Jesus Christ,Oregon,Black Nationalist,2016,Portland,45.5372,-122.65
The Israelite Church of God in Jesus Christ,District of Columbia,Black Nationalist,2016,Washington,38.9047,-77.0163
The Israelite Church of God in Jesus Christ,Florida,Black Nationalist,2016,West Palm Beach,26.7467,-80.1314
Israelite School of Universal Practical Knowledge,Georgia,Black Nationalist,2016,Atlanta,33.7626,-84.4228
Israelite School of Universal Practical Knowledge,Maryland,Black Nationalist,2016,Baltimore,39.3051,-76.6144
Israelite School of Universal Practical Knowledge,Illinois,Black Nationalist,2016,Chicago,41.8373,-87.6861
Israelite School of Universal Practical Knowledge,Michigan,Black Nationalist,2016,Detroit,42.3834,-83.1024
Israelite School of Universal Practical Knowledge,Indiana,Black Nationalist,2016,Indianapolis,39.7771,-86.1458
Israelite School of Universal Practical Knowledge,California,Black Nationalist,2016,Los Angeles,34.1139,-118.4068
Israelite School of Universal Practical Knowledge,Florida,Black Nationalist,2016,Miami,25.784,-80.2102
Israelite School of Universal Practical Knowledge,Minnesota,Black Nationalist,2016,Minneapolis,44.9635,-93.2678
Israelite School of Universal Practical Knowledge,New York,Black Nationalist,2016,New York,40.6943,-73.9249
Israelite School of Universal Practical Knowledge,Pennsylvania,Black Nationalist,2016,Philadelphia,40.0076,-75.134
Israelite School of Universal Practical Knowledge,Oregon,Black Nationalist,2016,Portland,45.5372,-122.65
Israelite School of Universal Practical Knowledge,California,Black Nationalist,2016,Rialto,34.1128,-117.3885
Israelite School of Universal Practical Knowledge,Washington,Black Nationalist,2016,Seattle,47.6211,-122.3244
Israelite School of Universal Practical Knowledge,New York,Black Nationalist,2016,Syracuse,43.0409,-76.1438
Israelite School of Universal Practical Knowledge,District of Columbia,Black Nationalist,2016,Washington,38.9047,-77.0163
Jamaat al-Muslimeen,Maryland,General Hate,2016,Baltimore,39.3051,-76.6144
Jewish Defense League,California,General Hate,2016,Los Angeles,34.1139,-118.4068
Keep South Dakota Safe PAC,South Dakota,Anti-Muslim,2016,Aberdeen,45.4646,-98.468
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2016,Harrisburg,40.2752,-76.8843
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2016,Philadelphia,40.0076,-75.134
Kingdom Identity Ministries,Arkansas,Christian Identity,2016,Harrison,36.2437,-93.1197
Kinsman Redeemer Ministries,Kentucky,Christian Identity,2016,Alexandria,38.9622,-84.386
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2016,Harrison,36.2437,-93.1197
Knights of the White Disciples,Florida,Ku Klux Klan,2016,Hudson,28.3594,-82.6888
Ku Klos Knights of the KKK,Pennsylvania,Ku Klux Klan,2016,Bally,40.4004,-75.5875
Ku Klos Knights of the KKK,Michigan,Ku Klux Klan,2016,Battle Creek,42.2985,-85.2296
Ku Klos Knights of the KKK,Florida,Ku Klux Klan,2016,Cape Coral,26.6444,-81.9956
Ku Klos Knights of the KKK,North Carolina,Ku Klux Klan,2016,Chapel Hill,35.9269,-79.039
Ku Klos Knights of the KKK,Tennessee,Ku Klux Klan,2016,Church Hill,36.5206,-82.7142
Ku Klos Knights of the KKK,Tennessee,Ku Klux Klan,2016,Erwin,36.1456,-82.4115
Ku Klos Knights of the KKK,Texas,Ku Klux Klan,2016,Gatesville,31.4419,-97.7351
Ku Klos Knights of the KKK,Illinois,Ku Klux Klan,2016,Gurnee,42.3708,-87.9392
Ku Klos Knights of the KKK,Kentucky,Ku Klux Klan,2016,Harrodsburg,37.7654,-84.8474
Ku Klos Knights of the KKK,Alabama,Ku Klux Klan,2016,Hazel Green,34.9237,-86.5671
