title,state_name,ideology,year,city,lat,lon
American Renaissance/New Century Foundation,Illinois,White Nationalist,2008,Chicago,41.8373,-87.6861
American Renaissance/New Century Foundation,Virginia,White Nationalist,2008,Oakton,38.8887,-77.3017
American Renaissance/New Century Foundation,California,White Nationalist,2008,San Francisco,37.7562,-122.443
American Thule Society,Arizona,Neo-Nazi,2008,Black Canyon City,34.0709,-112.122
American Vision,Georgia,Anti-LGBT,2008,Powder Springs,33.866,-84.6838
Americans for Self Determination,Virginia,White Nationalist,2008,Falls Church,38.8847,-77.1751
Appalachian Knights of the KKK,Ohio,Ku Klux Klan,2008,Dayton,39.7797,-84.1998
Appalachian Knights of the KKK,West Virginia,Ku Klux Klan,2008,Logan,37.8509,-81.9857
Appalachian Knights of the KKK,Kentucky,Ku Klux Klan,2008,Pikeville,37.4808,-82.5261
Artisan Publishers,Oklahoma,General Hate,2008,Muskogee,35.743,-95.3566
Aryan Militia,California,Neo-Nazi,2008,Bakersfield,35.353,-119.036
Aryan Nations,Wisconsin,Neo-Nazi,2008,Appleton,44.2774,-88.3894
Aryan Nations,California,Neo-Nazi,2008,Chino,33.9836,-117.6653
Aryan Nations,Idaho,Neo-Nazi,2008,Coeur d'Alene,47.7039,-116.7933
Aryan Nations,Arizona,Neo-Nazi,2008,Goodyear,33.2614,-112.3622
Aryan Nations,Texas,Neo-Nazi,2008,Houston,29.7868,-95.3905
Aryan Nations,Pennsylvania,Neo-Nazi,2008,Lemoyne,40.2442,-76.8991
Aryan Nations,Arkansas,Neo-Nazi,2008,London,35.328,-93.2417
Aryan Nations,Florida,Neo-Nazi,2008,Orlando,28.4788,-81.342
Aryan Nations,Arizona,Neo-Nazi,2008,Phoenix,33.5722,-112.0891
Aryan Nations,Missouri,Neo-Nazi,2008,Salem,37.6398,-91.5346
Aryan Nations,Washington,Neo-Nazi,2008,Seattle,47.6211,-122.3244
Aryan Nations,South Carolina,Neo-Nazi,2008,Lexington,33.9866,-81.222
Aryan Nations Revival,Georgia,Christian Identity,2008,Brooks,33.2925,-84.4588
Aryan Nations Revival,Texas,Christian Identity,2008,Simms,33.3504,-94.5074
Aryan Wear,Texas,White Nationalist,2008,Keller,32.9337,-97.2255
Bay Area Skinheads,California,Racist Skinhead,2008,San Francisco,37.7562,-122.443
Bayou Knights of the KKK,Louisiana,Ku Klux Klan,2008,Homer,32.793,-93.0582
Bayou Knights of the KKK,Texas,Ku Klux Klan,2008,Midlothian,32.4719,-96.9877
Bayou Knights of the KKK,Oklahoma,Ku Klux Klan,2008,Shawnee,35.3525,-96.9647
Berdoo Skinhead Family,California,Racist Skinhead,2008,San Bernardino,34.1412,-117.2936
Bergen County Hooligans,New Jersey,Racist Skinhead,2008,Garfield,40.8791,-74.1085
Bergen County Hooligans,New Jersey,Racist Skinhead,2008,Lodi,40.8784,-74.0815
Bergen County Hooligans,New Jersey,Racist Skinhead,2008,Rutherford,40.8203,-74.1057
Bergen County Hooligans,New Jersey,Racist Skinhead,2008,Wallington,40.8535,-74.1069
Black Lawyers for Justice,District of Columbia,Black Nationalist,2008,Washington,38.9047,-77.0163
Blood and Honour,Texas,Racist Skinhead,2008,Richardson,32.9717,-96.7092
Blood and Honour,Ohio,Racist Skinhead,2008,Salem,40.9049,-80.8491
Border Guardians,Texas,Anti-Immigrant,2008,Livingston,30.71,-94.9381
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2008,Atoka,34.3856,-96.1313
Brotherhood of Klans Knights of the KKK,Illinois,Ku Klux Klan,2008,Beardstown,39.9996,-90.4181
Brotherhood of Klans Knights of the KKK,Illinois,Ku Klux Klan,2008,Berwyn,41.8433,-87.7909
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2008,Cement,34.9362,-98.1363
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2008,Coalgate,34.5323,-96.2208
Brotherhood of Klans Knights of the KKK,Ohio,Ku Klux Klan,2008,Columbus,39.986,-82.9852
Brotherhood of Klans Knights of the KKK,California,Ku Klux Klan,2008,Crescent City,41.7727,-124.1902
Brotherhood of Klans Knights of the KKK,Ohio,Ku Klux Klan,2008,Dayton,39.7797,-84.1998
Brotherhood of Klans Knights of the KKK,Tennessee,Ku Klux Klan,2008,Decaturville,35.582,-88.1195
Brotherhood of Klans Knights of the KKK,Tennessee,Ku Klux Klan,2008,Dunlap,35.3675,-85.3899
Brotherhood of Klans Knights of the KKK,North Carolina,Ku Klux Klan,2008,Elizabethtown,34.6239,-78.6097
Brotherhood of Klans Knights of the KKK,Tennessee,Ku Klux Klan,2008,Henderson,35.4446,-88.6531
Brotherhood of Klans Knights of the KKK,Tennessee,Ku Klux Klan,2008,Hickory Valley,35.1549,-89.126
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2008,Hinton,35.4797,-98.3589
Brotherhood of Klans Knights of the KKK,Wisconsin,Ku Klux Klan,2008,Hurley,46.4468,-90.1993
Brotherhood of Klans Knights of the KKK,Michigan,Ku Klux Klan,2008,Ironwood,46.4522,-90.1505
Brotherhood of Klans Knights of the KKK,Georgia,Ku Klux Klan,2008,LaFayette,34.7089,-85.2814
Brotherhood of Klans Knights of the KKK,Texas,Ku Klux Klan,2008,Lake Jackson,29.0516,-95.4522
Brotherhood of Klans Knights of the KKK,Indiana,Ku Klux Klan,2008,Lakeville,41.5285,-86.2744
Brotherhood of Klans Knights of the KKK,Ohio,Ku Klux Klan,2008,Marion,40.5933,-83.1236
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2008,Moyers,34.3262,-95.6536
Brotherhood of Klans Knights of the KKK,Nebraska,Ku Klux Klan,2008,Omaha,41.2628,-96.0495
Brotherhood of Klans Knights of the KKK,Vermont,Ku Klux Klan,2008,Rutland,43.6091,-72.9782
Brotherhood of Klans Knights of the KKK,California,Ku Klux Klan,2008,San Luis Obispo,35.2671,-120.6689
Brotherhood of Klans Knights of the KKK,California,Ku Klux Klan,2008,Santa Ana,33.7366,-117.8819
Brotherhood of Klans Knights of the KKK,California,Ku Klux Klan,2008,Soledad,36.4434,-121.3431
Brotherhood of Klans Knights of the KKK,Illinois,Ku Klux Klan,2008,Troy,38.727,-89.8968
By Yahweh's Design,Michigan,Christian Identity,2008,Stevensville,42.0139,-86.5243
National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),California,Anti-Immigrant,2008,Huntington Beach,33.696,-118.0025
California Skinheads,California,Racist Skinhead,2008,Fresno,36.7834,-119.7941
Camarillo Storm Skinheads,California,Racist Skinhead,2008,Camarillo,34.223,-119.0323
Campaign for Radical Truth in History,Idaho,Holocaust Denial,2008,Coeur d'Alene,47.7039,-116.7933
Castle Hill Publishers,New York,Holocaust Denial,2008,New York,40.6943,-73.9249
"Catholic Apologetics International Publishing, Inc.",Pennsylvania,Radical Traditional Catholicism,2008,State Line,39.7329,-77.7247
Catholic Counterpoint,Pennsylvania,Radical Traditional Catholicism,2008,Broomall,39.9694,-75.3529
Center for Perpetual Diversity,Maryland,White Nationalist,2008,Gaithersburg,39.1347,-77.213
Chalcedon Foundation,California,Anti-LGBT,2008,Vallecito,38.074,-120.4563
Charles Darwin Research Institute,Michigan,White Nationalist,2008,Port Huron,42.9822,-82.4387
Occidental Quarterly/Charles Martel Society,Georgia,White Nationalist,2008,Augusta,33.3645,-82.0708
Chick Publications,California,General Hate,2008,Ontario,34.0393,-117.6064
Christ's Gospel Fellowship,Washington,Christian Identity,2008,Spokane,47.6671,-117.433
Christian Defense League,Louisiana,Neo-Nazi,2008,Mandeville,30.375,-90.0906
Christian Guard,Florida,Christian Identity,2008,Kathleen,28.1224,-82.0387
Christian Guard,Wisconsin,Christian Identity,2008,Kenosha,42.5863,-87.8759
Christian National Socialist Party,Alabama,Neo-Nazi,2008,Childersburg,33.296,-86.3457
Christian National Socialist Party,New Jersey,Neo-Nazi,2008,Toms River,39.9931,-74.1856
Christian Research,Arkansas,Christian Identity,2008,Eureka Springs,36.4105,-93.745
Church of Creativity,Pennsylvania,Neo-Nazi,2008,Pittsburgh,40.4396,-79.9763
Church of Jesus Christ Christian/Aryan Nations,Arkansas,Christian Identity,2008,Bergman,36.3128,-93.0115
Church of the Sons of YHVH,Louisiana,Christian Identity,2008,Calhoun,32.5153,-92.3539
Church of True Israel,Montana,Christian Identity,2008,Noxon,47.985,-115.7707
Concerned Citizens and Friends of Illegal Immigration Law Enforcement,Massachusetts,General Hate,2008,Framingham,42.3085,-71.4368
Confederate Hammerskins,Texas,Racist Skinhead,2008,Dallas,32.7937,-96.7662
Confederate Hammerskins,Texas,Racist Skinhead,2008,Houston,29.7868,-95.3905
Confederate Hammerskins,Florida,Racist Skinhead,2008,Jacksonville,30.3322,-81.6749
Confederate Hammerskins,Florida,Racist Skinhead,2008,Orlando,28.4788,-81.342
COORS Family Skinheads,California,Racist Skinhead,2008,Big Bear Lake,34.243,-116.8956
Council of Conservative Citizens,Pennsylvania,White Nationalist,2008,Allison Park,40.573,-79.9603
Council of Conservative Citizens,Georgia,White Nationalist,2008,Atlanta,33.7626,-84.4228
Council of Conservative Citizens,Louisiana,White Nationalist,2008,Baton Rouge,30.4423,-91.1314
Council of Conservative Citizens,Alabama,White Nationalist,2008,Birmingham,33.5276,-86.7988
Council of Conservative Citizens,Massachusetts,White Nationalist,2008,Boston,42.3188,-71.0846
Council of Conservative Citizens,Michigan,White Nationalist,2008,Caledonia,42.7945,-85.5153
Council of Conservative Citizens,Mississippi,White Nationalist,2008,Calhoun City,33.8588,-89.3145
Council of Conservative Citizens,South Carolina,White Nationalist,2008,Charleston,32.8137,-79.9643
Council of Conservative Citizens,Illinois,White Nationalist,2008,Chicago,41.8373,-87.6861
Council of Conservative Citizens,Tennessee,White Nationalist,2008,Cleveland,35.1817,-84.8707
Council of Conservative Citizens,Alabama,White Nationalist,2008,Cullman,34.1791,-86.8402
Council of Conservative Citizens,Alabama,White Nationalist,2008,Florence,34.83,-87.6658
Council of Conservative Citizens,New Jersey,White Nationalist,2008,Fort Lee,40.8509,-73.9712
Council of Conservative Citizens,Tennessee,White Nationalist,2008,Franklin,35.9214,-86.8524
Council of Conservative Citizens,South Carolina,White Nationalist,2008,Greenville,34.8363,-82.365
Council of Conservative Citizens,Mississippi,White Nationalist,2008,Greenwood,33.5126,-90.1993
Council of Conservative Citizens,Alabama,White Nationalist,2008,Huntsville,34.6989,-86.6414
Council of Conservative Citizens,Mississippi,White Nationalist,2008,Jackson,32.3163,-90.2124
Council of Conservative Citizens,Florida,White Nationalist,2008,Jacksonville,30.3322,-81.6749
Council of Conservative Citizens,Alabama,White Nationalist,2008,Jasper,33.8514,-87.2719
Council of Conservative Citizens,Tennessee,White Nationalist,2008,Kingsport,36.522,-82.5453
Council of Conservative Citizens,Nevada,White Nationalist,2008,Las Vegas,36.2291,-115.2607
Council of Conservative Citizens,Arkansas,White Nationalist,2008,Little Rock,34.7255,-92.3581
Council of Conservative Citizens,Mississippi,White Nationalist,2008,Mathiston,33.539,-89.1277
Council of Conservative Citizens,Tennessee,White Nationalist,2008,Memphis,35.1047,-89.9773
Council of Conservative Citizens,Alabama,White Nationalist,2008,Montgomery,32.347,-86.2663
Council of Conservative Citizens,New York,White Nationalist,2008,New York,40.6943,-73.9249
Council of Conservative Citizens,New York,White Nationalist,2008,Parishville,44.6257,-74.8004
Council of Conservative Citizens,Pennsylvania,White Nationalist,2008,Pittsburgh,40.4396,-79.9763
Council of Conservative Citizens,Utah,White Nationalist,2008,Salt Lake City,40.7774,-111.9301
Council of Conservative Citizens,South Carolina,White Nationalist,2008,Saluda,34.0009,-81.7713
Council of Conservative Citizens,California,White Nationalist,2008,San Francisco,37.7562,-122.443
Council of Conservative Citizens,Maryland,White Nationalist,2008,Silver Spring,39.0028,-77.0207
Council of Conservative Citizens,Mississippi,White Nationalist,2008,Vaiden,33.3332,-89.7533
Council of Conservative Citizens,South Carolina,White Nationalist,2008,West Columbia,33.9925,-81.0919
Council of Conservative Citizens,North Carolina,White Nationalist,2008,Yadkinville,36.1309,-80.6598
Covenant People's Ministry,Georgia,Christian Identity,2008,Brooks,33.2925,-84.4588
Creativity Movement,Illinois,Neo-Nazi,2008,Bloomington,40.4757,-88.9705
Creativity Movement,Illinois,Neo-Nazi,2008,Chicago,41.8373,-87.6861
Creativity Movement,Florida,Neo-Nazi,2008,Davie,26.079,-80.287
Creativity Movement,Illinois,Neo-Nazi,2008,East Peoria,40.6739,-89.5421
Creativity Movement,New Jersey,Neo-Nazi,2008,Hamilton,40.2071,-74.0813
Creativity Movement,New Jersey,Neo-Nazi,2008,Island Heights,39.9423,-74.1454
Creativity Movement,Illinois,Neo-Nazi,2008,Joliet,41.5193,-88.1501
Creativity Movement,Virginia,Neo-Nazi,2008,Newport News,37.1051,-76.5185
Creativity Movement,Mississippi,Neo-Nazi,2008,Raymond,32.2609,-90.4083
Creativity Movement,New Jersey,Neo-Nazi,2008,Toms River,39.9931,-74.1856
Culture Wars/Fidelity Press,Indiana,Radical Traditional Catholicism,2008,South Bend,41.6771,-86.2692
Daughters of Yahweh,Florida,Christian Identity,2008,Kathleen,28.1224,-82.0387
Daughters of Yahweh,Oregon,Christian Identity,2008,Portland,45.5372,-122.65
Desastrious Records,Texas,Hate Music,2008,Springtown,32.9695,-97.6805
Diehard Records,Ohio,Hate Music,2008,Chesapeake,38.4298,-82.4488
Dixie Rangers Knights of the KKK,Louisiana,Ku Klux Klan,2008,Walker,30.4848,-90.8654
Eagle Publications,Texas,Holocaust Denial,2008,Corpus Christi,27.7173,-97.3822
East Coast White Unity,Massachusetts,White Nationalist,2008,Chelsea,42.3959,-71.0325
Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI),Illinois,Christian Identity,2008,Chicago,41.8373,-87.6861
Emigration Party of Nevada,Nevada,Anti-Immigrant,2008,Henderson,36.0145,-115.0362
European American Issues Forum,California,White Nationalist,2008,San Bruno,37.6254,-122.4313
European Americans United,California,White Nationalist,2008,Sacramento,38.5667,-121.4683
European Americans United,Tennessee,White Nationalist,2008,Sale Creek,35.3895,-85.0875
European-American Unity and Rights Organization,Ohio,White Nationalist,2008,Cleveland,41.4767,-81.6805
European-American Unity and Rights Organization,South Carolina,White Nationalist,2008,Columbia,34.037,-80.9042
European-American Unity and Rights Organization,Georgia,White Nationalist,2008,Columbus,32.51,-84.8771
European-American Unity and Rights Organization,Texas,White Nationalist,2008,Fort Worth,32.7814,-97.3473
European-American Unity and Rights Organization,Texas,White Nationalist,2008,Irving,32.8584,-96.9702
European-American Unity and Rights Organization,Florida,White Nationalist,2008,Jacksonville,30.3322,-81.6749
European-American Unity and Rights Organization,Louisiana,White Nationalist,2008,Mandeville,30.375,-90.0906
European-American Unity and Rights Organization,Tennessee,White Nationalist,2008,Memphis,35.1047,-89.9773
European-American Unity and Rights Organization,Virginia,White Nationalist,2008,Richmond,37.5295,-77.4756
European-American Unity and Rights Organization,Mississippi,White Nationalist,2008,Ripley,34.7321,-88.9444
European-American Unity and Rights Organization,Georgia,White Nationalist,2008,Savannah,32.0282,-81.1786
European-American Unity and Rights Organization,Louisiana,White Nationalist,2008,Thibodaux,29.7941,-90.8163
European-American Unity and Rights Organization,Oklahoma,White Nationalist,2008,Tulsa,36.1284,-95.9042
European-American Unity and Rights Organization,South Carolina,White Nationalist,2008,Woodruff,34.7397,-82.0323
Family Research Institute,Colorado,Anti-LGBT,2008,Colorado Springs,38.8674,-104.7606
Federation for American Immigration Reform,District of Columbia,Anti-Immigrant,2008,Washington,38.9047,-77.0163
Fellowship of God's Covenant People,Kentucky,Christian Identity,2008,Burlington,39.0223,-84.7216
Final Stand Records,Delaware,Hate Music,2008,Newark,39.6776,-75.7573
First Century Christian Ministries,Texas,Christian Identity,2008,The Woodlands,30.1738,-95.5134
The Fitzgerald Griffin Foundation,Virginia,White Nationalist,2008,Vienna,38.8996,-77.2597
Folk and Faith,Idaho,White Nationalist,2008,Idaho Falls,43.4868,-112.0363
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2008,Cedar Falls,42.5195,-92.4534
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2008,Charles City,43.0644,-92.6745
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2008,Lynchburg,35.2831,-86.3742
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2008,Mason City,43.1487,-93.1998
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2008,New Hampton,43.0572,-92.3164
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2008,Pulaski,35.1934,-87.0353
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2008,Woodbury,35.8247,-86.0725
Free Knights of the KKK,North Carolina,Ku Klux Klan,2008,Madison,36.3868,-79.975
Free Your Mind Productions,Georgia,Hate Music,2008,Valdosta,30.8503,-83.2789
Fundamentalist Latter Day Saints,Arizona,General Hate,2008,Colorado City,36.9774,-112.983
Fundamentalist Latter Day Saints,Colorado,General Hate,2008,Cotopaxi,38.3738,-105.6911
Fundamentalist Latter Day Saints,South Dakota,General Hate,2008,Edgemont,43.2983,-103.8271
Fundamentalist Latter Day Saints,Texas,General Hate,2008,Eldorado,30.8617,-100.5979
Fundamentalist Latter Day Saints,Colorado,General Hate,2008,Florence,38.3835,-105.1114
Fundamentalist Latter Day Saints,Utah,General Hate,2008,Hildale,37.0171,-112.9786
Fundamentalist Latter Day Saints,Colorado,General Hate,2008,Mancos,37.3466,-108.2939
Georgia Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2008,Bainbridge,30.9046,-84.5722
Georgia Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2008,Ellijay,34.6912,-84.484
Georgia Knight Riders Knights of the KKK,Missouri,Ku Klux Klan,2008,Tunas,37.8498,-93.0277
Golden State Skinheads,California,Racist Skinhead,2008,San Luis Obispo,35.2671,-120.6689
Gospel Broadcasting Association,Texas,Christian Identity,2008,Houston,29.7868,-95.3905
Gospel Ministries,Idaho,Christian Identity,2008,Boise,43.6006,-116.2316
Great Tennessee Knights of the KKK,Maryland,Ku Klux Klan,2008,Essex,39.3024,-76.4458
Great Tennessee Knights of the KKK,Alabama,Ku Klux Klan,2008,Kellyton,32.979,-86.0358
Great Tennessee Knights of the KKK,Tennessee,Ku Klux Klan,2008,Monterey,36.1446,-85.2643
Great Tennessee Knights of the KKK,North Carolina,Ku Klux Klan,2008,Shelby,35.289,-81.5416
Great Tennessee Knights of the KKK,Tennessee,Ku Klux Klan,2008,Telford,36.2534,-82.5478
Great Tennessee Knights of the KKK,Tennessee,Ku Klux Klan,2008,Watauga,36.3679,-82.2925
Griffin Knights of the KKK,North Carolina,Ku Klux Klan,2008,Mount Holly,35.3115,-81.01
Henderson County Knights of the Confederacy,Tennessee,Ku Klux Klan,2008,Wildersville,35.7815,-88.3603
Heritage and Destiny,Virginia,White Nationalist,2008,Falls Church,38.8847,-77.1751
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Illinois,Anti-LGBT,2008,Downers Grove,41.7949,-88.017
House of Yahweh,Tennessee,Christian Identity,2008,New Tazewell,36.4381,-83.6053
Hypatia Publishing,Washington,White Nationalist,2008,Vancouver,45.6352,-122.597
Illinois Family Institute,Illinois,Anti-LGBT,2008,Carol Stream,41.9183,-88.1309
Imperial Klans of America Knights of the KKK,Texas,Ku Klux Klan,2008,Austin,30.3006,-97.7517
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2008,Dawson Springs,37.174,-87.688
Imperial Klans of America Knights of the KKK,Missouri,Ku Klux Klan,2008,Eugene,38.3528,-92.4038
Imperial Klans of America Knights of the KKK,Texas,Ku Klux Klan,2008,Houston,29.7868,-95.3905
Imperial Klans of America Knights of the KKK,Tennessee,Ku Klux Klan,2008,Mountain City,36.4695,-81.8049
In the Spirit of Chartres Committee,Virginia,Radical Traditional Catholicism,2008,Suffolk,36.6953,-76.6398
Independent Skins Southwest,Florida,Racist Skinhead,2008,Callahan,30.5618,-81.832
Independent Skins Southwest,Texas,Racist Skinhead,2008,Cleburne,32.3562,-97.4146
Inland Empire Skinheads,California,Racist Skinhead,2008,Riverside,33.9381,-117.3948
Institute for Historical Review,California,Holocaust Denial,2008,Newport Beach,33.6151,-117.8669
International Keystone Knights of the KKK,Arkansas,Ku Klux Klan,2008,Colt,35.1329,-90.8129
International Keystone Knights of the KKK,Indiana,Ku Klux Klan,2008,Elwood,40.2743,-85.8371
International Keystone Knights of the KKK,Pennsylvania,Ku Klux Klan,2008,Johnstown,40.3258,-78.9194
International Keystone Knights of the KKK,Tennessee,Ku Klux Klan,2008,Memphis,35.1047,-89.9773
International Keystone Knights of the KKK,Alabama,Ku Klux Klan,2008,Pinson,33.7062,-86.6655
International Keystone Knights of the KKK,Georgia,Ku Klux Klan,2008,Young Harris,34.9355,-83.8471
Iron Rain Nationalists,Illinois,White Nationalist,2008,Chicago,41.8373,-87.6861
Iron Rain Nationalists,New York,White Nationalist,2008,Utica,43.0961,-75.226
ISD Records,Ohio,Hate Music,2008,Lancaster,39.7249,-82.6049
Jewish Defense League,New York,General Hate,2008,Brooklyn,40.6501,-73.9496
Jewish Defense League,Florida,General Hate,2008,Fort Lauderdale,26.1412,-80.1464
Jewish Defense League,California,General Hate,2008,Los Angeles,34.1139,-118.4068
Jewish Defense League,Massachusetts,General Hate,2008,Revere,42.4191,-71.0035
Jewish Defense League,New York,General Hate,2008,Rochester,43.168,-77.6162
Jewish Defense League,California,General Hate,2008,Sacramento,38.5667,-121.4683
Jewish Defense League,Illinois,General Hate,2008,Skokie,42.0359,-87.74
JTB Publications,Idaho,General Hate,2008,Careywood,48.0346,-116.6433
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2008,Altoona,40.5082,-78.4007
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2008,Bethlehem,40.6266,-75.3679
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2008,Greensburg,40.3113,-79.5444
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2008,Harrisburg,40.2752,-76.8843
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2008,Philadelphia,40.0076,-75.134
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2008,Pittsburgh,40.4396,-79.9763
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2008,State College,40.7909,-77.8568
Kingdom Identity Ministries,Arkansas,Christian Identity,2008,Harrison,36.2437,-93.1197
The Kinist Institute,Florida,White Nationalist,2008,Orlando,28.4788,-81.342
Kinsman Redeemer Ministries,Washington,Christian Identity,2008,Tacoma,47.2431,-122.4531
KKK LLC,Arkansas,Hate Music,2008,Compton,36.0967,-93.3027
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2008,Concord,35.6625,-91.849
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2008,Harrison,36.2437,-93.1197
Knights of the Ku Klux Klan,Tennessee,Ku Klux Klan,2008,Newport,35.9617,-83.1977
Knights of the Nordic Order,Alabama,Neo-Nazi,2008,Cardiff,33.6472,-86.9307
League of the South,South Carolina,Neo-Confederate,2008,Abbeville,34.1787,-82.3774
League of the South,South Carolina,Neo-Confederate,2008,Abbeville,34.1787,-82.3774
League of the South,South Carolina,Neo-Confederate,2008,Aiken,33.5303,-81.727
League of the South,Florida,Neo-Confederate,2008,Alva,26.7188,-81.6269
League of the South,South Carolina,Neo-Confederate,2008,Anderson,34.5212,-82.6479
League of the South,Florida,Neo-Confederate,2008,Archer,29.5395,-82.5137
League of the South,Georgia,Neo-Confederate,2008,Athens,33.9508,-83.3689
