title,state_name,ideology,year,city,lat,lon
Aryan Nations,Florida,Neo-Nazi,2013,Bartow,27.8862,-81.8212
Aryan Nations,Idaho,Neo-Nazi,2013,Boise,43.6006,-116.2316
Aryan Nations,Louisiana,Neo-Nazi,2013,Converse,31.7795,-93.7001
Aryan Nations,Massachusetts,Neo-Nazi,2013,Danvers,42.574,-70.9494
Aryan Nations,Wisconsin,Neo-Nazi,2013,Mercer,46.1635,-90.0528
Aryan Nations,New Jersey,Neo-Nazi,2013,Midland Park,40.9952,-74.1411
Aryan Nations,Virginia,Neo-Nazi,2013,Moneta,37.1813,-79.6173
Aryan Nations,New Jersey,Neo-Nazi,2013,North Bergen,40.8043,-74.0121
Aryan Nations,Washington,Neo-Nazi,2013,Seattle,47.6211,-122.3244
Aryan Nations Knights of the KKK,Louisiana,Ku Klux Klan,2013,Converse,31.7795,-93.7001
Aryan Strikeforce,New Jersey,Racist Skinhead,2013,Somerville,40.5696,-74.6092
Aryan Terror Brigade,New Jersey,Racist Skinhead,2013,Flemington,40.5087,-74.8599
Aryan Wear,Texas,White Nationalist,2013,Keller,32.9337,-97.2255
As-Sabiqun,California,General Hate,2013,Los Angeles,34.1139,-118.4068
As-Sabiqun,California,General Hate,2013,Oakland,37.7903,-122.2165
As-Sabiqun,Pennsylvania,General Hate,2013,Philadelphia,40.0076,-75.134
As-Sabiqun,California,General Hate,2013,Sacramento,38.5667,-121.4683
As-Sabiqun,California,General Hate,2013,San Diego,32.8312,-117.1226
As-Sabiqun,District of Columbia,General Hate,2013,Washington,38.9047,-77.0163
Atlanta Area White Student Union,Georgia,White Nationalist,2013,Atlanta,33.7626,-84.4228
Atlas Shrugs,New York,Anti-Muslim,2013,New York,40.6943,-73.9249
"Barnes Review/Foundation for Economic Liberty, Inc.",District of Columbia,Holocaust Denial,2013,Washington,38.9047,-77.0163
"Barnhardt Capital Management, Inc.",Colorado,General Hate,2013,Lone Tree,39.5308,-104.871
Bergen County Hooligans,New York,Racist Skinhead,2013,Brooklyn,40.6501,-73.9496
Black Riders Liberation Party,California,Black Nationalist,2013,Los Angeles,34.1139,-118.4068
Black Riders Liberation Party,California,Black Nationalist,2013,Oakland,37.7903,-122.2165
Blood and Honour U.S.A,Pennsylvania,Racist Skinhead,2013,Altoona,40.5082,-78.4007
Blood and Honour U.S.A,New Jersey,Racist Skinhead,2013,Fords,40.5416,-74.3124
Blood and Honour U.S.A,Colorado,Racist Skinhead,2013,Littleton,39.5911,-105.0194
Blood and Honour U.S.A,Texas,Racist Skinhead,2013,Richardson,32.9717,-96.7092
Blood and Honour U.S.A,Ohio,Racist Skinhead,2013,Salem,40.9049,-80.8491
Bob's Underground Graduate Seminar/BUGS,South Carolina,White Nationalist,2013,Columbia,34.037,-80.9042
National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),California,Anti-Immigrant,2013,Huntington Beach,33.696,-118.0025
carolynyeager.net,Texas,Holocaust Denial,2013,Kerrville,30.0399,-99.1319
Castle Hill Publishers,New York,Holocaust Denial,2013,New York,40.6943,-73.9249
Catholic Action Resource Center,Florida,Radical Traditional Catholicism,2013,Orlando,28.4788,-81.342
Catholic Counterpoint,Pennsylvania,Radical Traditional Catholicism,2013,Broomall,39.9694,-75.3529
Catholic Family and Human Rights Institute (C-FAM),New York,Anti-LGBT,2013,New York,40.6943,-73.9249
Catholic Family and Human Rights Institute (C-FAM),District of Columbia,Anti-LGBT,2013,Washington,38.9047,-77.0163
"Catholic Family News/Catholic Family Ministries, Inc.",New York,Radical Traditional Catholicism,2013,Niagara Falls,43.0921,-79.0147
Caucasian Persuasion,New York,White Nationalist,2013,New York,40.6943,-73.9249
Chalcedon Foundation,California,Anti-LGBT,2013,Vallecito,38.074,-120.4563
Chick Publications,California,General Hate,2013,Ontario,34.0393,-117.6064
Christ the King Church,Colorado,Anti-LGBT,2013,Larkspur,39.2318,-104.8926
Christian Action Network,Virginia,Anti-Muslim,2013,Forest,37.3728,-79.2831
Christian Anti-Defamation Commission,California,General Hate,2013,Vista,33.1895,-117.2387
Christian Books and Things,Arkansas,General Hate,2013,Harrison,36.2437,-93.1197
Christian Defense League,Louisiana,Neo-Nazi,2013,Mandeville,30.375,-90.0906
Christian Guardians,California,Anti-Muslim,2013,San Francisco,37.7562,-122.443
Christian Knights of the Ku Klux Klan,North Carolina,Ku Klux Klan,2013,Kings Mountain,35.2348,-81.3501
Christian Phalange,North Carolina,Anti-Muslim,2013,Newton,35.663,-81.2333
Church of Jesus Christ Christian/Aryan Nations,Ohio,Christian Identity,2013,Bainbridge,39.2265,-83.2695
Church of Jesus Christ Christian/Aryan Nations,Oregon,Christian Identity,2013,Coos Bay,43.3789,-124.233
Church of Jesus Christ Christian/Aryan Nations,Pennsylvania,Christian Identity,2013,Johnstown,40.3258,-78.9194
Church of the Sons of YHVH,Louisiana,Christian Identity,2013,Converse,31.7795,-93.7001
Citizen Warrior,Tennessee,Anti-Muslim,2013,Nashville,36.1714,-86.7844
Citizens for National Security,Florida,Anti-Muslim,2013,Boca Raton,26.3749,-80.1077
Concerned American Citizens,California,Anti-Muslim,2013,Wildomar,33.6173,-117.2582
Concerned Citizens and Friends of Illegal Immigration Law Enforcement,Massachusetts,General Hate,2013,Framingham,42.3085,-71.4368
Concerned Citizens for the First Amendment,California,Anti-Muslim,2013,Hemet,33.7341,-116.9969
Confederate Hammerskins,South Carolina,Racist Skinhead,2013,Elgin,34.1703,-80.793
Confederate Hammerskins,Alabama,Racist Skinhead,2013,Huntsville,34.6989,-86.6414
Confederate Hammerskins,Florida,Racist Skinhead,2013,Jacksonville,30.3322,-81.6749
Confederate Hammerskins,Tennessee,Racist Skinhead,2013,Nashville,36.1714,-86.7844
Confederate Hammerskins,Florida,Racist Skinhead,2013,Ocala,29.1803,-82.1495
Confederate Hammerskins,Florida,Racist Skinhead,2013,Orlando,28.4788,-81.342
Confederate Hammerskins,Virginia,Racist Skinhead,2013,Richmond,37.5295,-77.4756
Confederate Hammerskins,Florida,Racist Skinhead,2013,Tampa,27.9937,-82.4454
Confederate Patriot Voters United,Mississippi,White Nationalist,2013,Baldwyn,34.5071,-88.6416
Confederate White Knights of the Ku Klux Klan,Maryland,Ku Klux Klan,2013,Baltimore,39.3051,-76.6144
Council for Social and Economic Studies,District of Columbia,White Nationalist,2013,Washington,38.9047,-77.0163
Council of Conservative Citizens,Florida,White Nationalist,2013,Beverly Hills,28.9175,-82.4541
Council of Conservative Citizens,Alabama,White Nationalist,2013,Birmingham,33.5276,-86.7988
Council of Conservative Citizens,North Carolina,White Nationalist,2013,Clemmons,36.0318,-80.3861
Council of Conservative Citizens,Alabama,White Nationalist,2013,Cullman,34.1791,-86.8402
Council of Conservative Citizens,Alabama,White Nationalist,2013,Florence,34.83,-87.6658
Council of Conservative Citizens,Tennessee,White Nationalist,2013,Franklin,35.9214,-86.8524
Council of Conservative Citizens,Alabama,White Nationalist,2013,Jasper,33.8514,-87.2719
Council of Conservative Citizens,Tennessee,White Nationalist,2013,Memphis,35.1047,-89.9773
Council of Conservative Citizens,Alabama,White Nationalist,2013,Montgomery,32.347,-86.2663
Council of Conservative Citizens,New York,White Nationalist,2013,New York,40.6943,-73.9249
Council of Conservative Citizens,New York,White Nationalist,2013,Parishville,44.6257,-74.8004
Council of Conservative Citizens,North Carolina,White Nationalist,2013,Raleigh,35.8323,-78.6439
Council of Conservative Citizens,California,White Nationalist,2013,San Francisco,37.7562,-122.443
Council of Conservative Citizens,Louisiana,White Nationalist,2013,Shreveport,32.4659,-93.7959
Council of Conservative Citizens,Maryland,White Nationalist,2013,Silver Spring,39.0028,-77.0207
Council of Conservative Citizens,Ohio,White Nationalist,2013,Springboro,39.5612,-84.2349
Counter Jihad Coalition,California,Anti-Muslim,2013,Santa Monica,34.0232,-118.4813
Counter-Currents Publishing,California,White Nationalist,2013,San Francisco,37.7562,-122.443
Covenant People's Ministry,Georgia,Christian Identity,2013,Brooks,33.2925,-84.4588
Crescenta Valley European American Society,California,White Nationalist,2013,La Crescenta,34.2242,-118.2401
Crew 38,Maryland,Racist Skinhead,2013,Baltimore,39.3051,-76.6144
Crew 38,Illinois,Racist Skinhead,2013,Chicago,41.8373,-87.6861
Crew 38,Michigan,Racist Skinhead,2013,Detroit,42.3834,-83.1024
Crew 38,Alabama,Racist Skinhead,2013,Huntsville,34.6989,-86.6414
Crew 38,Florida,Racist Skinhead,2013,Lakeland,28.0557,-81.9543
Crew 38,California,Racist Skinhead,2013,San Diego,32.8312,-117.1226
Crew 38,Washington,Racist Skinhead,2013,Seattle,47.6211,-122.3244
Cultural Studies Press,New York,General Hate,2013,New York,40.6943,-73.9249
Culture Wars/Fidelity Press,Indiana,Radical Traditional Catholicism,2013,South Bend,41.6771,-86.2692
DefendStudents.org,California,General Hate,2013,Vista,33.1895,-117.2387
Desastrious Records,Texas,Hate Music,2013,Springtown,32.9695,-97.6805
Die Auserwahlten,Nebraska,Racist Skinhead,2013,Pleasanton,40.9698,-99.0875
Die Auserwahlten,Utah,Racist Skinhead,2013,Salt Lake City,40.7774,-111.9301
Die Auserwahlten,South Carolina,Racist Skinhead,2013,Spartanburg,34.9437,-81.9257
Dixie Rangers Knights of the KKK,Louisiana,Ku Klux Klan,2013,Walker,30.4848,-90.8654
Dixie Republic,South Carolina,Neo-Confederate,2013,Travelers Rest,34.9684,-82.4417
Dove World Outreach Center,Florida,General Hate,2013,Bradenton,27.49,-82.5743
East Coast Knights of the True Invisible Empire,Pennsylvania,Ku Klux Klan,2013,Girardville,40.7922,-76.283
Eastern Hammerskins,Pennsylvania,Racist Skinhead,2013,Allentown,40.5961,-75.4756
Eastern Hammerskins,Maryland,Racist Skinhead,2013,Baltimore,39.3051,-76.6144
Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI),Illinois,Christian Identity,2013,Chicago,41.8373,-87.6861
Escaping Islam,California,Anti-Muslim,2013,Wildomar,33.6173,-117.2582
European American Action Coalition,Pennsylvania,White Nationalist,2013,Pittston,41.3274,-75.7885
European-American Evangelistic Crusades,California,General Hate,2013,Carmichael,38.6336,-121.3229
European-American Unity and Rights Organization,Ohio,White Nationalist,2013,Cleveland,41.4767,-81.6805
European-American Unity and Rights Organization,South Carolina,White Nationalist,2013,Columbia,34.037,-80.9042
European-American unity and Rights Organization,Georgia,White Nationalist,2013,Columbus,32.51,-84.8771
European-American Unity and Rights Organization,Florida,White Nationalist,2013,Jacksonville,30.3322,-81.6749
European-American Unity and Rights Organization,Louisiana,White Nationalist,2013,Mandeville,30.375,-90.0906
European-American Unity and Rights Organization,Virginia,White Nationalist,2013,Richmond,37.5295,-77.4756
European-American Unity and Rights Organization,Mississippi,White Nationalist,2013,Ripley,34.7321,-88.9444
European-American Unity and Rights Organization,Georgia,White Nationalist,2013,Savannah,32.0282,-81.1786
European-American Unity and Rights Organization,Louisiana,White Nationalist,2013,Thibodaux,29.7941,-90.8163
European-American Unity and Rights Organization,Oklahoma,White Nationalist,2013,Tulsa,36.1284,-95.9042
European-American Unity and Rights Organization,South Carolina,White Nationalist,2013,Woodruff,34.7397,-82.0323
Faith Baptist Church and Ministry,Missouri,Christian Identity,2013,Houston,37.3212,-91.9611
Faith Freedom,Washington,Anti-Muslim,2013,Bellevue,47.5953,-122.1551
Faithful Word Baptist Church,Arizona,Anti-LGBT,2013,Tempe,33.3881,-111.9318
Family Home Northwest,Idaho,White Nationalist,2013,Payette,44.0789,-116.9256
Family Research Council,District of Columbia,Anti-LGBT,2013,Washington,38.9047,-77.0163
Family Research Institute,Colorado,Anti-LGBT,2013,Colorado Springs,38.8674,-104.7606
Family Watch International,Arizona,Anti-LGBT,2013,Gilbert,33.3103,-111.7463
Federation for American Immigration Reform,District of Columbia,Anti-Immigrant,2013,Washington,38.9047,-77.0163
Fellowship of God's Covenant People,Kentucky,Christian Identity,2013,Union,38.9472,-84.6731
First Century Christian Ministries,Texas,Christian Identity,2013,The Woodlands,30.1738,-95.5134
Florida Family Association,Florida,Anti-Muslim,2013,Tampa,27.9937,-82.4454
Fort Christmas Knights Ku Klux Klan,Florida,Ku Klux Klan,2013,Christmas,28.5606,-81.0201
Fraternal White Knights of the KKK,Ohio,Ku Klux Klan,2013,Amelia,39.0229,-84.2185
Fraternal White Knights of the KKK,Mississippi,Ku Klux Klan,2013,Lucedale,30.9312,-88.5959
Fraternal White Knights of the KKK,New York,Ku Klux Klan,2013,Plattsburgh,44.6951,-73.4563
Fraternal White Knights of the KKK,Louisiana,Ku Klux Klan,2013,Slaughter,30.7219,-91.1393
Fraternal White Knights of the KKK,Tennessee,Ku Klux Klan,2013,Woodbury,35.8247,-86.0725
Free American,Arizona,White Nationalist,2013,Tucson,32.1546,-110.8782
Freedom Defense Initiative (FDI),New York,Anti-Muslim,2013,New York,40.6943,-73.9249
Fundamentalist Latter Day Saints,Arizona,General Hate,2013,Colorado City,36.9774,-112.983
Fundamentalist Latter Day Saints,Utah,General Hate,2013,Hildale,37.0171,-112.9786
Gallows Tree Wotansvolk Alliance,Michigan,Neo-Volkisch,2013,Grand Rapids,42.9615,-85.6557
Geauga Constitutional Council,Ohio,General Hate,2013,Mayfield Heights,41.5175,-81.4534
Generations With Vision,Colorado,Anti-LGBT,2013,Elizabeth,39.3611,-104.6061
Get Some 88,California,Hate Music,2013,Castaic,34.4818,-118.6317
Gold is Money,Colorado,Anti-Muslim,2013,Lone Tree,39.5308,-104.871
Golden Dawn,California,Neo-Nazi,2013,Los Angeles,34.1139,-118.4068
Golden State Solidarity,California,Racist Skinhead,2013,Oakland,37.7903,-122.2165
H.L. Mencken Club,Pennsylvania,White Nationalist,2013,Elizabethtown,40.1534,-76.5991
Hated and Proud Skins,Illinois,Racist Skinhead,2013,Summit,41.7877,-87.8145
Heathens Motorcycle Club,Georgia,Neo-Nazi,2013,Rome,34.2662,-85.1862
Help Rescue Our Children,New York,Anti-LGBT,2013,Monsey,41.1181,-74.0681
Heritage and Destiny,Virginia,White Nationalist,2013,Falls Church,38.8847,-77.1751
Heritage Connection,Arkansas,Hate Music,2013,Harrison,36.2437,-93.1197
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Illinois,Anti-LGBT,2013,Downers Grove,41.7949,-88.017
Holy Nation of Odin,California,General Hate,2013,Kingsburg,36.5242,-119.5608
Holy Order Ministry,Texas,Christian Identity,2013,De Kalb,33.5076,-94.6165
Identity Nation,Tennessee,Christian Identity,2013,Cookeville,36.1484,-85.5114
Identity Nation,Indiana,Christian Identity,2013,Evansville,37.9882,-87.5339
Identity Nation,Indiana,Christian Identity,2013,Franklin,39.4934,-86.0545
Identity Nation,Indiana,Christian Identity,2013,Indianapolis,39.7771,-86.1458
Identity Nation,Tennessee,Christian Identity,2013,Knoxville,35.9692,-83.9495
Identity Nation,Indiana,Christian Identity,2013,Kokomo,40.464,-86.1277
Identity Nation,Indiana,Christian Identity,2013,Martinsville,39.4227,-86.4208
Identity Nation,Tennessee,Christian Identity,2013,Nashville,36.1714,-86.7844
Identity Nation,Indiana,Christian Identity,2013,Rochester,41.059,-86.1961
Identity Nation,Indiana,Christian Identity,2013,Shelbyville,39.5325,-85.7762
IHS Press,Virginia,Radical Traditional Catholicism,2013,Norfolk,36.8945,-76.259
Illinois Family Institute,Illinois,Anti-LGBT,2013,Carol Stream,41.9183,-88.1309
Insight USA,Florida,General Hate,2013,Longwood,28.7018,-81.3488
Institute for Historical Review,California,Holocaust Denial,2013,Fountain Valley,33.7105,-117.9514
Institute for Historical Review Store,California,Holocaust Denial,2013,Newport Beach,33.6151,-117.8669
International Keystone Knights of the KKK,Alabama,Ku Klux Klan,2013,Pinson,33.7062,-86.6655
International Keystone Knights of the KKK,Georgia,Ku Klux Klan,2013,Blairsville,34.8761,-83.9548
International Keystone Knights of the KKK,Ohio,Ku Klux Klan,2013,Cleveland,41.4767,-81.6805
International Keystone Knights of the KKK,Indiana,Ku Klux Klan,2013,Elwood,40.2743,-85.8371
International Keystone Knights of the KKK,Georgia,Ku Klux Klan,2013,Young Harris,34.9355,-83.8471
International Keystone Knights of the KKK,Arkansas,Ku Klux Klan,2013,Vanndale,35.3134,-90.774
Invictus Books,Missouri,General Hate,2013,Wentzville,38.8164,-90.867
Invisible Knights of the Fiery Cross,Michigan,Ku Klux Klan,2013,Gladwin,43.9836,-84.4877
Irving Books,Florida,Holocaust Denial,2013,Key West,24.5636,-81.7769
ISD Records,Ohio,Hate Music,2013,Lancaster,39.7249,-82.6049
Islam: Making a True Difference in the World -- One Body at a Time,Georgia,Anti-Muslim,2013,Marietta,33.9532,-84.5421
islam: the Religion of Peace (and a big stack of dead bodies),Georgia,Anti-Muslim,2013,Marietta,33.9532,-84.5421
Islamthreat.com,California,Anti-Muslim,2013,Walnut Creek,37.9025,-122.0398
Jamaat al-Muslimeen,Maryland,General Hate,2013,Baltimore,39.3051,-76.6144
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2013,Harrisburg,40.2752,-76.8843
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2013,Philadelphia,40.0076,-75.134
Kingdom Identity Ministries,Arkansas,Christian Identity,2013,Harrison,36.2437,-93.1197
Kingdom Treasure Ministries,Oklahoma,Neo-Confederate,2013,Owasso,36.2886,-95.8319
Kinsman Redeemer Ministries,Kentucky,Christian Identity,2013,Alexandria,38.9622,-84.386
Knight Riders Knights of the KKK,Virginia,Ku Klux Klan,2013,Abingdon,36.7089,-81.9713
Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2013,Brunswick,31.145,-81.474
Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2013,Byron,32.6475,-83.754
Knight Riders Knights of the KKK,Texas,Ku Klux Klan,2013,Dallas,32.7937,-96.7662
Knight Riders Knights of the KKK,Illinois,Ku Klux Klan,2013,Eldorado,37.8113,-88.4416
Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2013,Ellijay,34.6912,-84.484
Knight Riders Knights of the KKK,Florida,Ku Klux Klan,2013,Fort Myers,26.6195,-81.8302
Knight Riders Knights of the KKK,Illinois,Ku Klux Klan,2013,Lemont,41.6698,-87.983
Knight Riders Knights of the KKK,Arkansas,Ku Klux Klan,2013,Little Rock,34.7255,-92.3581
Knight Riders Knights of the KKK,Florida,Ku Klux Klan,2013,Live Oak,30.2956,-82.9846
Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2013,Rochelle,31.9488,-83.4568
Knight Riders Knights of the KKK,Tennessee,Ku Klux Klan,2013,Nashville,36.1714,-86.7844
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2013,Concord,35.6625,-91.849
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2013,Harrison,36.2437,-93.1197
Knights Party Veterans League,Arkansas,Ku Klux Klan,2013,Harrison,36.2437,-93.1197
Ku Klos Knights of the KKK,Pennsylvania,Ku Klux Klan,2013,Beaver Falls,40.762,-80.3225
Ku Klos Knights of the KKK,Florida,Ku Klux Klan,2013,Cape Coral,26.6444,-81.9956
Ku Klos Knights of the KKK,Tennessee,Ku Klux Klan,2013,Church Hill,36.5206,-82.7142
Ku Klos Knights of the KKK,Texas,Ku Klux Klan,2013,Gatesville,31.4419,-97.7351
Ku Klos Knights of the KKK,Tennessee,Ku Klux Klan,2013,Johnson City,36.3406,-82.3804
Ku Klos Knights of the KKK,Indiana,Ku Klux Klan,2013,Kokomo,40.464,-86.1277
Ku Klos Knights of the KKK,North Carolina,Ku Klux Klan,2013,Lenoir,35.9096,-81.5247
Ku Klos Knights of the KKK,Tennessee,Ku Klux Klan,2013,Memphis,35.1047,-89.9773
Ku Klos Knights of the KKK,Indiana,Ku Klux Klan,2013,Monroe City,38.6145,-87.3531
Ku Klos Knights of the KKK,Kentucky,Ku Klux Klan,2013,Munfordville,37.2795,-85.8982
Ku Klos Knights of the KKK,Pennsylvania,Ku Klux Klan,2013,Oil City,41.4282,-79.7035
League of the South,Florida,Neo-Confederate,2013,Archer,29.5395,-82.5137
League of the South,Georgia,Neo-Confederate,2013,Bowdon,33.5378,-85.2539
League of the South,Mississippi,Neo-Confederate,2013,Collinsville,32.4912,-88.8452
League of the South,South Carolina,Neo-Confederate,2013,Columbia,34.037,-80.9042
League of the South,Kentucky,Neo-Confederate,2013,Crofton,37.0477,-87.4842
League of the South,Florida,Neo-Confederate,2013,Jacksonville,30.3322,-81.6749
League of the South,Alabama,Neo-Confederate,2013,Killen,34.8607,-87.5269
League of the South,Tennessee,Neo-Confederate,2013,Lobelville,35.7507,-87.7958
League of the South,Louisiana,Neo-Confederate,2013,Logansport,31.9755,-93.9934
League of the South,Georgia,Neo-Confederate,2013,Macon,32.8407,-83.6324
League of the South,California,Neo-Confederate,2013,Scotts Valley,37.0555,-122.0118
League of the South,Georgia,Neo-Confederate,2013,Statesboro,32.4376,-81.775
League of the South,Alabama,Neo-Confederate,2013,Weogufka,33.0267,-86.3169
League of the South,Missouri,Neo-Confederate,2013,West Plains,36.7378,-91.868
League of the South,Alabama,Neo-Confederate,2013,Wetumpka,32.5407,-86.2057
League of the South,North Carolina,Neo-Confederate,2013,Wilmington,34.21,-77.886
League of the South/Southern Culture Center,South Carolina,Neo-Confederate,2013,Abbeville,34.1787,-82.3774
Liberty Counsel,Florida,Anti-LGBT,2013,Orlando,28.4788,-81.342
Livin' the Legacy,Indiana,Neo-Confederate,2013,Nashville,39.208,-86.2382
Lone Star United,Texas,Racist Skinhead,2013,Dallas,32.7937,-96.7662
Lone Star United,Texas,Racist Skinhead,2013,Houston,29.7868,-95.3905
Lone Wolf Brigade Knights - Knights of the KKK,Texas,Ku Klux Klan,2013,Livingston,30.71,-94.9381
Loyal White Knights of the KKK,North Carolina,Ku Klux Klan,2013,Benson,35.3859,-78.5437
Loyal White Knights of the KKK,Alabama,Ku Klux Klan,2013,Birmingham,33.5276,-86.7988
Loyal White Knights of the KKK,Illinois,Ku Klux Klan,2013,Bloomington,40.4757,-88.9705
Loyal White Knights of the KKK,North Carolina,Ku Klux Klan,2013,Burlington,36.0762,-79.4687
Loyal White Knights of the KKK,North Carolina,Ku Klux Klan,2013,Eden,36.5029,-79.7421
Loyal White Knights of the KKK,Pennsylvania,Ku Klux Klan,2013,Friedens,40.0449,-79.0027
Loyal White Knights of the KKK,Indiana,Ku Klux Klan,2013,Kokomo,40.464,-86.1277
Loyal White Knights of the KKK,Tennessee,Ku Klux Klan,2013,Nashville,36.1714,-86.7844
Loyal White Knights of the KKK,Florida,Ku Klux Klan,2013,New Smyrna Beach,29.0249,-80.965
Loyal White Knights of the KKK,North Carolina,Ku Klux Klan,2013,Pelham,36.5101,-79.4717
Loyal White Knights of the KKK,Virginia,Ku Klux Klan,2013,Portsmouth,36.8468,-76.354
Loyal White Knights of the KKK,North Carolina,Ku Klux Klan,2013,Roanoke Rapids,36.4452,-77.649
Loyal White Knights of the KKK,New Mexico,Ku Klux Klan,2013,Silver City,32.7783,-108.2699
Loyal White Knights of the KKK,Virginia,Ku Klux Klan,2013,Staunton,38.1593,-79.0611
Malevolent Freedom,Massachusetts,White Nationalist,2013,Lowell,42.6389,-71.3217
Mary Noel Kershaw Foundation,Tennessee,Neo-Confederate,2013,Lobelville,35.7507,-87.7958
Maryland National Socialist Party,Maryland,Neo-Nazi,2013,Elkridge,39.1941,-76.7427
Maryland State Skinheads,Maryland,Racist Skinhead,2013,Baltimore,39.3051,-76.6144
Masjid al Islam,California,General Hate,2013,Oakland,37.7903,-122.2165
