title,state_name,ideology,year,city,lat,lon
Die Auserwahlten,Louisiana,Racist Skinhead,2014,Brownsfield,30.5467,-91.1225
Dove World Outreach Center,Florida,General Hate,2014,Bradenton,27.49,-82.5743
Eastern Hammerskins,Pennsylvania,Racist Skinhead,2014,Allentown,40.5961,-75.4756
Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI),Illinois,Christian Identity,2014,Chicago,41.8373,-87.6861
European American Action Coalition,Pennsylvania,White Nationalist,2014,Pittston,41.3274,-75.7885
European-American Evangelistic Crusades,California,General Hate,2014,Carmichael,38.6336,-121.3229
Faith Baptist Church and Ministry,Missouri,Christian Identity,2014,Houston,37.3212,-91.9611
Faith Freedom,Washington,Anti-Muslim,2014,Bellevue,47.5953,-122.1551
Family Research Council,District of Columbia,Anti-LGBT,2014,Washington,38.9047,-77.0163
Family Research Institute,Colorado,Anti-LGBT,2014,Colorado Springs,38.8674,-104.7606
Family Watch International,Arizona,Anti-LGBT,2014,Gilbert,33.3103,-111.7463
Federation for American Immigration Reform,District of Columbia,Anti-Immigrant,2014,Washington,38.9047,-77.0163
Fellowship of God's Covenant People,Kentucky,Christian Identity,2014,Union,38.9472,-84.6731
The Fitzgerald Griffin Foundation,Virginia,White Nationalist,2014,Vienna,38.8996,-77.2597
Florida Family Association,Florida,Anti-Muslim,2014,Tampa,27.9937,-82.4454
The Forssaken Motorcycle Club,Arkansas,Neo-Nazi,2014,Center Ridge,35.3806,-92.5702
Fraternal Order of the Cross,Indiana,Ku Klux Klan,2014,Madison,38.7581,-85.3971
Fundamentalist Latter Day Saints,Utah,General Hate,2014,Hildale,37.0171,-112.9786
Gallows Tree Wotansvolk Alliance,Michigan,Neo-Volkisch,2014,Grand Rapids,42.9615,-85.6557
Geauga Constitutional Council,Ohio,General Hate,2014,Mayfield Heights,41.5175,-81.4534
Generations With Vision,Colorado,Anti-LGBT,2014,Elizabeth,39.3611,-104.6061
Get Some 88,California,Hate Music,2014,Castaic,34.4818,-118.6317
Golden State Solidarity,California,Racist Skinhead,2014,Oakland,37.7903,-122.2165
H.L. Mencken Club,Pennsylvania,White Nationalist,2014,Elizabethtown,40.1534,-76.5991
Heritage and Destiny,Maryland,White Nationalist,2014,Little Orleans,39.6308,-78.3921
Heterosexuals Organized for a Moral Environment (H.O.M.E.),Illinois,Anti-LGBT,2014,Downers Grove,41.7949,-88.017
Holy Nation of Odin,California,General Hate,2014,Kingsburg,36.5242,-119.5608
Holy Order Ministry,Texas,Christian Identity,2014,De Kalb,33.5076,-94.6165
IHS Press,Virginia,Radical Traditional Catholicism,2014,Norfolk,36.8945,-76.259
Illinois Family Institute,Illinois,Anti-LGBT,2014,Carol Stream,41.9183,-88.1309
Insight USA,Florida,General Hate,2014,Longwood,28.7018,-81.3488
Institute for Historical Review,California,Holocaust Denial,2014,Fountain Valley,33.7105,-117.9514
Institute for Historical Review Store,California,Holocaust Denial,2014,Newport Beach,33.6151,-117.8669
The International Conspiratological Association,Idaho,Holocaust Denial,2014,Coeur d'Alene,47.7039,-116.7933
International Keystone Knights of the KKK,Arkansas,Ku Klux Klan,2014,Vanndale,35.3134,-90.774
Invictus Books,Missouri,General Hate,2014,Wentzville,38.8164,-90.867
Irving Books,Florida,Holocaust Denial,2014,Key West,24.5636,-81.7769
ISD Records,Ohio,Hate Music,2014,Lancaster,39.7249,-82.6049
Islam: Making a True Difference in the World -- One Body at a Time,Georgia,Anti-Muslim,2014,Marietta,33.9532,-84.5421
islam: the Religion of Peace (and a big stack of dead bodies),Georgia,Anti-Muslim,2014,Marietta,33.9532,-84.5421
The Israelite Church of God in Jesus Christ,New York,Black Nationalist,2014,New York,40.6943,-73.9249
Jamaat al-Muslimeen,Maryland,General Hate,2014,Baltimore,39.3051,-76.6144
Jewish Political Action Committee,New York,Anti-LGBT,2014,New York,40.6943,-73.9249
Kingdom Identity Ministries,Arkansas,Christian Identity,2014,Harrison,36.2437,-93.1197
Kingdom Treasure Ministries,Oklahoma,Neo-Confederate,2014,Owasso,36.2886,-95.8319
The Kinist Institute,Florida,White Nationalist,2014,Orlando,28.4788,-81.342
Kinsman Redeemer Ministries,Kentucky,Christian Identity,2014,Alexandria,38.9622,-84.386
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2014,Harrison,36.2437,-93.1197
Knights Party Veterans League,Arkansas,Ku Klux Klan,2014,Harrison,36.2437,-93.1197
Ku Klos Knights of the KKK,Tennessee,Ku Klux Klan,2014,Church Hill,36.5206,-82.7142
League of the South,Florida,Neo-Confederate,2014,Jacksonville,30.3322,-81.6749
League of the South,Alabama,Neo-Confederate,2014,Killen,34.8607,-87.5269
League of the South,California,Neo-Confederate,2014,Scotts Valley,37.0555,-122.0118
Liberty Counsel,Florida,Anti-LGBT,2014,Orlando,28.4788,-81.342
Loyal White Knights of the KKK,North Carolina,Ku Klux Klan,2014,Eden,36.5029,-79.7421
Maryland National Socialist Party,Maryland,Neo-Nazi,2014,Elkridge,39.1941,-76.7427
Maryland State Skinheads,Maryland,Racist Skinhead,2014,Baltimore,39.3051,-76.6144
Midland Hammerskins,Kansas,Racist Skinhead,2014,Wichita,37.6897,-97.3442
Mission to Israel,Nebraska,Christian Identity,2014,Scottsbluff,41.8677,-103.6619
Mission: America,Ohio,Anti-LGBT,2014,Columbus,39.986,-82.9852
Mississippi White Knights of the KKK,Mississippi,Ku Klux Klan,2014,Bruce,33.9909,-89.3454
Most Holy Family Monastery,New York,Radical Traditional Catholicism,2014,Fillmore,42.4669,-78.1107
MSR Productions,Colorado,Hate Music,2014,Wheat Ridge,39.7728,-105.1031
Nation of Islam,Illinois,Black Nationalist,2014,Chicago,41.8373,-87.6861
National Alliance Reform and Restoration Group,Nevada,Neo-Nazi,2014,Carson City,39.1512,-119.7474
National Policy Institute,Montana,White Nationalist,2014,Whitefish,48.4332,-114.3592
National Socialist Freedom Movement,Oklahoma,Neo-Nazi,2014,Tulsa,36.1284,-95.9042
National Socialist German Workers Party,Nebraska,Neo-Nazi,2014,Lincoln,40.8098,-96.6802
National Socialist Movement,Michigan,Neo-Nazi,2014,Detroit,42.3834,-83.1024
Nationalist Movement,Mississippi,White Nationalist,2014,Learned,32.1973,-90.5486
New Black Panther Party,District of Columbia,Black Nationalist,2014,Washington,38.9047,-77.0163
New Order,Wisconsin,Neo-Nazi,2014,Milwaukee,43.064,-87.9669
New Yorkers for Immigration Control and Enforcement (NYICE),New York,Anti-Immigrant,2014,New York,40.6943,-73.9249
Non-Universal Teaching Ministries/Christogenea,Ohio,Christian Identity,2014,Fostoria,41.1601,-83.4119
Noontide Press,California,Holocaust Denial,2014,Newport Beach,33.6151,-117.8669
NS Publications,Michigan,Neo-Nazi,2014,Wyandotte,42.2113,-83.1558
Occidental Dissent,Alabama,White Nationalist,2014,Eufaula,31.9102,-85.1505
Occidental Quarterly/Charles Martel Society,Georgia,White Nationalist,2014,Atlanta,33.7626,-84.4228
Official Street Preachers,California,General Hate,2014,Los Angeles,34.1139,-118.4068
OMNI Christian Book Club,California,Radical Traditional Catholicism,2014,Palmdale,34.5944,-118.1057
Original Knight Riders Knights of the KKK,West Virginia,Ku Klux Klan,2014,Beckley,37.7878,-81.1841
Our Place Fellowship,Washington,Christian Identity,2014,Colville,48.5454,-117.8986
Pace Confederate Depot,Mississippi,Neo-Confederate,2014,Baldwyn,34.5071,-88.6416
Pacific Justice Institute,California,Anti-LGBT,2014,Sacramento,38.5667,-121.4683
Parents Action League,Minnesota,Anti-LGBT,2014,Champlin,45.1702,-93.3903
Pass the Salt Ministries,Ohio,Anti-LGBT,2014,Hebron,39.9644,-82.4898
Pilgrims Covenant Church,Wisconsin,Anti-LGBT,2014,Monroe,42.6026,-89.6374
Pioneer Fund,New York,White Nationalist,2014,New York,40.6943,-73.9249
Pioneer Little Europe Kalispell Montana,Montana,White Nationalist,2014,Kalispell,48.2155,-114.3262
Poker Face,Pennsylvania,Hate Music,2014,Allentown,40.5961,-75.4756
Political Islam,Tennessee,Anti-Muslim,2014,Nashville,36.1714,-86.7844
Power of Prophecy,Texas,General Hate,2014,Austin,30.3006,-97.7517
The Pray in Jesus Name Project,Colorado,Anti-LGBT,2014,Colorado Springs,38.8674,-104.7606
Probe Ministries,Texas,Anti-LGBT,2014,Plano,33.0502,-96.7487
ProEnglish,Virginia,Anti-Immigrant,2014,Arlington,38.8786,-77.1011
Providence Road Baptist Church,North Carolina,Anti-LGBT,2014,Maiden,35.5853,-81.2202
Public Advocate of the United States,Virginia,Anti-LGBT,2014,Falls Church,38.8847,-77.1751
Racial Nationalist Party of America,New York,White Nationalist,2014,Lockport,43.1698,-78.6956
Reformation-Bible Puritan-Baptist Church/Vatican Assassins,Pennsylvania,General Hate,2014,Newmanstown,40.3514,-76.2117
The Remnant,Minnesota,Radical Traditional Catholicism,2014,Forest Lake,45.2536,-92.9583
Robert Sungenis,Pennsylvania,Radical Traditional Catholicism,2014,State Line,39.7329,-77.7247
Rocky Mountain Knights of the KKK,Montana,Ku Klux Klan,2014,Great Falls,47.5022,-111.2995
Ruth Institute,California,Anti-LGBT,2014,San Marcos,33.1349,-117.1744
Sacto Skinheads,California,Racist Skinhead,2014,Sacramento,38.5667,-121.4683
Aryan Nations Sadistic Souls MC,Illinois,Neo-Nazi,2014,Brighton,39.0405,-90.1405
Sadistic Souls Racist Skinheads,Illinois,Racist Skinhead,2014,Wood River,38.8633,-90.0773
Samanta Roy Institute of Science and Technology,Wisconsin,General Hate,2014,Shawano,44.7749,-88.5844
Save California,California,Anti-LGBT,2014,Sacramento,38.5667,-121.4683
Scriptures for America Worldwide Ministries,Colorado,Christian Identity,2014,Laporte,40.6385,-105.1444
Sharia Awareness Action Network,District of Columbia,Anti-Muslim,2014,Washington,38.9047,-77.0163
Sharkhunters International,Florida,General Hate,2014,Hernando,28.9451,-82.3781
Silver Bullet Gun Oil,Virginia,Anti-Muslim,2014,Courtland,36.7123,-77.062
The Social Contract Press,Michigan,White Nationalist,2014,Petoskey,45.3649,-84.9887
Society for the Practical Establishment and Perpetuation of the Ten Commandments,Georgia,General Hate,2014,Eatonton,33.3258,-83.3886
Soldiers of the Cross Training Institute,Arkansas,Ku Klux Klan,2014,Harrison,36.2437,-93.1197
Faith Baptist Church (formerly Sons of Thundr),Georgia,Anti-LGBT,2014,Luthersville,33.2096,-84.7442
South Africa Project,Louisiana,White Nationalist,2014,Mandeville,30.375,-90.0906
Southern Mountain Knights of the KKK,Tennessee,Ku Klux Klan,2014,Nashville,36.1714,-86.7844
Southern National Congress,Virginia,Neo-Confederate,2014,Alexandria,38.8185,-77.0861
St. Michael's Parish/Mount St. Michael,Washington,Radical Traditional Catholicism,2014,Spokane,47.6671,-117.433
Stedfast Baptist Church,Texas,Anti-LGBT,2014,Fort Worth,32.7814,-97.3473
Stop the Islamization of America (SIOA),New York,Anti-Muslim,2014,New York,40.6943,-73.9249
Stop the Islamization of Nations (SION),New York,Anti-Muslim,2014,New York,40.6943,-73.9249
Stormfront,Florida,White Nationalist,2014,West Palm Beach,26.7467,-80.1314
Sultan Knish a blog by Daniel Greenfield,New York,Anti-Muslim,2014,New York,40.6943,-73.9249
Supreme White Alliance,Ohio,Racist Skinhead,2014,Columbus,39.986,-82.9852
TC Family (Traverse City Family),Michigan,Anti-LGBT,2014,Traverse City,44.7547,-85.6035
Tea Party Nation,Tennessee,General Hate,2014,Franklin,35.9214,-86.8524
Tennessee Freedom Coalition,Tennessee,Anti-Muslim,2014,Nashville,36.1714,-86.7844
Texas Knights of the KKK,Texas,Ku Klux Klan,2014,Campbell,33.1483,-95.9533
The Brother Nathanael Foundation,Colorado,General Hate,2014,Frisco,39.5793,-106.0919
Third Reich Books,Nebraska,Neo-Nazi,2014,Fairbury,40.1438,-97.1765
Thomas Robb Ministries,Arkansas,Christian Identity,2014,Bergman,36.3128,-93.0115
Tightrope,Arkansas,Hate Music,2014,Calico Rock,36.1399,-92.1337
Tom Brown Ministries,Texas,Anti-LGBT,2014,El Paso,31.8479,-106.4309
Tony Alamo Christian Ministries,Arkansas,General Hate,2014,Fouke,33.2615,-93.8864
Tradition in Action,California,Radical Traditional Catholicism,2014,Los Angeles,34.1139,-118.4068
The Traditional Rebel Knights of the KKK,Maryland,Ku Klux Klan,2014,Braddock Heights,39.4114,-77.5009
Traditional Values Coalition,California,Anti-LGBT,2014,Anaheim,33.839,-117.8572
Traditionalist American Knights of the KKK,Missouri,Ku Klux Klan,2014,Potosi,37.9337,-90.775
Trinity White Knights of the KKK,Kentucky,Ku Klux Klan,2014,Georgetown,38.2253,-84.5481
True Invisible Empire Knights,Alabama,Ku Klux Klan,2014,Elkmont,34.9291,-86.9767
True Light Pentecost Church,South Carolina,Anti-LGBT,2014,Spartanburg,34.9437,-81.9257
Truth At Last,Georgia,General Hate,2014,Marietta,33.9532,-84.5421
D. James Kennedy Ministries (formerly Truth in Action),Florida,Anti-LGBT,2014,Fort Lauderdale,26.1412,-80.1464
United Dixie White Knights of the Ku Klux Klan,Mississippi,Ku Klux Klan,2014,Jackson,32.3163,-90.2124
United Families International,Arizona,Anti-LGBT,2014,Gilbert,33.3103,-111.7463
United Klans of America,Alabama,Ku Klux Klan,2014,Ashland,33.2704,-85.8337
United Society of Aryan Skinheads,California,Racist Skinhead,2014,San Diego,32.8312,-117.1226
United States Defense League,North Carolina,Anti-Muslim,2014,Monroe,35.0061,-80.5593
The United West,Florida,Anti-Muslim,2014,Lake Worth,26.6194,-80.059
US Border Guard,Arizona,Anti-Immigrant,2014,Mesa,33.4017,-111.7181
VDARE Foundation,Virginia,White Nationalist,2014,Warrenton,38.7176,-77.7975
Vinlanders Indiana,Indiana,Racist Skinhead,2014,Knightstown,39.796,-85.5311
Virginia Publishing Company,Virginia,Christian Identity,2014,Lynchburg,37.4003,-79.1908
War On The Horizon,District of Columbia,Black Nationalist,2014,Washington,38.9047,-77.0163
Washington Summit Publishers,Montana,White Nationalist,2014,Whitefish,48.4332,-114.3592
Weisman Publications,Minnesota,Christian Identity,2014,Apple Valley,44.7458,-93.2006
Westboro Baptist Church,Kansas,Anti-LGBT,2014,Topeka,39.0346,-95.6956
Western Hammerskins,California,Racist Skinhead,2014,San Diego,32.8312,-117.1226
White Aryan Resistance,Indiana,Neo-Nazi,2014,Warsaw,41.2443,-85.8479
White Rabbit Radio,Michigan,White Nationalist,2014,Dearborn Heights,42.3164,-83.2769
Windsor Hills Baptist Church,Oklahoma,Anti-LGBT,2014,Oklahoma City,35.4676,-97.5136
World Congress of Families/International Organization for the Family,Illinois,Anti-LGBT,2014,Rockford,42.2598,-89.0641
World View Foundations,California,White Nationalist,2014,Porterville,36.0644,-119.0337
"You Can Run, But You Cannot Hide",Minnesota,Anti-LGBT,2014,Annandale,45.2598,-94.1205
AC Skins,New Jersey,Racist Skinhead,2014,Absecon,39.4228,-74.4944
AC Skins,New Jersey,Racist Skinhead,2014,Atlantic City,39.3797,-74.4527
AC Skins,New Jersey,Racist Skinhead,2014,Brigantine,39.4138,-74.3787
AC Skins,New Jersey,Racist Skinhead,2014,Camden,39.9361,-75.1073
AC Skins,New Jersey,Racist Skinhead,2014,Pine Hill,39.7879,-74.9857
AC Skins,New Jersey,Racist Skinhead,2014,Somers Point,39.3167,-74.6066
AC Skins,New Jersey,Racist Skinhead,2014,Wildwood,38.9877,-74.8188
AC Skins,New Jersey,Racist Skinhead,2014,Woodbine,39.2283,-74.8095
Advanced White Society,New York,White Nationalist,2014,New York,40.6943,-73.9249
Aggressive Christianity,New Mexico,General Hate,2014,Berino,32.0689,-106.6219
All Eyes On Egipt Bookstore,Illinois,Black Nationalist,2014,Chicago,41.8373,-87.6861
All Eyes On Egipt Bookstore,New York,Black Nationalist,2014,Brooklyn,40.6501,-73.9496
All Eyes On Egypt Bookstore,Georgia,Black Nationalist,2014,Macon,32.8407,-83.6324
American Family Association,Pennsylvania,Anti-LGBT,2014,Franklin,41.3936,-79.8425
American Freedom Party,Mississippi,White Nationalist,2014,Baldwyn,34.5071,-88.6416
American Freedom Party,Florida,White Nationalist,2014,Bradenton,27.49,-82.5743
American Freedom Party,Texas,White Nationalist,2014,Granbury,32.4483,-97.7685
American Freedom Party,North Dakota,White Nationalist,2014,Grand Forks,47.9223,-97.0887
American Freedom Party,California,White Nationalist,2014,Los Angeles,34.1139,-118.4068
American Freedom Party,New York,White Nationalist,2014,New York,40.6943,-73.9249
American Front,New Jersey,Racist Skinhead,2014,Hackensack,40.889,-74.0461
American Front,New Jersey,Racist Skinhead,2014,Haledon,40.9363,-74.1887
American Front,Florida,Racist Skinhead,2014,Lynn Haven,30.2361,-85.6389
American Front,New Jersey,Racist Skinhead,2014,Roselle,40.6527,-74.2599
American Front,Florida,Racist Skinhead,2014,Saint Cloud,28.2303,-81.2849
American Nationalist Association,California,White Nationalist,2014,Porterville,36.0644,-119.0337
American Nazi Party,California,Neo-Nazi,2014,Rialto,34.1128,-117.3885
American Vikings,Indiana,Racist Skinhead,2014,Knightstown,39.796,-85.5311
Americans for Legal Immigration (ALIPAC),North Carolina,Anti-Immigrant,2014,Raleigh,35.8323,-78.6439
Aryan Nations,New Jersey,Neo-Nazi,2014,North Bergen,40.8043,-74.0121
Aryan Nations,Virginia,Neo-Nazi,2014,Bedford,37.336,-79.5179
Aryan Nations,Idaho,Neo-Nazi,2014,Boise,43.6006,-116.2316
Aryan Nations,Florida,Neo-Nazi,2014,Bushnell,28.6859,-82.1159
Aryan Nations,New Hampshire,Neo-Nazi,2014,Exeter,42.9776,-70.9467
Aryan Nations,North Carolina,Neo-Nazi,2014,Hickory,35.7427,-81.3233
Aryan Nations,New Jersey,Neo-Nazi,2014,Midland Park,40.9952,-74.1411
Aryan Nations,District of Columbia,Neo-Nazi,2014,Washington,38.9047,-77.0163
As-Sabiqun,California,General Hate,2014,Los Angeles,34.1139,-118.4068
As-Sabiqun,California,General Hate,2014,Oakland,37.7903,-122.2165
As-Sabiqun,Pennsylvania,General Hate,2014,Philadelphia,40.0076,-75.134
As-Sabiqun,California,General Hate,2014,Sacramento,38.5667,-121.4683
As-Sabiqun,California,General Hate,2014,San Diego,32.8312,-117.1226
Blood and Honour U.S.A,Pennsylvania,Racist Skinhead,2014,Altoona,40.5082,-78.4007
Blood and Honour U.S.A,Colorado,Racist Skinhead,2014,Littleton,39.5911,-105.0194
Blood and Honour U.S.A,Ohio,Racist Skinhead,2014,Salem,40.9049,-80.8491
Campaign for Radical Truth in History,Idaho,Holocaust Denial,2014,Coeur d'Alene,47.7039,-116.7933
Castle Hill Publishers,New York,Holocaust Denial,2014,New York,40.6943,-73.9249
Catholic Family and Human Rights Institute (C-FAM),New York,Anti-LGBT,2014,New York,40.6943,-73.9249
Catholic Family and Human Rights Institute (C-FAM),District of Columbia,Anti-LGBT,2014,Washington,38.9047,-77.0163
Chick Publications,California,General Hate,2014,Ontario,34.0393,-117.6064
Christian Revival Center,Arkansas,Christian Identity,2014,Harrison,36.2437,-93.1197
Confederate Hammerskins,South Carolina,Racist Skinhead,2014,Columbia,34.037,-80.9042
Confederate Hammerskins,Alabama,Racist Skinhead,2014,Huntsville,34.6989,-86.6414
Confederate Hammerskins,Florida,Racist Skinhead,2014,Jacksonville,30.3322,-81.6749
Confederate Hammerskins,Tennessee,Racist Skinhead,2014,Nashville,36.1714,-86.7844
Confederate Hammerskins,Florida,Racist Skinhead,2014,Ocala,29.1803,-82.1495
Confederate Hammerskins,Virginia,Racist Skinhead,2014,Richmond,37.5295,-77.4756
Council of Conservative Citizens,Florida,White Nationalist,2014,Beverly Hills,28.9175,-82.4541
Council of Conservative Citizens,Alabama,White Nationalist,2014,Birmingham,33.5276,-86.7988
Council of Conservative Citizens,Mississippi,White Nationalist,2014,Calhoun City,33.8588,-89.3145
Council of Conservative Citizens,Alabama,White Nationalist,2014,Eufaula,31.9102,-85.1505
Council of Conservative Citizens,Alabama,White Nationalist,2014,Florence,34.83,-87.6658
Council of Conservative Citizens,Mississippi,White Nationalist,2014,Jackson,32.3163,-90.2124
Council of Conservative Citizens,Tennessee,White Nationalist,2014,Kingsport,36.522,-82.5453
Council of Conservative Citizens,Alabama,White Nationalist,2014,Montgomery,32.347,-86.2663
Council of Conservative Citizens,New York,White Nationalist,2014,New York,40.6943,-73.9249
Council of Conservative Citizens,New York,White Nationalist,2014,Parishville,44.6257,-74.8004
Council of Conservative Citizens,Tennessee,White Nationalist,2014,Pulaski,35.1934,-87.0353
Council of Conservative Citizens,Maryland,White Nationalist,2014,Silver Spring,39.0028,-77.0207
Council of Conservative Citizens,Ohio,White Nationalist,2014,Springboro,39.5612,-84.2349
Council of Conservative Citizens,South Carolina,White Nationalist,2014,Summerville,33.0005,-80.1788
Council of Conservative Citizens,Mississippi,White Nationalist,2014,Vaiden,33.3332,-89.7533
Council of Conservative Citizens,Mississippi,White Nationalist,2014,Walthall,33.6069,-89.2787
Council of Conservative Citizens,District of Columbia,White Nationalist,2014,Washington,38.9047,-77.0163
Council of Conservative Citizens,North Carolina,White Nationalist,2014,Winston-Salem,36.1029,-80.261
Creativity Alliance,Vermont,Neo-Nazi,2014,Middlebury,44.0079,-73.1575
Creativity Movement,Wisconsin,Neo-Nazi,2014,Mountain,45.1864,-88.4681
The Creativity Movement,Ohio,Neo-Nazi,2014,Covington,40.1174,-84.3508
The Creativity Movement,Florida,Neo-Nazi,2014,Palm Bay,27.9861,-80.6628
Crew 38,Maryland,Racist Skinhead,2014,Baltimore,39.3051,-76.6144
Crew 38,Alabama,Racist Skinhead,2014,Birmingham,33.5276,-86.7988
Crew 38,Georgia,Racist Skinhead,2014,Dallas,33.9153,-84.8416
Crew 38,Alabama,Racist Skinhead,2014,Huntsville,34.6989,-86.6414
Crew 38,Washington,Racist Skinhead,2014,Seattle,47.6211,-122.3244
Crew 38,Kansas,Racist Skinhead,2014,Wichita,37.6897,-97.3442
Cultural Studies Press,New York,General Hate,2014,New York,40.6943,-73.9249
Die Auserwahlten,Nebraska,Racist Skinhead,2014,Pleasanton,40.9698,-99.0875
