title,state_name,ideology,year,city,lat,lon
Bergen County Hooligans,New Jersey,Racist Skinhead,2007,Wallington,40.8535,-74.1069
Black Lawyers for Justice,District of Columbia,Black Nationalist,2007,Washington,38.9047,-77.0163
Blood and Honour,Texas,Racist Skinhead,2007,Richardson,32.9717,-96.7092
Blood and Honour,Ohio,Racist Skinhead,2007,Salem,40.9049,-80.8491
Border Guardians,Texas,Anti-Immigrant,2007,Livingston,30.71,-94.9381
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2007,Atoka,34.3856,-96.1313
Brotherhood of Klans Knights of the KKK,Illinois,Ku Klux Klan,2007,Beardstown,39.9996,-90.4181
Brotherhood of Klans Knights of the KKK,Illinois,Ku Klux Klan,2007,Berwyn,41.8433,-87.7909
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2007,Cement,34.9362,-98.1363
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2007,Coalgate,34.5323,-96.2208
Brotherhood of Klans Knights of the KKK,Ohio,Ku Klux Klan,2007,Columbus,39.986,-82.9852
Brotherhood of Klans Knights of the KKK,California,Ku Klux Klan,2007,Crescent City,41.7727,-124.1902
Brotherhood of Klans Knights of the KKK,Ohio,Ku Klux Klan,2007,Dayton,39.7797,-84.1998
Brotherhood of Klans Knights of the KKK,Tennessee,Ku Klux Klan,2007,Decaturville,35.582,-88.1195
Brotherhood of Klans Knights of the KKK,Tennessee,Ku Klux Klan,2007,Dunlap,35.3675,-85.3899
Brotherhood of Klans Knights of the KKK,North Carolina,Ku Klux Klan,2007,Elizabethtown,34.6239,-78.6097
Brotherhood of Klans Knights of the KKK,Tennessee,Ku Klux Klan,2007,Henderson,35.4446,-88.6531
Brotherhood of Klans Knights of the KKK,Tennessee,Ku Klux Klan,2007,Hickory Valley,35.1549,-89.126
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2007,Hinton,35.4797,-98.3589
Brotherhood of Klans Knights of the KKK,Wisconsin,Ku Klux Klan,2007,Hurley,46.4468,-90.1993
Brotherhood of Klans Knights of the KKK,Michigan,Ku Klux Klan,2007,Ironwood,46.4522,-90.1505
Brotherhood of Klans Knights of the KKK,Oregon,Ku Klux Klan,2007,La Pine,43.6866,-121.4856
Brotherhood of Klans Knights of the KKK,Texas,Ku Klux Klan,2007,Lake Jackson,29.0516,-95.4522
Brotherhood of Klans Knights of the KKK,Indiana,Ku Klux Klan,2007,Lakeville,41.5285,-86.2744
Brotherhood of Klans Knights of the KKK,Ohio,Ku Klux Klan,2007,Marion,40.5933,-83.1236
Brotherhood of Klans Knights of the KKK,Oklahoma,Ku Klux Klan,2007,Moyers,34.3262,-95.6536
Brotherhood of Klans Knights of the KKK,Nebraska,Ku Klux Klan,2007,Omaha,41.2628,-96.0495
Brotherhood of Klans Knights of the KKK,Vermont,Ku Klux Klan,2007,Rutland,43.6091,-72.9782
Brotherhood of Klans Knights of the KKK,California,Ku Klux Klan,2007,San Luis Obispo,35.2671,-120.6689
Brotherhood of Klans Knights of the KKK,California,Ku Klux Klan,2007,Santa Ana,33.7366,-117.8819
Brotherhood of Klans Knights of the KKK,California,Ku Klux Klan,2007,Soledad,36.4434,-121.3431
Brotherhood of Klans Knights of the KKK,Illinois,Ku Klux Klan,2007,Troy,38.727,-89.8968
By Yahweh's Design,Michigan,Christian Identity,2007,Stevensville,42.0139,-86.5243
California Skinheads,California,Racist Skinhead,2007,Fresno,36.7834,-119.7941
Carolina Skinhead Alliance,North Carolina,Racist Skinhead,2007,High Shoals,35.3957,-81.2048
Castle Hill Publishers,New York,Holocaust Denial,2007,New York,40.6943,-73.9249
"Catholic Apologetics International Publishing, Inc.",Pennsylvania,Radical Traditional Catholicism,2007,State Line,39.7329,-77.7247
Catholic Counterpoint,Pennsylvania,Radical Traditional Catholicism,2007,Broomall,39.9694,-75.3529
Center for American Unity,Virginia,White Nationalist,2007,Warrenton,38.7176,-77.7975
Center for Perpetual Diversity,Maryland,White Nationalist,2007,Gaithersburg,39.1347,-77.213
Center for Perpetual Diversity,District of Columbia,White Nationalist,2007,Washington,38.9047,-77.0163
Chalcedon Foundation,California,Anti-LGBT,2007,Vallecito,38.074,-120.4563
Charles Darwin Research Institute,Michigan,White Nationalist,2007,Port Huron,42.9822,-82.4387
Chick Publications,California,General Hate,2007,Ontario,34.0393,-117.6064
Christian Defense League,Louisiana,Neo-Nazi,2007,Mandeville,30.375,-90.0906
Christian Identity Mission,Tennessee,Christian Identity,2007,Knoxville,35.9692,-83.9495
Christian Research,Arkansas,Christian Identity,2007,Eureka Springs,36.4105,-93.745
Christian White Knights Church of the KKK,Mississippi,Ku Klux Klan,2007,Petal,31.3477,-89.2359
Church of Creativity,Virginia,Neo-Nazi,2007,Newport News,37.1051,-76.5185
Church of Creativity,Pennsylvania,Neo-Nazi,2007,Pittsburgh,40.4396,-79.9763
Church of Jesus Christ Christian/Aryan Nations,Arkansas,Christian Identity,2007,Bergman,36.3128,-93.0115
Church of the Sons of YHVH,Louisiana,Christian Identity,2007,Calhoun,32.5153,-92.3539
Church of the Sons of YHVH--Reformed,Idaho,Christian Identity,2007,Sandpoint,48.2832,-116.5613
Church of the Southern Cross,Mississippi,Christian Identity,2007,Lucedale,30.9312,-88.5959
Church of True Israel,Montana,Christian Identity,2007,Noxon,47.985,-115.7707
Condemned Records,California,Hate Music,2007,San Diego,32.8312,-117.1226
Confederate Hammerskins,Texas,Racist Skinhead,2007,Dallas,32.7937,-96.7662
Confederate Hammerskins,Texas,Racist Skinhead,2007,Houston,29.7868,-95.3905
Confederate Hammerskins,Florida,Racist Skinhead,2007,Jacksonville,30.3322,-81.6749
Confederate Hammerskins,Tennessee,Racist Skinhead,2007,Knoxville,35.9692,-83.9495
Confederate Hammerskins,Florida,Racist Skinhead,2007,Orlando,28.4788,-81.342
Confederate Knights of America,New Jersey,Ku Klux Klan,2007,Millville,39.3903,-75.0561
Confederation of Racial Working Class Skinheads,California,Racist Skinhead,2007,Ventura,34.2783,-119.2932
Connecticut White Wolves,Connecticut,Racist Skinhead,2007,Stratford,41.207,-73.1305
Council of Conservative Citizens,Pennsylvania,White Nationalist,2007,Allison Park,40.573,-79.9603
Council of Conservative Citizens,Virginia,White Nationalist,2007,Ashburn,39.03,-77.4711
Council of Conservative Citizens,Georgia,White Nationalist,2007,Atlanta,33.7626,-84.4228
Council of Conservative Citizens,Louisiana,White Nationalist,2007,Baton Rouge,30.4423,-91.1314
Council of Conservative Citizens,Alabama,White Nationalist,2007,Birmingham,33.5276,-86.7988
Council of Conservative Citizens,Massachusetts,White Nationalist,2007,Boston,42.3188,-71.0846
Council of Conservative Citizens,Michigan,White Nationalist,2007,Caledonia,42.7945,-85.5153
Council of Conservative Citizens,Mississippi,White Nationalist,2007,Calhoun City,33.8588,-89.3145
Council of Conservative Citizens,South Carolina,White Nationalist,2007,Charleston,32.8137,-79.9643
Council of Conservative Citizens,Illinois,White Nationalist,2007,Chicago,41.8373,-87.6861
Council of Conservative Citizens,North Carolina,White Nationalist,2007,Clemmons,36.0318,-80.3861
Council of Conservative Citizens,Tennessee,White Nationalist,2007,Cleveland,35.1817,-84.8707
Council of Conservative Citizens,Alabama,White Nationalist,2007,Cullman,34.1791,-86.8402
Council of Conservative Citizens,North Carolina,White Nationalist,2007,Elkin,36.262,-80.8442
Council of Conservative Citizens,Alabama,White Nationalist,2007,Florence,34.83,-87.6658
Council of Conservative Citizens,New Jersey,White Nationalist,2007,Fort Lee,40.8509,-73.9712
Council of Conservative Citizens,Tennessee,White Nationalist,2007,Franklin,35.9214,-86.8524
Council of Conservative Citizens,South Carolina,White Nationalist,2007,Greenville,34.8363,-82.365
Council of Conservative Citizens,Mississippi,White Nationalist,2007,Greenwood,33.5126,-90.1993
Council of Conservative Citizens,Ohio,White Nationalist,2007,Grove City,39.866,-83.0692
Council of Conservative Citizens,Alabama,White Nationalist,2007,Huntsville,34.6989,-86.6414
Council of Conservative Citizens,Mississippi,White Nationalist,2007,Jackson,32.3163,-90.2124
Council of Conservative Citizens,Florida,White Nationalist,2007,Jacksonville,30.3322,-81.6749
Council of Conservative Citizens,Alabama,White Nationalist,2007,Jasper,33.8514,-87.2719
Council of Conservative Citizens,Tennessee,White Nationalist,2007,Kingsport,36.522,-82.5453
Council of Conservative Citizens,Arkansas,White Nationalist,2007,Little Rock,34.7255,-92.3581
Council of Conservative Citizens,Wisconsin,White Nationalist,2007,Madison,43.0808,-89.3922
Council of Conservative Citizens,Tennessee,White Nationalist,2007,Memphis,35.1047,-89.9773
Council of Conservative Citizens,Alabama,White Nationalist,2007,Montgomery,32.347,-86.2663
Council of Conservative Citizens,Louisiana,White Nationalist,2007,New Orleans,30.0687,-89.9288
Council of Conservative Citizens,New York,White Nationalist,2007,New York,40.6943,-73.9249
Council of Conservative Citizens,New York,White Nationalist,2007,Parishville,44.6257,-74.8004
Council of Conservative Citizens,South Carolina,White Nationalist,2007,Saluda,34.0009,-81.7713
Council of Conservative Citizens,California,White Nationalist,2007,San Francisco,37.7562,-122.443
Council of Conservative Citizens,Mississippi,White Nationalist,2007,Vaiden,33.3332,-89.7533
Council of Conservative Citizens,South Carolina,White Nationalist,2007,West Columbia,33.9925,-81.0919
Council of Conservative Citizens,North Carolina,White Nationalist,2007,Wilkesboro,36.1418,-81.1727
Council of Conservative Citizens,North Carolina,White Nationalist,2007,Yadkinville,36.1309,-80.6598
Covenant People's Ministry,Georgia,Christian Identity,2007,Brooks,33.2925,-84.4588
Creativity Movement,Illinois,Neo-Nazi,2007,Bloomington,40.4757,-88.9705
Creativity Movement,Illinois,Neo-Nazi,2007,Chicago,41.8373,-87.6861
Creativity Movement,Florida,Neo-Nazi,2007,Davie,26.079,-80.287
Creativity Movement,Illinois,Neo-Nazi,2007,East Peoria,40.6739,-89.5421
Creativity Movement,New Jersey,Neo-Nazi,2007,Hamilton,40.2071,-74.0813
Creativity Movement,New Jersey,Neo-Nazi,2007,Island Heights,39.9423,-74.1454
Creativity Movement,Illinois,Neo-Nazi,2007,Joliet,41.5193,-88.1501
Creativity Movement,Virginia,Neo-Nazi,2007,Newport News,37.1051,-76.5185
Creativity Movement,Mississippi,Neo-Nazi,2007,Raymond,32.2609,-90.4083
Creativity Movement,New Jersey,Neo-Nazi,2007,Toms River,39.9931,-74.1856
Culture Wars/Fidelity Press,Indiana,Radical Traditional Catholicism,2007,South Bend,41.6771,-86.2692
Daughters of Yahweh,Oregon,Christian Identity,2007,Portland,45.5372,-122.65
Delaware County Skinheads,Indiana,Racist Skinhead,2007,Muncie,40.1989,-85.395
Desastrious Records,Texas,Hate Music,2007,Springtown,32.9695,-97.6805
Diehard Records,Ohio,Hate Music,2007,Chesapeake,38.4298,-82.4488
Dixie Rangers Knights of the KKK,Louisiana,Ku Klux Klan,2007,Shreveport,32.4659,-93.7959
Dixie Rangers Knights of the KKK,Louisiana,Ku Klux Klan,2007,Walker,30.4848,-90.8654
Eagle Publications,Texas,Holocaust Denial,2007,Corpus Christi,27.7173,-97.3822
Eastern Washington Skinheads,Washington,Racist Skinhead,2007,Spokane,47.6671,-117.433
Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI),Illinois,Christian Identity,2007,Chicago,41.8373,-87.6861
Emigration Party of Nevada,Nevada,Anti-Immigrant,2007,Henderson,36.0145,-115.0362
Empire Knights of the KKK,South Carolina,Ku Klux Klan,2007,Gilbert,33.9245,-81.3928
Empire Knights of the KKK,Florida,Ku Klux Klan,2007,Homosassa Springs,28.8118,-82.5392
Empire Knights of the KKK,Texas,Ku Klux Klan,2007,San Angelo,31.4426,-100.4501
Empire Knights of the KKK,Ohio,Ku Klux Klan,2007,Wooster,40.8167,-81.9338
European American Heritage Foundation,Florida,White Nationalist,2007,Bunnell,29.4198,-81.3235
European American Issues Forum,California,White Nationalist,2007,San Bruno,37.6254,-122.4313
European Americans United,California,White Nationalist,2007,Sacramento,38.5667,-121.4683
European-American Unity and Rights Organization,Ohio,White Nationalist,2007,Cleveland,41.4767,-81.6805
European-American Unity and Rights Organization,South Carolina,White Nationalist,2007,Columbia,34.037,-80.9042
European-American Unity and Rights Organization,Georgia,White Nationalist,2007,Columbus,32.51,-84.8771
European-American Unity and Rights Organization,Texas,White Nationalist,2007,Irving,32.8584,-96.9702
European-American Unity and Rights Organization,Florida,White Nationalist,2007,Jacksonville,30.3322,-81.6749
European-American Unity and Rights Organization,Louisiana,White Nationalist,2007,Mandeville,30.375,-90.0906
European-American Unity and Rights Organization,Tennessee,White Nationalist,2007,Memphis,35.1047,-89.9773
European-American Unity and Rights Organization,Virginia,White Nationalist,2007,Richmond,37.5295,-77.4756
European-American Unity and Rights Organization,Mississippi,White Nationalist,2007,Ripley,34.7321,-88.9444
European-American Unity and Rights Organization,Georgia,White Nationalist,2007,Savannah,32.0282,-81.1786
European-American Unity and Rights Organization,Louisiana,White Nationalist,2007,Thibodaux,29.7941,-90.8163
European-American Unity and Rights Organization,Oklahoma,White Nationalist,2007,Tulsa,36.1284,-95.9042
European-American Unity and Rights Organization,South Carolina,White Nationalist,2007,Woodruff,34.7397,-82.0323
Family Research Institute,Colorado,Anti-LGBT,2007,Colorado Springs,38.8674,-104.7606
Federation for American Immigration Reform,District of Columbia,Anti-Immigrant,2007,Washington,38.9047,-77.0163
Fellowship of God's Covenant People,Kentucky,Christian Identity,2007,Burlington,39.0223,-84.7216
Final Stand Records,Delaware,Hate Music,2007,Newark,39.6776,-75.7573
Folk and Faith,Idaho,White Nationalist,2007,Idaho Falls,43.4868,-112.0363
Forward Guard,Wisconsin,Neo-Nazi,2007,Delafield,43.072,-88.3913
Fraternal White Knights of the KKK,Iowa,Ku Klux Klan,2007,Charles City,43.0644,-92.6745
Free Knights of the KKK,Georgia,Ku Klux Klan,2007,Hiram,33.877,-84.771
Free Knights of the KKK,North Carolina,Ku Klux Klan,2007,Madison,36.3868,-79.975
Free Your Mind Productions,Georgia,Hate Music,2007,Valdosta,30.8503,-83.2789
Fundamentalist Latter Day Saints,Arizona,General Hate,2007,Colorado City,36.9774,-112.983
Fundamentalist Latter Day Saints,Texas,General Hate,2007,Eldorado,30.8617,-100.5979
Fundamentalist Latter Day Saints,Utah,General Hate,2007,Hildale,37.0171,-112.9786
Fundamentalist Latter Day Saints,Colorado,General Hate,2007,Mancos,37.3466,-108.2939
Georgia Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2007,Bainbridge,30.9046,-84.5722
Georgia Knight Riders Knights of the KKK,Georgia,Ku Klux Klan,2007,Ellijay,34.6912,-84.484
Golden State Skinheads,California,Racist Skinhead,2007,San Luis Obispo,35.2671,-120.6689
Gospel Broadcasting Association,Texas,Christian Identity,2007,Houston,29.7868,-95.3905
Gospel Ministries,Idaho,Christian Identity,2007,Boise,43.6006,-116.2316
Great Tennessee Knights of the KKK,Tennessee,Ku Klux Klan,2007,Telford,36.2534,-82.5478
Heritage and Destiny,Virginia,White Nationalist,2007,Falls Church,38.8847,-77.1751
House of Yahweh,Tennessee,Christian Identity,2007,New Tazewell,36.4381,-83.6053
Hypatia Publishing,Washington,White Nationalist,2007,Vancouver,45.6352,-122.597
Imperial Klans of America Knights of the KKK,Ohio,Ku Klux Klan,2007,Amelia,39.0229,-84.2185
Imperial Klans of America Knights of the KKK,Pennsylvania,Ku Klux Klan,2007,Boothwyn,39.8357,-75.4453
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2007,Brandenburg,37.9955,-86.1766
Imperial Klans of America Knights of the KKK,Indiana,Ku Klux Klan,2007,Center Point,39.4154,-87.0752
Imperial Klans of America Knights of the KKK,Indiana,Ku Klux Klan,2007,Charlestown,38.427,-85.6677
Imperial Klans of America Knights of the KKK,Ohio,Ku Klux Klan,2007,Cincinnati,39.1412,-84.5059
Imperial Klans of America Knights of the KKK,Kentucky,Ku Klux Klan,2007,Dawson Springs,37.174,-87.688
Imperial Klans of America Knights of the KKK,Missouri,Ku Klux Klan,2007,Eugene,38.3528,-92.4038
Imperial Klans of America Knights of the KKK,Texas,Ku Klux Klan,2007,Houston,29.7868,-95.3905
Imperial Klans of America Knights of the KKK,Pennsylvania,Ku Klux Klan,2007,Ickesburg,40.4559,-77.3517
Imperial Klans of America Knights of the KKK,Texas,Ku Klux Klan,2007,Lefors,35.4396,-100.8039
Imperial Klans of America Knights of the KKK,Tennessee,Ku Klux Klan,2007,Mountain City,36.4695,-81.8049
In the Spirit of Chartres Committee,Virginia,Radical Traditional Catholicism,2007,Suffolk,36.6953,-76.6398
Independent Skins Southwest,Florida,Racist Skinhead,2007,Jacksonville,30.3322,-81.6749
Independent Skins Southwest,Wyoming,Racist Skinhead,2007,Newcastle,43.851,-104.2124
Independent Skins Southwest,Texas,Racist Skinhead,2007,Wichita Falls,33.9072,-98.5293
Inland Empire Skinheads,California,Racist Skinhead,2007,Riverside,33.9381,-117.3948
Institute for Historical Review,California,Holocaust Denial,2007,Newport Beach,33.6151,-117.8669
Invisible Empire of the International Knights,South Carolina,Ku Klux Klan,2007,Enoree,34.6593,-81.9609
Iron Circle Motorcycle Club,Texas,General Hate,2007,Fort Worth,32.7814,-97.3473
Iron Rain Nationalists,New York,White Nationalist,2007,Utica,43.0961,-75.226
ISD Records,Ohio,Hate Music,2007,Lancaster,39.7249,-82.6049
Jewish Defense League,California,General Hate,2007,Brookdale,37.1058,-122.1106
Jewish Defense League,New York,General Hate,2007,Brooklyn,40.6501,-73.9496
Jewish Defense League,California,General Hate,2007,Los Angeles,34.1139,-118.4068
Jewish Defense League,Massachusetts,General Hate,2007,Revere,42.4191,-71.0035
Jewish Defense League,New York,General Hate,2007,Rochester,43.168,-77.6162
Jewish Defense League,California,General Hate,2007,Sacramento,38.5667,-121.4683
Jewish Defense League,Illinois,General Hate,2007,Skokie,42.0359,-87.74
JTB Publications,Idaho,General Hate,2007,Careywood,48.0346,-116.6433
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2007,Altoona,40.5082,-78.4007
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2007,Greensburg,40.3113,-79.5444
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2007,Harrisburg,40.2752,-76.8843
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2007,Philadelphia,40.0076,-75.134
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2007,Pittsburgh,40.4396,-79.9763
Keystone State Skinheads,Pennsylvania,Racist Skinhead,2007,State College,40.7909,-77.8568
Kingdom Identity Ministries,Arkansas,Christian Identity,2007,Harrison,36.2437,-93.1197
Kinsman Redeemer Ministries,Washington,Christian Identity,2007,Tacoma,47.2431,-122.4531
Klan Store,Florida,Ku Klux Klan,2007,Ocala,29.1803,-82.1495
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2007,Concord,35.6625,-91.849
Knights of the Ku Klux Klan,Arkansas,Ku Klux Klan,2007,Harrison,36.2437,-93.1197
Knights of the Ku Klux Klan,Tennessee,Ku Klux Klan,2007,Newport,35.9617,-83.1977
Knights of the Nordic Order,Alabama,Neo-Nazi,2007,Cardiff,33.6472,-86.9307
Knights of Yahweh,Tennessee,Ku Klux Klan,2007,Dandridge,36.0283,-83.4309
Knights Party,Arizona,Ku Klux Klan,2007,Flagstaff,35.1872,-111.6195
KKK LLC,Arkansas,Hate Music,2007,Compton,36.0967,-93.3027
Lawrence Dennis Institute,Virginia,White Nationalist,2007,Fairfax,38.8531,-77.2997
League of the South,South Carolina,Neo-Confederate,2007,Abbeville,34.1787,-82.3774
League of the South,South Carolina,Neo-Confederate,2007,Aiken,33.5303,-81.727
League of the South,Missouri,Neo-Confederate,2007,Alton,36.6901,-91.3947
League of the South,Florida,Neo-Confederate,2007,Alva,26.7188,-81.6269
League of the South,South Carolina,Neo-Confederate,2007,Anderson,34.5212,-82.6479
League of the South,Florida,Neo-Confederate,2007,Archer,29.5395,-82.5137
League of the South,Georgia,Neo-Confederate,2007,Athens,33.9508,-83.3689
League of the South,Alabama,Neo-Confederate,2007,Auburn,32.6084,-85.4897
League of the South,Georgia,Neo-Confederate,2007,Augusta,33.3645,-82.0708
League of the South,Texas,Neo-Confederate,2007,Austin,30.3006,-97.7517
League of the South,South Carolina,Neo-Confederate,2007,Bamberg,33.2995,-81.0323
League of the South,Tennessee,Neo-Confederate,2007,Bartlett,35.2337,-89.8195
League of the South,Florida,Neo-Confederate,2007,Belleview,29.0612,-82.0565
League of the South,Arkansas,Neo-Confederate,2007,Bismarck,34.3162,-93.1707
League of the South,Oklahoma,Neo-Confederate,2007,Bixby,35.9454,-95.8774
League of the South,Virginia,Neo-Confederate,2007,Bluefield,37.2351,-81.2751
League of the South,Florida,Neo-Confederate,2007,Bradenton,27.49,-82.5743
League of the South,Georgia,Neo-Confederate,2007,Brunswick,31.145,-81.474
